reviewed_group_id	representative_input_id	models	unique_sequences	taxa	outgroup_taxa	markers	sources	edge_scope	biological_family_status
RG_M013995	M013995	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014001	M014001	2	2	2	0	5005174at2759	ESMFold	representative_star_only	not_established
RG_M014002	M014002	2	2	2	0	5000452at2759	ESMFold	representative_star_only	not_established
RG_M014011	M014011	1	1	1	0	5003856at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014018	M014018	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014025	M014025	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014030	M014030	25	25	28	0	801816at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014032	M014032	1	1	1	0	5015403at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014034	M014034	1	1	1	0	115730at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014036	M014036	18	18	18	0	5005010at2759	ESMFold	representative_star_only	not_established
RG_M014045	M014045	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014050	M014050	35	35	36	0	4837017at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014065	M014065	1	1	1	0	4843240at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014072	M014072	1	1	1	0	5005274at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014074	M014074	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014077	M014077	11	11	11	0	129234at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014085	M014085	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014086	M014086	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014094	M014094	2	2	2	0	207567at2759	ESMFold	representative_star_only	not_established
RG_M014099	M014099	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014100	M014100	72	72	74	0	4970387at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014104	M014104	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014105	M014105	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014107	M014107	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014110	M014110	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014112	M014112	1	1	1	0	4843824at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014116	M014116	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014122	M014122	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014127	M014127	137	137	149	0	539632at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014128	M014128	4	4	5	0	4747214at2759	ESMFold	representative_star_only	not_established
RG_M014132	M014132	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014141	M014141	3	3	3	0	5005750at2759	ESMFold	representative_star_only	not_established
RG_M014144	M014144	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014153	M014153	4	4	4	0	4867008at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014154	M014154	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014158	M014158	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014159	M014159	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014164	M014164	1	1	1	0	4803900at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014165	M014165	1	1	1	0	5001318at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014168	M014168	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014170	M014170	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014179	M014179	2	2	2	0	4896098at2759	ESMFold	representative_star_only	not_established
RG_M014182	M014182	1	1	1	0	4970387at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014197	M014197	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014198	M014198	25	25	25	0	801816at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014203	M014203	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014216	M014216	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014231	M014231	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014232	M014232	1	1	1	0	5013726at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014252	M014252	1	1	1	0	5000452at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014253	M014253	2	2	2	0	5013738at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014260	M014260	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014264	M014264	2	2	2	0	5001156at2759	ESMFold	representative_star_only	not_established
RG_M014266	M014266	1	1	1	0	4843824at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014267	M014267	45	45	46	0	352891at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014275	M014275	2	2	2	0	5005174at2759	ESMFold	representative_star_only	not_established
RG_M014280	M014280	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014296	M014296	3	3	3	0	801816at2759	ESMFold	representative_star_only	not_established
RG_M014300	M014300	3	3	3	0	129234at2759	ESMFold	representative_star_only	not_established
RG_M014301	M014301	4	4	4	0	5002334at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014304	M014304	4	4	4	0	5004118at2759	ESMFold	representative_star_only	not_established
RG_M014307	M014307	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014309	M014309	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014310	M014310	2	2	2	0	5001318at2759	ESMFold	representative_star_only	not_established
RG_M014314	M014314	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014318	M014318	5	5	5	0	5000743at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014319	M014319	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014320	M014320	2	2	2	0	5001473at2759	ESMFold	representative_star_only	not_established
RG_M014324	M014324	2	2	2	0	5005174at2759	ESMFold	representative_star_only	not_established
RG_M014331	M014331	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014335	M014335	1	1	1	0	4837017at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014338	M014338	1	1	1	0	5003972at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014358	M014358	1	1	1	0	5005750at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014361	M014361	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014363	M014363	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014384	M014384	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014386	M014386	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014402	M014402	1	1	1	0	707076at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014409	M014409	1	1	1	0	5015876at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014415	M014415	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014423	M014423	5	5	5	0	5004118at2759	ESMFold	representative_star_only	not_established
RG_M014428	M014428	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014441	M014441	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014442	M014442	10	10	10	0	5003856at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014443	M014443	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014449	M014449	2	2	2	0	4977163at2759	ESMFold	representative_star_only	not_established
RG_M014450	M014450	36	36	36	1	5005750at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014464	M014464	1	1	1	0	4837017at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014465	M014465	6	6	6	0	345792at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014467	M014467	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014474	M014474	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014476	M014476	1	1	1	0	5001273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014489	M014489	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014490	M014490	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014504	M014504	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014509	M014509	19	19	19	0	4867008at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014515	M014515	1	1	1	0	649304at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014516	M014516	1	1	1	0	530740at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014518	M014518	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014521	M014521	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014526	M014526	2	2	2	0	4908955at2759	ESMFold	representative_star_only	not_established
RG_M014528	M014528	2	2	2	0	4974767at2759	ESMFold	representative_star_only	not_established
RG_M014532	M014532	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014543	M014543	5	5	5	0	5013738at2759	ESMFold	representative_star_only	not_established
RG_M014546	M014546	5	5	5	0	5000743at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014547	M014547	1	1	1	0	5001734at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014553	M014553	6	6	6	0	345792at2759	ESMFold	representative_star_only	not_established
RG_M014554	M014554	3	3	3	0	5005010at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014555	M014555	1	1	1	0	4803900at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014558	M014558	1	1	1	0	5005274at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014564	M014564	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014571	M014571	2	2	2	0	4843824at2759	ESMFold	representative_star_only	not_established
RG_M014574	M014574	3	3	3	0	4974767at2759	ESMFold	representative_star_only	not_established
RG_M014578	M014578	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014580	M014580	2	2	2	0	4803900at2759	ESMFold	representative_star_only	not_established
RG_M014582	M014582	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014583	M014583	5	5	5	0	129234at2759	ESMFold	representative_star_only	not_established
RG_M014584	M014584	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014588	M014588	5	5	5	0	201273at2759	ESMFold	representative_star_only	not_established
RG_M014597	M014597	1	1	1	0	541070at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014599	M014599	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014600	M014600	1	1	1	0	207567at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014605	M014605	13	13	13	0	4900375at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014608	M014608	112	112	122	0	4969990at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014619	M014619	1	1	1	0	5005174at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014622	M014622	60	60	65	0	4837017at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014634	M014634	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014635	M014635	3	3	3	0	5013259at2759	ESMFold	representative_star_only	not_established
RG_M014645	M014645	1	1	1	0	4977163at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014653	M014653	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014654	M014654	1	1	1	0	4900375at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014656	M014656	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014666	M014666	2	2	2	0	4974767at2759	ESMFold	representative_star_only	not_established
RG_M014682	M014682	1	1	1	0	201273at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014687	M014687	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014689	M014689	3	3	3	0	5001156at2759	ESMFold	representative_star_only	not_established
RG_M014690	M014690	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014691	M014691	2	2	2	0	5005274at2759	ESMFold	representative_star_only	not_established
RG_M014699	M014699	3	3	3	0	129234at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014702	M014702	140	140	144	1	5013738at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014705	M014705	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014710	M014710	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014715	M014715	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014716	M014716	2	2	2	0	5004265at2759	ESMFold	representative_star_only	not_established
RG_M014720	M014720	2	2	2	0	207567at2759	ESMFold	representative_star_only	not_established
RG_M014734	M014734	1	1	1	0	4900375at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014740	M014740	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014744	M014744	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014769	M014769	2	2	2	0	5013539at2759	ESMFold	representative_star_only	not_established
RG_M014770	M014770	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014772	M014772	2	2	2	0	5005010at2759	ESMFold	representative_star_only	not_established
RG_M014775	M014775	4	4	4	0	554735at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014776	M014776	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014778	M014778	58	58	60	0	4613677at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014780	M014780	1	1	1	0	5005274at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014786	M014786	7	7	7	0	4803900at2759	ESMFold	representative_star_only	not_established
RG_M014792	M014792	3	3	3	0	5013259at2759	ESMFold	representative_star_only	not_established
RG_M014799	M014799	33	33	33	0	4970387at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014802	M014802	28	28	28	0	5005750at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014804	M014804	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014805	M014805	1	1	1	0	5005274at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014814	M014814	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014820	M014820	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014833	M014833	6	6	6	0	5001734at2759	ESMFold	representative_star_only	not_established
RG_M014834	M014834	2	2	2	1	4803900at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014843	M014843	1	1	1	0	5004118at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014847	M014847	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014849	M014849	2	2	2	0	5005010at2759	ESMFold	representative_star_only	not_established
RG_M014854	M014854	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014858	M014858	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014864	M014864	9	9	9	0	4974767at2759	AlphaFold;ESMFold	representative_star_only	not_established
RG_M014868	M014868	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014875	M014875	1	1	1	0	554735at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014879	M014879	1	1	1	0	5004265at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014880	M014880	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014884	M014884	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014885	M014885	1	1	1	0	5005010at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014887	M014887	2	2	2	0	5005174at2759	ESMFold	representative_star_only	not_established
RG_M014888	M014888	1	1	1	0	5001473at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014891	M014891	1	1	1	0	5003856at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014896	M014896	1	1	1	0	4974767at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014901	M014901	1	1	1	0	5017019at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014902	M014902	1	1	1	0	5005750at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014906	M014906	1	1	1	0	4977163at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014916	M014916	1	1	1	0	5013738at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014918	M014918	5	5	5	0	5000743at2759	ESMFold	representative_star_only	not_established
RG_M014936	M014936	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014942	M014942	1	1	1	0	5005274at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014944	M014944	2	2	2	0	4969990at2759	ESMFold	representative_star_only	not_established
RG_M014947	M014947	1	1	1	0	4613677at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014950	M014950	1	1	1	0	5000743at2759	ESMFold	no_retained_nonself_edge	not_established
RG_M014951	M014951	2	2	2	0	5005750at2759	ESMFold	representative_star_only	not_established
RG_M014953	M014953	1	1	1	0	5013259at2759	ESMFold	no_retained_nonself_edge	not_established
