case_id	translation_table	taxa	codons	branches	reported_log_likelihood	reevaluated_log_likelihood	likelihood_difference	reported_omega	saved_omega	omega_profile_lower	omega_profile_upper	maximum_component_additivity_error	numerical_review_flags	warning_lines	marker_copy_caveat	selection_eligibility
Naganishia__5002334at2759__code1	1	4	338	5	-2778.666671239479	-2778.6666712394785	4.547473508864641e-13	0.02920432459312046	0.02920432459312046	0.02330735063455945	0.03608554283966906	7.771561172376096e-16		0	none_recorded	not_established
Naganishia__5003022at2759__code1	1	4	736	5	-5799.276349403135	-5799.276349403135	0.0	0.03193502203391264	0.03193502203391264	0.02674733417560768	0.0376834756936542	2.983724378680108e-16		0	none_recorded	not_established
Naganishia__5003192at2759__code1	1	4	333	5	-2949.621286190579	-2949.621286190579	0.0	0.06300774429809711	0.06300774429809711	0.05196052774583632	0.0756723371827904	1.457167719820518e-16		0	none_recorded	not_established
Naganishia__5004265at2759__code1	1	4	276	5	-2042.669122459623	-2042.6691224596227	2.2737367544323206e-13	0.04064276429797086	0.04064276429797086	0.02992347065925793	0.05359702573429941	1.3877787807814457e-16		0	none_recorded	not_established
Naganishia__5004327at2759__code1	1	4	808	5	-7203.108666475023	-7203.108666475023	0.0	0.05898809054669909	0.05898809054669909	0.05250145407647067	0.0659521850173544	3.3306690738754696e-16		0	none_recorded	not_established
Naganishia__5004478at2759__code1	1	4	411	5	-3148.359911049549	-3148.359911049549	0.0	0.01981581621533974	0.01981581621533974	0.01470449733277199	0.02600871918325825	6.349087922075114e-16		0	none_recorded	not_established
Naganishia__5005010at2759__code1	1	4	110	5	-1102.774280086628	-1102.7742800866279	2.2737367544323206e-13	0.02564020361434204	0.02564020361434204	0.02043443038186882	0.03206750245688415	1.9999998030624519e-10		0	none_recorded	not_established
Naganishia__5005174at2759__code1	1	4	221	5	-1932.467190345905	-1932.4671903459055	-4.547473508864641e-13	0.07524523455863966	0.07524523455863966	0.06019589650511756	0.09244400609274839	1.3877787807814457e-16		0	none_recorded	not_established
Naganishia__5005217at2759__code1	1	4	460	5	-4449.146667493415	-4449.146667493415	0.0	0.06734174915963106	0.06734174915963106	0.05895760822828866	0.07628003320193782	2.3592239273284576e-16		0	none_recorded	not_established
Naganishia__5005274at2759__code1	1	4	274	5	-2688.976849559171	-2688.9768495591707	4.547473508864641e-13	0.05324816175002735	0.05324816175002735	0.04626217913533297	0.06090055958686363	2.4980018054066022e-15		0	none_recorded	not_established
Naganishia__5005697at2759__code1	1	4	412	5	-4287.279554393092	-4287.2795543930915	9.094947017729282e-13	0.03148111983736143	0.03148111983736143	0.02812360092924955	0.03526772643074916	1.2212453270876722e-15		0	none_recorded	not_established
Naganishia__5005892at2759__code1	1	4	357	5	-3601.551069577487	-3601.5510695774874	-4.547473508864641e-13	0.04138791984061849	0.04138791984061849	0.03664853266651889	0.04662514751259821	1.887379141862766e-15		0	none_recorded	not_established
Naganishia__5006326at2759__code1	1	4	532	5	-5381.503125653123	-5381.503125653123	0.0	0.04930094476530119	0.04930094476530119	0.0444390477978456	0.05439362982240366	9.43689570931383e-16		0	none_recorded	not_established
Naganishia__5011777at2759__code1	1	4	491	5	-5581.028989246352	-5581.028989246352	0.0	0.06522131488252303	0.06522131488252303	0.05897661818983993	0.07203922662313947	3.4416913763379853e-15		0	none_recorded	not_established
Naganishia__5013067at2759__code1	1	4	327	5	-2436.53889595641	-2436.5388959564098	4.547473508864641e-13	0.04258072950972173	0.04258072950972173	0.03201374744393827	0.05517066168333749	2.0122792321330962e-16		0	none_recorded	not_established
Naganishia__5013259at2759__code1	1	4	121	5	-1152.736334258102	-1152.736334258102	0.0	0.04959280156112524	0.04959280156112524	0.03973402977537505	0.06143827338166255	1.9999999999216596e-10		0	none_recorded	not_established
Naganishia__5013992at2759__code1	1	4	522	5	-5391.661358833884	-5391.661358833884	0.0	0.02426778219005569	0.02426778219005569	0.02180954411044699	0.02700961079848431	2e-10		0	none_recorded	not_established
Naganishia__5014007at2759__code1	1	4	468	5	-5006.104397820332	-5006.1043978203315	9.094947017729282e-13	0.05583039303729057	0.05583039303729057	0.05043130447268851	0.06150390979361139	3.920475055707584e-16		0	none_recorded	not_established
Naganishia__5015403at2759__code1	1	4	268	5	-2248.556370893972	-2248.556370893972	0.0	0.03975924066872259	0.03975924066872259	0.03122339277814084	0.04966408565105897	7.632783294297951e-17		0	none_recorded	not_established
Naganishia__5015712at2759__code1	1	4	465	5	-3787.670797121359	-3787.670797121359	0.0	0.03899329294128277	0.03899329294128277	0.03204548276190188	0.04684897366370252	6.036837696399289e-16		0	none_recorded	not_established
Naganishia__5015742at2759__code1	1	4	478	5	-3786.81543913436	-3786.81543913436	0.0	0.03129906241739949	0.03129906241739949	0.02509547767911796	0.0383563476408826	2.42861286636753e-16		0	none_recorded	not_established
Naganishia__5015876at2759__code1	1	4	210	5	-2215.439523918931	-2215.439523918931	0.0	0.02189584891641989	0.02189584891641989	0.01864156532753427	0.02562400739622328	1.0103029524088925e-14		0	none_recorded	not_established
Naganishia__5017019at2759__code1	1	4	392	5	-3227.79199477561	-3227.7919947756095	4.547473508864641e-13	0.03439582417573019	0.03439582417573019	0.02764154920888628	0.04219188618676863	2.0643209364124004e-16		0	none_recorded	not_established
Naganishia__530740at2759__code1	1	4	232	5	-1814.994714314406	-1814.994714314406	0.0	0.03144496967342481	0.03144496967342481	0.02310126561144326	0.04148213683904239	4.163336342344337e-16		0	none_recorded	not_established
Naganishia__538728at2759__code1	1	4	521	5	-3966.571488749047	-3966.5714887490467	4.547473508864641e-13	0.03297216535812481	0.03297216535812481	0.0262674240078239	0.04075879215611566	9.228728892196614e-16		0	none_recorded	not_established
Naganishia__539632at2759__code1	1	4	299	5	-1956.692085787094	-1956.6920857870941	-2.2737367544323206e-13	0.01473812387918128	0.01473812387918128	0.009470081585321456	0.02165551638439354	2e-10		0	none_recorded	not_established
Naganishia__540946at2759__code1	1	4	391	5	-3966.873369967233	-3966.8733699672325	4.547473508864641e-13	0.02738789731266411	0.02738789731266411	0.02432228098660983	0.03073491556183906	3.219646771412954e-15		0	none_recorded	not_established
Naganishia__541070at2759__code1	1	4	248	5	-2335.890415844071	-2335.8904158440714	-4.547473508864641e-13	0.07025148190928594	0.07025148190928594	0.05825948763119472	0.0838623112603915	2.3592239273284576e-16		0	none_recorded	not_established
Naganishia__707076at2759__code1	1	4	267	5	-1942.022770729435	-1942.0227707294355	-4.547473508864641e-13	0.01831275748272429	0.01831275748272429	0.01204554609834345	0.026558155006459	3.0531133177191805e-16		0	none_recorded	not_established
Naganishia__707202at2759__code1	1	4	262	5	-2160.201216546308	-2160.2012165463084	-4.547473508864641e-13	0.02849966340875244	0.02849966340875244	0.02170878915994193	0.03656943591678258	1.1102230246251565e-16		0	none_recorded	not_established
Naganishia__760428at2759__code1	1	4	317	5	-3461.971080146117	-3461.971080146117	0.0	0.05744997474136613	0.05744997474136613	0.05098484697865224	0.06454963358914642	1.9984014443252818e-15		0	none_recorded	not_established
Naganishia__776280at2759__code1	1	4	314	5	-4250.562571384659	-4250.562571384659	0.0	0.0408549927023874	0.0408549927023874	0.03713496709201158	0.04490965057279203	1.7763568394002505e-15		0	none_recorded	not_established
Saccharomyces__115730at2759__code1	1	7	306	11	-2544.612909444158	-2544.612909444158	0.0	0.03257137989589763	0.03257137989589763	0.02269122007470238	0.04505393540672724	4.9439619065339e-17		0	none_recorded	not_established
Saccharomyces__129234at2759__code1	1	6	115	9	-886.7301992524089	-886.7301992524089	0.0	0.02935472605870615	0.02935472605870615	0.01568807248333244	0.0493231556243098	2e-10		0	none_recorded	not_established
Saccharomyces__160487at2759__code1	1	7	858	11	-7259.059155990994	-7259.059155990994	0.0	0.02923264846126062	0.02923264846126062	0.02366747890692197	0.03550405855539159	8.500145032286355e-17		0	none_recorded	not_established
Saccharomyces__201273at2759__code1	1	7	257	11	-1946.2931775701	-1946.2931775701002	-2.2737367544323206e-13	0.01129992019544762	0.01129992019544762	0.00542539086116626	0.020369940692578	7.806255641895632e-17		0	none_recorded	not_established
Saccharomyces__207567at2759__code1	1	7	180	11	-1430.480368360446	-1430.4803683604462	-2.2737367544323206e-13	0.02016370590816573	0.02016370590816573	0.01107845907035681	0.03320106847405736	1.1362438767648086e-16		0	none_recorded	not_established
Saccharomyces__260326at2759__code1	1	7	169	11	-1294.072908381987	-1294.0729083819872	-2.2737367544323206e-13	0.005499719752649941	0.005499719752649941	0.00136829055037132	0.01427878034540036	3.426078865054194e-17		0	none_recorded	not_established
Saccharomyces__2852757at2759__code1	1	7	459	11	-4020.634367843305	-4020.634367843305	0.0	0.05956710680082399	0.05956710680082399	0.04760060725589355	0.07334834287290108	1.1622647289044608e-16		0	none_recorded	not_established
Saccharomyces__288615at2759__code1	1	7	607	11	-5639.422026604972	-5639.4220266049715	9.094947017729282e-13	0.0411505458135126	0.0411505458135126	0.03379232320630514	0.04961357678511238	9.540979117872439e-17		0	none_recorded	not_established
Saccharomyces__319730at2759__code1	1	7	450	11	-3691.696565248625	-3691.6965652486247	4.547473508864641e-13	0.03942032437228483	0.03942032437228483	0.02979640827898406	0.0509034749540598	8.933825901280557e-17		0	none_recorded	not_established
Saccharomyces__340246at2759__code1	1	7	655	11	-6231.506258574223	-6231.5062585742235	-9.094947017729282e-13	0.08466278564157532	0.08466278564157532	0.07322308994439862	0.0969774314310523	1.0408340855860843e-16		0	none_recorded	not_established
Saccharomyces__345792at2759__code1	1	7	298	11	-2193.583416620042	-2193.5834166200416	4.547473508864641e-13	0.02614565736262618	0.02614565736262618	0.01581567983561635	0.04010388537234987	9.454242944073599e-17		0	none_recorded	not_established
Saccharomyces__352891at2759__code1	1	7	252	11	-2233.794287054274	-2233.7942870542743	-4.547473508864641e-13	0.02581225072486915	0.02581225072486915	0.01724608564793692	0.03680832251314629	1.3791051634015616e-16		0	none_recorded	not_established
Saccharomyces__3643464at2759__code1	1	7	664	11	-6764.885255959758	-6764.885255959758	0.0	0.1031255711084439	0.1031255711084439	0.09131922666928577	0.1159475255784377	9.194034422677078e-17		0	none_recorded	not_established
Saccharomyces__4613677at2759__code1	1	7	114	11	-1041.257416471543	-1041.2574164715434	-4.547473508864641e-13	0.07645338110874289	0.07645338110874289	0.05219130520242254	0.1074445268530899	7.45931094670027e-17		0	none_recorded	not_established
Saccharomyces__4695236at2759__code1	1	7	1064	11	-9491.09780008884	-9491.09780008884	0.0	0.05748453218436406	0.05748453218436406	0.05029017972898275	0.065051637663098	5.2909066017292616e-17		0	none_recorded	not_established
Saccharomyces__4747214at2759__code1	1	7	138	11	-1140.294836430853	-1140.294836430853	0.0	0.02956585965155572	0.02956585965155572	0.01623738472500064	0.04863506487509454	4.9439619065339e-17		0	none_recorded	not_established
Saccharomyces__4764044at2759__code1	1	7	478	11	-4185.926434814059	-4185.926434814059	0.0	0.06687980583044201	0.06687980583044201	0.05491997415689213	0.0804681796542257	6.245004513516506e-17		0	none_recorded	not_established
Saccharomyces__4803900at2759__code1	1	6	120	9	-858.0698124640327	-858.0698124640327	0.0	0.005226965880810013	0.005226965880810013	0.0008685162013840306	0.01614310736379394	8.370040771588094e-17		0	none_recorded	not_established
Saccharomyces__4810093at2759__code1	1	7	750	11	-7430.091245135774	-7430.0912451357735	9.094947017729282e-13	0.07332049839758911	0.07332049839758911	0.06448845602485487	0.0828780086839204	1.6653345369377348e-16		0	none_recorded	not_established
Saccharomyces__4813267at2759__code1	1	7	813	11	-6990.634438084438	-6990.6344380844375	9.094947017729282e-13	0.03504715442814787	0.03504715442814787	0.02914211754518194	0.04160650454236714	6.418476861114186e-17		0	none_recorded	not_established
Saccharomyces__4823929at2759__code1	1	7	381	11	-3946.763042028777	-3946.7630420287774	-4.547473508864641e-13	0.107516100930463	0.107516100930463	0.09119348207867307	0.124879304358707	1.1449174941446927e-16		0	none_recorded	not_established
Saccharomyces__4837017at2759__code1	1	7	228	11	-1847.787283583922	-1847.787283583922	0.0	0.06241363666285947	0.06241363666285947	0.04469982577006341	0.08408476668198518	5.551115123125783e-17		0	none_recorded	not_established
Saccharomyces__4838864at2759__code1	1	7	629	11	-5656.310929295598	-5656.310929295598	0.0	0.05334446396998756	0.05334446396998756	0.04500627920336425	0.06248841605927342	7.806255641895632e-17		0	none_recorded	not_established
Saccharomyces__4843240at2759__code1	1	6	589	9	-5831.985344068586	-5831.985344068586	0.0	0.1185955206426501	0.1185955206426501	0.1048651469541831	0.1335855621230891	1.0408340855860843e-16		0	none_recorded	not_established
Saccharomyces__4843824at2759__code1	1	7	194	11	-1639.05792403564	-1639.0579240356403	-2.2737367544323206e-13	0.02800804997863238	0.02800804997863238	0.01788969180260436	0.04151316319438891	2e-10		0	none_recorded	not_established
Saccharomyces__4867008at2759__code1	1	5	181	7	-1305.959093166259	-1305.9590931662585	4.547473508864641e-13	0.03404905558214631	0.03404905558214631	0.02061139646711232	0.05238015511274156	7.112366251504909e-17		0	none_recorded	not_established
Saccharomyces__4888252at2759__code1	1	7	877	11	-9005.654489457747	-9005.654489457747	0.0	0.07651490968063421	0.07651490968063421	0.06829334783500912	0.08512821390788552	8.326672684688674e-17		0	none_recorded	not_established
Saccharomyces__4896098at2759__code1	1	7	205	11	-1824.217338128424	-1824.217338128424	0.0	0.02902312734762586	0.02902312734762586	0.01976922659758087	0.04061789469099367	6.852157730108388e-17		0	none_recorded	not_established
Saccharomyces__4900375at2759__code1	1	7	202	11	-1906.610374798781	-1906.6103747987806	4.547473508864641e-13	0.06489489527170668	0.06489489527170668	0.04849380665522943	0.08472975825555654	1.491862189340054e-16		0	none_recorded	not_established
Saccharomyces__4908955at2759__code1	1	7	284	11	-3198.914672224415	-3198.9146722244145	4.547473508864641e-13	0.124069619311141	0.124069619311141	0.1065270918380715	0.1435604809850185	1.0408340855860843e-16		0	none_recorded	not_established
Saccharomyces__4911644at2759__code1	1	7	892	11	-7986.544115700229	-7986.544115700228	9.094947017729282e-13	0.03250309150829929	0.03250309150829929	0.02703844353550317	0.03854668143283518	8.456776945386935e-17		0	none_recorded	not_established
Saccharomyces__4969018at2759__code1	1	7	457	11	-3428.223466432286	-3428.223466432286	0.0	0.03400201163689284	0.03400201163689284	0.02406208215631093	0.04637835300305554	8.673617379884035e-17		0	none_recorded	not_established
Saccharomyces__4969636at2759__code1	1	6	406	9	-3352.449957184996	-3352.449957184996	0.0	0.04184630126107386	0.04184630126107386	0.03231824296494835	0.05308207261883475	1.205632815803881e-16		0	none_recorded	not_established
Saccharomyces__4969990at2759__code1	1	7	343	11	-3277.007547127122	-3277.0075471271216	4.547473508864641e-13	0.05755587895622682	0.05755587895622682	0.04592865081574622	0.07116084561438524	1.682681771697503e-16		0	none_recorded	not_established
Saccharomyces__4970387at2759__code1	1	6	152	9	-1255.474804290122	-1255.474804290122	0.0	0.07421958915008503	0.07421958915008503	0.05091871546527817	0.1035253564944904	3.122502256758253e-17		0	none_recorded	not_established
Saccharomyces__4970538at2759__code1	1	7	940	11	-8449.069297018495	-8449.069297018495	0.0	0.04823366424637819	0.04823366424637819	0.04163602134835386	0.05597481292217969	6.245004513516506e-17		0	none_recorded	not_established
Saccharomyces__4971272at2759__code1	1	7	441	11	-4030.411531449522	-4030.4115314495225	-4.547473508864641e-13	0.05813140638251046	0.05813140638251046	0.04667167620135983	0.07103697191161999	7.979727989493313e-17		0	none_recorded	not_established
Saccharomyces__4974767at2759__code1	1	7	147	11	-1414.797345135896	-1414.797345135896	0.0	0.08855165289225697	0.08855165289225697	0.06591107279236973	0.1158645298833491	8.326672684688674e-17		0	none_recorded	not_established
