case_id	target_node	target_is_terminal	split_smaller_side_taxa	target_dS	target_dN	target_branch_parameter	taxa	codons	minimum_taxon_codon_coverage	target_terminal_codon_coverage	delta_ll_at_half	delta_ll_at_double	delta_ll_at_tenfold	maximum_slice_improvement	marker_copy_caveat	saturated_pairwise_distance_warning_lines	parameter_boundary_warning_lines	nni_convergence_warning_lines	other_warning_lines
Fusarium__4969990at2759__code1	InternalNode6	False	F1328300;F195108	0.7549098470020128	0.01887905438284109	1.670711537332693	10	352	1.0		-12.212925698876916	-14.465788344520206	-151.98427730229105	4.547473508864641e-13	none_recorded	0	0	1	0
Colletotrichum__4813267at2759__code1	InternalNode3	False	F1095194;F2283408;F34406;F474922;F80884	0.7543742691209226	0.012657709703872496	1.837841784723346	10	890	0.9977528089887641		-24.33336278737079	-28.16444248452899	-258.12922292207804	0.0	none_recorded	0	0	0	0
Colletotrichum__541070at2759__code1	F1095194	True	F1095194	0.7540807484777886	0.04379010645052687	2.177161134456964	10	247	0.9878542510121457	1.0	-9.40281598203228	-11.059718004647493	-146.49179746106074	4.547473508864641e-13	none_recorded	0	0	0	0
Umbelopsis__5000476at2759__code1	F91625	True	F91625	0.7527271935995467	0.030108060083505517	1.087364742139621	4	379	1.0	1.0	-15.027855730928877	-19.265309517646074	-217.24437962708362	0.0	none_recorded	0	0	0	0
Aspergillus__5005274at2759__code1	F1069201	True	F1069201	0.7526991580003213	0.07765075760552573	1.166124818702779	10	337	0.9881305637982196	0.9910979228486647	-15.563361873156282	-21.08068397457555	-287.1565432221778	-9.094947017729282e-13	none_recorded	0	0	0	0
Trichoderma__3643464at2759__code1	InternalNode2	False	F101201;F398673;F549676;F63577	0.7452593232661738	0.024384813392948863	1.678053267669348	10	760	0.9815789473684211		-29.299619919799625	-34.84911330864816	-365.0478694585545	0.0	none_recorded	0	0	0	0
Trichoderma__530740at2759__code1	InternalNode1	False	F101201;F549676;F63577	0.7445976362059603	0.05677875728653347	1.445528699582183	9	300	0.9566666666666667		-14.47353366673633	-18.310255286038227	-227.70013239219543	-9.094947017729282e-13	none_recorded	0	0	0	0
Fusarium__5003972at2759__code1	InternalNode7	False	F1328300;F195108	0.7445604066266167	0.043208026288205206	1.403834061208564	10	253	0.8537549407114624		-12.861362269215078	-15.587672167643632	-180.4036349285975	-4.547473508864641e-13	none_recorded	0	0	0	0
Fusarium__541070at2759__code1	InternalNode6	False	F1328300;F195108	0.744433604775374	0.040498031361260005	2.143510253268462	10	247	1.0		-9.774360430135857	-12.567037767595139	-156.78484607646033	4.547473508864641e-13	none_recorded	0	0	0	0
Aspergillus__4747214at2759__code1	F746128	True	F746128	0.74243471402749	0.03268648742966764	1.359347436706948	9	139	1.0	1.0	-4.425066487047843	-5.76422031240736	-70.87111272003835	-4.547473508864641e-13	none_recorded	0	0	0	0
Microbotryum__5001941at2759__code1	F269621	True	F269621	0.7423992066851184	0.023401674607160413	2.059871559976665	4	732	1.0	1.0	-40.54957365239625	-42.16733134341757	-367.70846515634594	4.547473508864641e-13	none_recorded	0	0	0	0
Microbotryum__129234at2759__code1	F269621	True	F269621	0.7409521721182111	0.010430997759670099	1.789522250162158	4	186	1.0	1.0	-10.15836931071533	-10.141061142176113	-62.9481047335056	1.1368683772161603e-13	none_recorded	0	0	0	0
Colletotrichum__5011777at2759__code1	F1095194	True	F1095194	0.7409129970704476	0.03830554843056056	1.559121198786758	10	702	0.9871794871794872	0.9985754985754985	-22.52496000316478	-29.978625712479698	-396.1445950016805	0.0	none_recorded	0	0	0	0
Trichoderma__4747214at2759__code1	InternalNode6	False	F58853;F65468	0.7392277967097022	0.031364071797930985	1.915434173161252	10	141	0.8085106382978723		-6.9329799345850915	-8.008607194841261	-86.41736835931852	-2.2737367544323206e-13	none_recorded	0	0	0	0
Fusarium__129234at2759__code1	InternalNode6	False	F1328300;F195108	0.7365092358207027	0.022935524391031706	1.701198718345335	10	190	1.0		-8.731406396476586	-9.596182702874785	-92.30571910792696	0.0	none_recorded	0	0	0	0
Microbotryum__4747214at2759__code1	F269621	True	F269621	0.7328740023225664	0.06524944322527874	0.6372385551314866	4	132	1.0	1.0	-9.829430911391682	-10.990255836400706	-123.31436475460998	0.0	none_recorded	0	2	0	0
Fusarium__4695236at2759__code1	InternalNode6	False	F1328300;F195108	0.7318044867530651	0.040885472392746314	1.673676942556609	10	1076	0.8382899628252788		-38.170788974297466	-48.283555110232555	-631.4115022215847	-3.637978807091713e-12	none_recorded	0	0	0	0
Umbelopsis__5005215at2759__code1	F91625	True	F91625	0.7308738993078686	0.04630775851827247	1.197848893471993	4	564	1.0	1.0	-25.051720620691412	-32.618873023460765	-408.9428403875954	0.0	none_recorded	0	0	0	0
Trichoderma__4896098at2759__code1	InternalNode2	False	F101201;F398673;F549676;F63577	0.7286059338341709	0.050847355425048625	1.809557218997121	10	202	1.0		-10.049019273526028	-12.089338195487016	-139.1424167487703	0.0	none_recorded	0	0	0	0
Microbotryum__4837017at2759__code1	F269621	True	F269621	0.7267877031749955	0.028276962684033367	1.18317109328235	4	222	1.0	1.0	-12.908367259937677	-14.036688774618142	-130.67472799154484	2.2737367544323206e-13	none_recorded	0	0	0	0
Aspergillus__2852757at2759__code1	F1069201	True	F1069201	0.726747523997981	0.027704388976039173	1.776183597395092	10	494	0.9838056680161943	1.0	-15.617507424412906	-20.0527850593935	-235.99620653521106	-9.094947017729282e-13	none_recorded	0	0	0	0
Malassezia__554735at2759__code1	F76775	True	F76775	0.7263981145731694	0.039828413828421595	2.701439569609819	5	251	1.0	1.0	-8.632287240034657	-11.05777037818143	-144.513592552923	0.0	none_recorded	0	0	0	0
Colletotrichum__5015876at2759__code1	F474922	True	F474922	0.7259445430463917	0.03898944541365898	2.109254632252609	9	525	0.9980952380952381	1.0	-23.209869053514012	-25.688208216607563	-305.2772699916877	0.0	none_recorded	0	0	0	0
Aspergillus__4985971at2759__code1	F182096	True	F182096	0.723723904724079	0.031241822742505344	1.546453969590394	10	349	0.9914040114613181	0.997134670487106	-10.871725434455584	-14.221174030706607	-175.61718697027845	0.0	none_recorded	0	0	0	0
Fusarium__4911644at2759__code1	InternalNode6	False	F1328300;F195108	0.7215956594497103	0.026860919681044426	1.613285195940471	10	958	1.0		-31.426649872137205	-38.269731350650545	-446.19969873973605	1.8189894035458565e-12	none_recorded	0	0	0	0
Fusarium__340246at2759__code1	InternalNode6	False	F1328300;F195108	0.7208495322481806	0.04762491801130167	1.295137008137946	10	691	0.9913169319826338		-31.254433236035766	-39.087940520624215	-482.0385954052399	0.0	none_recorded	0	0	0	0
Colletotrichum__5001413at2759__code1	F1095194	True	F1095194	0.7208230126002884	0.03177266215510839	1.995445254212457	9	280	1.0	1.0	-10.488101281153376	-11.677713517855864	-134.08249391768595	-4.547473508864641e-13	none_recorded	0	0	0	0
Fusarium__5013726at2759__code1	InternalNode6	False	F1328300;F195108	0.7161720467956548	0.011057707125886902	1.275840319011269	10	183	1.0		-6.076237626595685	-6.862737086868265	-58.671339131683	-2.2737367544323206e-13	none_recorded	0	0	0	0
Candida__5004599at2759__code12	F5479	True	F5479	0.716019033155394	0.024648268455668063	1.383472210194377	4	711	1.0	1.0	-17.26886334109713	-22.4911584488882	-290.23389501904603	0.0	none_recorded	0	0	0	0
Colletotrichum__3643464at2759__code1	F474922	True	F474922	0.7159231241225643	0.012737608787140916	1.849373937901919	10	765	0.9372549019607843	1.0	-16.55926909088612	-21.38997083042068	-223.0992595164771	9.094947017729282e-13	none_recorded	0	0	0	0
Umbelopsis__5004391at2759__code1	F91625	True	F91625	0.7093568841908132	0.03945175933832667	1.211189773074431	4	809	1.0	1.0	-39.320867072242436	-48.816505572885944	-552.3797875343544	0.0	none_recorded	0	0	0	0
Aspergillus__5004391at2759__code1	F182096	True	F182096	0.7090290392992561	0.048019869374146526	1.352200273417163	10	1019	0.9901864573110893	0.9901864573110893	-45.275167811128995	-57.04116530487954	-687.9450534863827	1.8189894035458565e-12	none_recorded	0	0	0	0
Aspergillus__4969018at2759__code1	InternalNode7	False	F5059;F5062	0.7074608523023954	0.020540332414203347	1.383546916351027	10	457	0.9234135667396062		-13.822108376022697	-17.368171768703178	-188.28019560906523	0.0	none_recorded	0	0	0	0
Colletotrichum__5002573at2759__code1	InternalNode3	False	F1095194;F2283408;F34406;F474922;F80884	0.7071396909715093	0.03243254719501813	2.058678033506147	10	347	1.0		-12.510640879678249	-15.037712374174589	-181.9663127625863	4.547473508864641e-13	none_recorded	0	0	0	0
Naganishia__201273at2759__code1	F104408	True	F104408	0.7070745921080684	0.017320857073930725	0.9958927357926569	4	258	1.0	1.0	-11.50160673484288	-12.777695933505129	-100.52431652796577	-4.547473508864641e-13	none_recorded	0	0	0	0
Trichoderma__5013738at2759__code1	InternalNode2	False	F101201;F398673;F549676;F63577	0.704726676764645	0.024905101370335837	1.424696143134346	10	248	0.6774193548387096		-13.718669539957318	-14.59447431472654	-132.2746211528447	0.0	none_recorded	0	0	0	0
Microbotryum__4969636at2759__code1	F269621	True	F269621	0.7046647065575625	0.04338988800322576	1.862144764158136	4	405	1.0	1.0	-27.178689899827532	-30.540400579492598	-313.40758029843437	0.0	none_recorded	0	0	0	0
Fusarium__5015403at2759__code1	InternalNode6	False	F1328300;F195108	0.7040934036452792	0.033574149141055595	1.766273033439513	10	426	0.9906103286384976		-16.58319184310676	-20.00262956556071	-229.1920311960257	0.0	none_recorded	0	0	0	0
Fusarium__5003856at2759__code1	InternalNode6	False	F1328300;F195108	0.7035621814338578	0.02879632886105228	1.570958226631813	10	287	0.9407665505226481		-9.025704027302254	-12.008244943994669	-147.67086525212608	0.0	none_recorded	0	0	0	0
Fusarium__4970387at2759__code1	InternalNode5	False	F1328300;F195108	0.7029729396871253	0.034268229689412934	1.386141940936923	10	146	0.9178082191780822		-6.773673753447156	-8.305561190654771	-89.13696018171458	2.2737367544323206e-13	none_recorded	0	2	0	0
Fusarium__540946at2759__code1	InternalNode4	False	F1328300;F195108	0.7016098942263692	0.020371136661558507	1.385286101488922	9	429	0.9953379953379954		-15.109655947514511	-18.124471138737135	-185.01034360551193	4.547473508864641e-13	none_recorded	0	0	0	0
Colletotrichum__5000371at2759__code1	InternalNode3	False	F1209916;F1209934;F145971;F1671311	0.701415616566324	0.07589318260329661	1.768873615621293	9	423	1.0		-24.212025940078092	-30.821990124648437	-410.38152219161384	0.0	none_recorded	0	0	0	0
Aspergillus__4695236at2759__code1	F746128	True	F746128	0.6997496312074675	0.04703574120584054	1.563185614994158	9	1078	0.9536178107606679	1.0	-43.861878526699	-57.48577179714994	-747.6331397030481	0.0	none_recorded	0	0	0	0
Fusarium__4975094at2759__code1	InternalNode6	False	F1328300;F195108	0.6988023661890757	0.017679993379531873	1.361357304973206	10	1012	1.0		-30.561197710239867	-36.42571547333682	-369.16094095090193	0.0	none_recorded	0	0	0	0
Trichoderma__4985971at2759__code1	F65468	True	F65468	0.6983313513011431	0.025546279648012846	1.452394236794821	9	351	0.9373219373219374	0.9373219373219374	-13.84252311803948	-16.31902684652414	-162.83989520698606	0.0	none_recorded	0	0	0	0
Fusarium__5001413at2759__code1	InternalNode6	False	F1328300;F195108	0.6976477964543942	0.00881558909431211	1.554863415900905	10	280	1.0		-7.39497720616464	-8.719097801652879	-71.77134600837644	0.0	none_recorded	0	0	0	0
Colletotrichum__4810093at2759__code1	InternalNode2	False	F1095194;F474922;F80884	0.6966623903357271	0.01955198181755939	1.727738841876612	8	791	0.9949431099873578		-18.438819572180364	-23.397787927213358	-265.59032444311833	0.0	none_recorded	0	0	0	0
Microbotryum__5000743at2759__code1	F269621	True	F269621	0.6949813786950543	0.028523907523755367	1.461087506070432	4	175	1.0	1.0	-10.318196934887851	-11.533287897568584	-111.2762101134299	4.547473508864641e-13	none_recorded	0	0	0	0
Fusarium__4999134at2759__code1	InternalNode6	False	F1328300;F195108	0.6923395161545831	0.008684117760605146	1.398860511651125	10	2333	0.9991427346763824		-66.92716358835605	-77.26796801722958	-608.5363470235425	3.637978807091713e-12	none_recorded	0	0	0	0
Microbotryum__4764044at2759__code1	F269621	True	F269621	0.6918681597884854	0.035822225209851226	1.690030473248549	4	500	1.0	1.0	-30.926694183861855	-34.325815754836185	-343.9599986511962	-4.547473508864641e-13	none_recorded	0	0	0	0
Fusarium__5000476at2759__code1	InternalNode6	False	F1328300;F195108	0.6906550959026957	0.014783235806266963	1.230182400617445	10	389	0.9897172236503856		-11.239506882120168	-13.161951326640065	-136.09953778334466	4.547473508864641e-13	none_recorded	0	0	0	0
Fusarium__352891at2759__code1	InternalNode6	False	F1328300;F195108	0.6896288001505566	0.01811085236818093	0.873425692739042	10	252	0.996031746031746		-9.209168983371455	-10.235358071091241	-113.31552008706899	-4.547473508864641e-13	none_recorded	0	0	0	0
Candida__5005010at2759__code12	F5479	True	F5479	0.6888464509699656	0.05323167027934377	1.76923814590717	4	110	1.0	1.0	-3.3215190117373368	-4.944214540668327	-75.62873467363067	0.0	none_recorded	0	0	0	0
Fusarium__5015647at2759__code1	InternalNode6	False	F1328300;F195108	0.6882854078989173	0.02444100997737366	1.506340246913441	10	871	0.9977037887485649		-29.838494647055995	-36.543329859874575	-395.278389587751	0.0	none_recorded	0	0	0	0
Amanita__5000045at2759__code1	F933333	True	F933333	0.6855355975121012	0.036952202851030715	1.206519395197121	6	378	1.0	1.0	-13.03394447708979	-17.937468530234582	-229.3403265624047	9.094947017729282e-13	none_recorded	0	0	0	0
Microbotryum__801816at2759__code1	F269621	True	F269621	0.6855345411941105	0.05858477155815237	1.358688827786408	4	177	1.0	1.0	-11.9407085368955	-14.010534083738776	-157.7772006226196	2.2737367544323206e-13	none_recorded	0	0	0	0
Fusarium__4838864at2759__code1	InternalNode6	False	F1328300;F195108	0.6839997584888836	0.033426231021224675	1.264299862450664	10	611	0.5908346972176759		-26.83981449562907	-33.19063467804426	-363.7499784386737	0.0	none_recorded	0	0	0	0
Fusarium__5005215at2759__code1	InternalNode6	False	F1328300;F195108	0.6834196052376295	0.034054074730185534	1.279496386820881	10	595	0.9983193277310924		-25.379380250106806	-29.675917223763463	-344.7701643742075	0.0	none_recorded	0	0	0	0
Tilletia__5005010at2759__code1	F1031713	True	F1031713	0.6812474555351863	0.05904196506389825	1.720174329054759	5	113	0.9911504424778761	1.0	-5.485835362139937	-6.916542552548549	-89.77958579794495	0.0	none_recorded	0	0	0	0
Colletotrichum__5015647at2759__code1	InternalNode3	False	F1095194;F2283408;F34406;F474922;F80884	0.6808413839297309	0.04124377195412474	1.811382088019503	10	866	0.9930715935334873		-33.36528085682039	-41.75124402564143	-508.14742611878864	0.0	none_recorded	0	0	0	0
Fusarium__5000452at2759__code1	InternalNode6	False	F1328300;F195108	0.68012912030927	0.04076727933056184	1.301767459746902	10	287	1.0		-13.269882953538854	-16.514313612257865	-188.57967939374385	-4.547473508864641e-13	none_recorded	0	0	0	0
Umbelopsis__5013539at2759__code1	F91625	True	F91625	0.6799150177253496	0.023905532551201415	1.118859526112147	4	276	1.0	1.0	-10.879518546007148	-13.493090032366126	-133.56319907384704	4.547473508864641e-13	none_recorded	0	0	0	0
Colletotrichum__5014007at2759__code1	InternalNode3	False	F1095194;F2283408;F34406;F474922;F80884	0.6798078853161756	0.023478103837812448	1.475059015191712	10	602	0.9933554817275747		-20.037435720200847	-25.068035243637496	-267.38329043317754	0.0	none_recorded	0	0	0	0
Aspergillus__115730at2759__code1	F746128	True	F746128	0.6772597677165824	0.025604842011130398	1.153299329771777	10	330	1.0	1.0	-11.06140762736868	-13.779841535942069	-156.7189586261402	-9.094947017729282e-13	none_recorded	0	0	0	0
Umbelopsis__4970387at2759__code1	F91625	True	F91625	0.6771973992063404	0.04198763882542735	1.264502428734809	4	141	1.0	1.0	-5.437359790472101	-7.329297528274083	-90.69894308300877	0.0	none_recorded	0	0	0	0
Umbelopsis__554735at2759__code1	F91625	True	F91625	0.6743971042293622	0.02029711661850101	1.084185522131953	4	252	1.0	1.0	-9.535052749921078	-11.586661126052832	-118.34354354193306	-2.2737367544323206e-13	none_recorded	0	0	0	0
Candida__4837017at2759__code12	F5479	True	F5479	0.6735495754953845	0.038353322083249715	2.076767570759525	4	222	1.0	1.0	-6.466638157921125	-8.958975288215242	-129.12977083102146	2.2737367544323206e-13	none_recorded	0	0	0	0
Fusarium__5006326at2759__code1	InternalNode5	False	F1328300;F195108	0.6730314441054928	0.019640873992577346	1.274425029133003	9	592	1.0		-18.537261784574184	-21.027954858415796	-227.62667803637032	0.0	none_recorded	0	0	0	0
Fusarium__5000870at2759__code1	InternalNode6	False	F1328300;F195108	0.6723824694181406	0.032232848238705446	1.616344355205943	10	763	0.9973787680209698		-27.163231509477555	-34.993070485234966	-415.7871129685109	0.0	none_recorded	0	0	0	0
Fusarium__5004478at2759__code1	InternalNode2	False	F101028;F36050;F5128;F5518	0.670472018822571	0.022539933737999347	1.320792707391032	10	414	1.0		-13.702063035570973	-16.607841695873958	-170.60484495511855	0.0	none_recorded	0	0	0	0
Tilletia__4803900at2759__code1	F1031713	True	F1031713	0.6703115209066786	0.06907243579331812	1.740398809533963	4	122	1.0	1.0	-6.898841303268114	-8.233965046725416	-105.58070699943289	0.0	none_recorded	0	0	0	0
Microbotryum__3643464at2759__code1	F269621	True	F269621	0.6685661743309769	0.02716423278817457	1.108104924381764	4	733	1.0	1.0	-41.757047972391774	-46.883188060254724	-430.55685567229557	9.094947017729282e-13	none_recorded	0	0	0	0
Colletotrichum__4940884at2759__code1	InternalNode3	False	F1095194;F2283408;F34406;F474922;F80884	0.6685024968077454	0.03633953086889544	1.247716327752565	10	907	0.9470782800441014		-38.761033114176826	-49.91289956818582	-565.6478067474345	0.0	none_recorded	0	0	0	0
Microbotryum__4983000at2759__code1	F269621	True	F269621	0.6664114790104979	0.01862232015325139	1.419125339944322	4	483	1.0	1.0	-25.782069532560854	-28.006274827617744	-230.53992141728986	0.0	none_recorded	0	0	0	0
Microbotryum__5001413at2759__code1	F269621	True	F269621	0.6630753305372362	0.01732461548272194	1.436490432941558	4	281	1.0	1.0	-15.762732821230657	-17.313716659887177	-134.90450534285583	-6.821210263296962e-13	none_recorded	0	0	0	0
Trichoderma__5015712at2759__code1	F65468	True	F65468	0.6629112288465432	0.020088578843365547	1.10429680064588	9	480	1.0	1.0	-15.949002495308378	-19.621223181643472	-204.99364112105195	-9.094947017729282e-13	none_recorded	0	0	0	0
