catalog_source	assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
genbank_fungi	GCA_033735215.1	PRJNA912375	SAMN32238542	JARADX000000000.1	na	181762	181762	Psilocybe cubensis	strain=BRIP75062	na	latest	Contig	Major	Full	2023-11-16	ASM3373521v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/735/215/GCA_033735215.1_ASM3373521v1/	na	na	na	haploid	fungi	39454413	39454413	46.000000	0	1693	1693	na	na		0	0	0	na
genbank_fungi	GCA_033735235.1	PRJNA912375	SAMN32238541	JARADW000000000.1	na	181762	181762	Psilocybe cubensis	strain=BRIP75063	na	latest	Contig	Major	Full	2023-11-16	ASM3373523v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/735/235/GCA_033735235.1_ASM3373523v1/	na	na	na	haploid	fungi	38956340	38956340	46.000000	0	1509	1509	na	na		0	0	0	na
genbank_fungi	GCA_033735255.1	PRJNA912375	SAMN32238539	JARADU000000000.1	na	181762	181762	Psilocybe cubensis	strain=BRIP75067	na	latest	Contig	Major	Full	2023-11-16	ASM3373525v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/735/255/GCA_033735255.1_ASM3373525v1/	na	na	na	haploid	fungi	39124051	39124051	46.000000	0	1631	1631	na	na		0	0	0	na
genbank_fungi	GCA_033735275.1	PRJNA912375	SAMN32238538	JARADT000000000.1	na	181762	181762	Psilocybe cubensis	strain=BRIP75068	na	latest	Contig	Major	Full	2023-11-16	ASM3373527v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/735/275/GCA_033735275.1_ASM3373527v1/	na	na	na	haploid	fungi	39206664	39206664	46.000000	0	1687	1687	na	na		0	0	0	na
genbank_fungi	GCA_033735295.1	PRJNA912375	SAMN32238540	JARADV000000000.1	na	181762	181762	Psilocybe cubensis	strain=BRIP75066	na	latest	Contig	Major	Full	2023-11-16	ASM3373529v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/735/295/GCA_033735295.1_ASM3373529v1/	na	na	na	haploid	fungi	39219334	39219334	46.000000	0	1613	1613	na	na		0	0	0	na
genbank_fungi	GCA_033735315.1	PRJNA912375	SAMN32238537	JARADS000000000.1	na	181762	181762	Psilocybe cubensis	strain=BRIP75069	na	latest	Contig	Major	Full	2023-11-16	ASM3373531v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/735/315/GCA_033735315.1_ASM3373531v1/	na	na	na	haploid	fungi	38943576	38943576	46.000000	0	1600	1600	na	na		0	0	0	na
genbank_fungi	GCA_033735335.1	PRJNA912375	SAMN32238536	JARADR000000000.1	na	181762	181762	Psilocybe cubensis	strain=BRIP75072	na	latest	Contig	Major	Full	2023-11-16	ASM3373533v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/735/335/GCA_033735335.1_ASM3373533v1/	na	na	na	haploid	fungi	39066996	39066996	46.000000	0	1708	1708	na	na		0	0	0	na
genbank_fungi	GCA_033735355.1	PRJNA912375	SAMN32238535	JARADQ000000000.1	na	181762	181762	Psilocybe cubensis	strain=POZ03_04	na	latest	Contig	Major	Full	2023-11-16	ASM3373535v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/735/355/GCA_033735355.1_ASM3373535v1/	na	na	na	haploid	fungi	38953942	38953942	46.000000	0	1616	1616	na	na		0	0	0	na
genbank_fungi	GCA_033735375.1	PRJNA912375	SAMN32238533	JARADO000000000.1	na	181762	181762	Psilocybe cubensis	strain=POZ03_03	na	latest	Contig	Major	Full	2023-11-16	ASM3373537v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/735/375/GCA_033735375.1_ASM3373537v1/	na	na	na	haploid	fungi	38845395	38845395	46.000000	0	1665	1665	na	na		0	0	0	na
genbank_fungi	GCA_033735395.1	PRJNA912375	SAMN32238534	JARADP000000000.1	na	181762	181762	Psilocybe cubensis	strain=POZ03_06	na	latest	Contig	Major	Full	2023-11-16	ASM3373539v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/735/395/GCA_033735395.1_ASM3373539v1/	na	na	na	haploid	fungi	38858722	38858722	46.000000	0	1524	1524	na	na		0	0	0	na
genbank_fungi	GCA_033735415.1	PRJNA912375	SAMN32238564	JARAET000000000.1	na	181762	181762	Psilocybe cubensis	strain=BRIP74801	na	latest	Contig	Major	Full	2023-11-16	ASM3373541v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/735/415/GCA_033735415.1_ASM3373541v1/	na	na	na	haploid	fungi	38867960	38867960	46.000000	0	1574	1574	na	na		0	0	0	na
genbank_fungi	GCA_033735435.1	PRJNA912375	SAMN32238567	JARAEW000000000.1	na	181762	181762	Psilocybe cubensis	strain=BRIP4-5	na	latest	Contig	Major	Full	2023-11-16	ASM3373543v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/735/435/GCA_033735435.1_ASM3373543v1/	na	na	na	haploid	fungi	39037019	39037019	46.000000	0	1685	1685	na	na		0	0	0	na
genbank_fungi	GCA_033735455.1	PRJNA912375	SAMN32238565	JARAEU000000000.1	na	181762	181762	Psilocybe cubensis	strain=BRIP74800	na	latest	Contig	Major	Full	2023-11-16	ASM3373545v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/735/455/GCA_033735455.1_ASM3373545v1/	na	na	na	haploid	fungi	39017670	39017670	46.000000	0	1587	1587	na	na		0	0	0	na
genbank_fungi	GCA_033735475.1	PRJNA912375	SAMN32238563	JARAES000000000.1	na	181762	181762	Psilocybe cubensis	strain=BRIP74802	na	latest	Contig	Major	Full	2023-11-16	ASM3373547v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/735/475/GCA_033735475.1_ASM3373547v1/	na	na	na	haploid	fungi	38911740	38911740	46.000000	0	1976	1976	na	na		0	0	0	na
genbank_fungi	GCA_033735485.1	PRJNA912375	SAMN32238566	JARAEV000000000.1	na	181762	181762	Psilocybe cubensis	strain=BRIP74799	na	latest	Contig	Major	Full	2023-11-16	ASM3373548v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/735/485/GCA_033735485.1_ASM3373548v1/	na	na	na	haploid	fungi	39238575	39238575	46.000000	0	1616	1616	na	na		0	0	0	na
genbank_fungi	GCA_033735545.1	PRJNA912375	SAMN32238562	JARAER000000000.1	na	181762	181762	Psilocybe cubensis	strain=BRIP74803	na	latest	Contig	Major	Full	2023-11-16	ASM3373554v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/735/545/GCA_033735545.1_ASM3373554v1/	na	na	na	haploid	fungi	38863186	38863186	46.000000	0	1600	1600	na	na		0	0	0	na
genbank_fungi	GCA_038280165.1	PRJNA962266	SAMN34393172	JAZKRH000000000.1	na	181762	181762	Psilocybe cubensis	na	POZ10-3	latest	Contig	Major	Full	2024-04-16	ASM3828016v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/280/165/GCA_038280165.1_ASM3828016v1/	na	na	na	haploid	fungi	37624363	37624363	46.000000	0	1619	1619	na	na		0	0	0	38052161
genbank_fungi	GCA_038280425.1	PRJNA962266	SAMN34393171	JAZKRG000000000.1	na	181762	181762	Psilocybe cubensis	na	POZ10-2	latest	Contig	Major	Full	2024-04-16	ASM3828042v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/280/425/GCA_038280425.1_ASM3828042v1/	na	na	na	haploid	fungi	39425891	39425891	46.000000	0	1651	1651	na	na		0	0	0	38052161
genbank_fungi	GCA_038280455.1	PRJNA962266	SAMN34393170	JAZKRF000000000.1	na	181762	181762	Psilocybe cubensis	na	POZ10-1	latest	Contig	Major	Full	2024-04-16	ASM3828045v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/280/455/GCA_038280455.1_ASM3828045v1/	na	na	na	haploid	fungi	39454636	39454636	46.000000	0	1689	1689	na	na		0	0	0	38052161
genbank_fungi	GCA_059746785.1	PRJNA1467190	SAMN60209950	JCAZZH000000000.1	na	181762	181762	Psilocybe cubensis	na	CM-UDEA-H106	latest	Chromosome	Major	Full	2026-08-03	ASM5974678v1	I.U. COLMAYOR	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/059/746/785/GCA_059746785.1_ASM5974678v1/	na	na	na	haploid	fungi	46572465	46570265	46.000000	13	21	43	na	na		0	0	0	na
genbank_fungi	GCA_059746805.1	PRJNA1467190	SAMN60209951	JCAZZI000000000.1	na	181762	181762	Psilocybe cubensis	na	CM-UDEA-H113	latest	Chromosome	Major	Full	2026-08-03	ASM5974680v1	I.U. COLMAYOR	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/059/746/805/GCA_059746805.1_ASM5974680v1/	na	na	na	haploid	fungi	46572276	46570076	46.000000	13	21	43	na	na		0	0	0	na
genbank_fungi	GCA_040207485.1	PRJNA1013220	SAMN37293870	JBBEUL000000000.1	reference genome	181775	181775	Psilocybe semilanceata	strain=141588727_JJPSEM-M_A1_3	na	latest	Contig	Major	Full	2024-06-17	EGAP_PsSem_1	Entheome Foundation	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/207/485/GCA_040207485.1_EGAP_PsSem_1/	na	na	na	haploid	fungi	38605746	38605746	47.000000	0	41	41	na	na		0	0	0	na
genbank_fungi	GCA_027604765.1	PRJNA850837	SAMN29203821	JANCIM000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP:74432	na	latest	Contig	Major	Full	2023-01-09	ASM2760476v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/765/GCA_027604765.1_ASM2760476v1/	na	na	na	haploid	fungi	49375963	49375963	46.000000	0	6302	6302	na	na		0	0	0	36587787
genbank_fungi	GCA_027604795.1	PRJNA850837	SAMN29203822	JANCIL000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP:74433	na	latest	Contig	Major	Full	2023-01-09	ASM2760479v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/795/GCA_027604795.1_ASM2760479v1/	na	na	na	haploid	fungi	49591202	49591202	46.000000	0	6142	6142	na	na		0	0	0	36587787
genbank_fungi	GCA_027604815.1	PRJNA850837	SAMN29203820	JANCIN000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP:74431	na	latest	Contig	Major	Full	2023-01-09	ASM2760481v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/815/GCA_027604815.1_ASM2760481v1/	na	na	na	haploid	fungi	49246253	49246253	46.000000	0	6106	6106	na	na		0	0	0	36587787
genbank_fungi	GCA_027604835.1	PRJNA850837	SAMN29203817	JANCIQ000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP:74427	na	latest	Contig	Major	Full	2023-01-09	ASM2760483v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/835/GCA_027604835.1_ASM2760483v1/	na	na	na	haploid	fungi	49714021	49714021	46.000000	0	6157	6157	na	na		0	0	0	36587787
genbank_fungi	GCA_027604855.1	PRJNA850837	SAMN29203819	JANCIO000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP:74430	na	latest	Contig	Major	Full	2023-01-09	ASM2760485v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/855/GCA_027604855.1_ASM2760485v1/	na	na	na	haploid	fungi	49326177	49326177	46.000000	0	5953	5953	na	na		0	0	0	na
genbank_fungi	GCA_027604875.1	PRJNA850837	SAMN29203818	JANCIP000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP:74429	na	latest	Contig	Major	Full	2023-01-09	ASM2760487v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/604/875/GCA_027604875.1_ASM2760487v1/	na	na	na	haploid	fungi	49803860	49803860	46.000000	0	5890	5890	na	na		0	0	0	36587787
genbank_fungi	GCA_040670015.1	PRJNA977418	SAMN35523918	JAWMRE000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=POZ19-2	na	latest	Contig	Major	Full	2024-07-12	ASM4067001v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/670/015/GCA_040670015.1_ASM4067001v1/	na	na	na	haploid	fungi	48987942	48987942	46.000000	0	2772	2772	na	na		0	0	0	na
genbank_fungi	GCA_040762785.1	PRJNA977418	SAMN35523911	JASNKD000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=POZ14-4	na	latest	Contig	Major	Full	2024-07-18	ASM4076278v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/762/785/GCA_040762785.1_ASM4076278v1/	na	na	na	haploid	fungi	49804230	49804230	46.000000	0	3926	3926	na	na		0	0	0	na
genbank_fungi	GCA_040762825.1	PRJNA977418	SAMN35523910	JASNKE000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=POZ14-3	na	latest	Contig	Major	Full	2024-07-18	ASM4076282v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/762/825/GCA_040762825.1_ASM4076282v1/	na	na	na	haploid	fungi	48745765	48745765	46.500000	0	3454	3454	na	na		0	0	0	na
genbank_fungi	GCA_040762855.1	PRJNA977418	SAMN35523896	JASNKP000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP75394	na	latest	Contig	Major	Full	2024-07-18	ASM4076285v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/762/855/GCA_040762855.1_ASM4076285v1/	na	na	na	haploid	fungi	48565070	48565070	46.500000	0	3816	3816	na	na		0	0	0	na
genbank_fungi	GCA_040762875.1	PRJNA977418	SAMN35523899	JASNKM000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP75398	na	latest	Contig	Major	Full	2024-07-18	ASM4076287v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/762/875/GCA_040762875.1_ASM4076287v1/	na	na	na	haploid	fungi	48946033	48946033	46.000000	0	3627	3627	na	na		0	0	0	na
genbank_fungi	GCA_040762895.1	PRJNA977418	SAMN35523891	JASNKS000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP75388	na	latest	Contig	Major	Full	2024-07-18	ASM4076289v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/762/895/GCA_040762895.1_ASM4076289v1/	na	na	na	haploid	fungi	55192902	55192902	46.000000	0	11999	11999	na	na		0	0	0	na
genbank_fungi	GCA_040762915.1	PRJNA977418	SAMN35523883	JASNKZ000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP75301	na	latest	Contig	Major	Full	2024-07-18	ASM4076291v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/762/915/GCA_040762915.1_ASM4076291v1/	na	na	na	haploid	fungi	48255863	48255863	46.000000	0	3145	3145	na	na		0	0	0	na
genbank_fungi	GCA_040762955.1	PRJNA977418	SAMN35523877	JASNLF000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP75294	na	latest	Contig	Major	Full	2024-07-18	ASM4076295v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/762/955/GCA_040762955.1_ASM4076295v1/	na	na	na	haploid	fungi	48849000	48849000	46.500000	0	3688	3688	na	na		0	0	0	na
genbank_fungi	GCA_040762995.1	PRJNA977418	SAMN35523893	JASNKR000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP75390	na	latest	Contig	Major	Full	2024-07-18	ASM4076299v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/762/995/GCA_040762995.1_ASM4076299v1/	na	na	na	haploid	fungi	57883213	57883213	46.500000	0	16844	16844	na	na		0	0	0	na
genbank_fungi	GCA_040763015.1	PRJNA977418	SAMN35523862	JASNLR000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP75275	na	latest	Contig	Major	Full	2024-07-18	ASM4076301v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/763/015/GCA_040763015.1_ASM4076301v1/	na	na	na	haploid	fungi	49635052	49635052	46.000000	0	3917	3917	na	na		0	0	0	na
genbank_fungi	GCA_040763025.1	PRJNA977418	SAMN35523853	JASNMA000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP75266	na	latest	Contig	Major	Full	2024-07-18	ASM4076302v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/763/025/GCA_040763025.1_ASM4076302v1/	na	na	na	haploid	fungi	49757307	49757307	46.000000	0	3890	3890	na	na		0	0	0	na
genbank_fungi	GCA_040804135.1	PRJNA977418	SAMN35523928	JASNJR000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=POZ38-5	na	latest	Contig	Major	Full	2024-07-22	ASM4080413v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/135/GCA_040804135.1_ASM4080413v1/	na	na	na	haploid	fungi	48262989	48262989	46.500000	0	3478	3478	na	na		0	0	0	na
genbank_fungi	GCA_040804195.1	PRJNA977418	SAMN35523927	JASNJS000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=POZ38-4	na	latest	Contig	Major	Full	2024-07-22	ASM4080419v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/195/GCA_040804195.1_ASM4080419v1/	na	na	na	haploid	fungi	49591441	49591441	46.000000	0	3801	3801	na	na		0	0	0	na
genbank_fungi	GCA_040804205.1	PRJNA977418	SAMN35523926	JASNJT000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=POZ38-3	na	latest	Contig	Major	Full	2024-07-22	ASM4080420v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/205/GCA_040804205.1_ASM4080420v1/	na	na	na	haploid	fungi	49332562	49332562	46.000000	0	3617	3617	na	na		0	0	0	na
genbank_fungi	GCA_040804215.1	PRJNA977418	SAMN35523925	JASNJU000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=POZ38-2	na	latest	Contig	Major	Full	2024-07-22	ASM4080421v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/215/GCA_040804215.1_ASM4080421v1/	na	na	na	haploid	fungi	48970509	48970509	46.000000	0	4168	4168	na	na		0	0	0	na
genbank_fungi	GCA_040804235.1	PRJNA977418	SAMN35523923	JASNJV000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=POZ36-4	na	latest	Contig	Major	Full	2024-07-22	ASM4080423v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/235/GCA_040804235.1_ASM4080423v1/	na	na	na	haploid	fungi	48826716	48826716	46.000000	0	3633	3633	na	na		0	0	0	na
genbank_fungi	GCA_040804245.1	PRJNA977418	SAMN35523922	JASNJW000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=POZ36-3	na	latest	Contig	Major	Full	2024-07-22	ASM4080424v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/245/GCA_040804245.1_ASM4080424v1/	na	na	na	haploid	fungi	48874239	48874239	46.000000	0	3720	3720	na	na		0	0	0	na
genbank_fungi	GCA_040804295.1	PRJNA977418	SAMN35523915	JASNKA000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=POZ18-1	na	latest	Contig	Major	Full	2024-07-22	ASM4080429v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/295/GCA_040804295.1_ASM4080429v1/	na	na	na	haploid	fungi	49228076	49228076	46.000000	0	3699	3699	na	na		0	0	0	na
genbank_fungi	GCA_040804315.1	PRJNA977418	SAMN35523916	JASNJZ000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=POZ18-3	na	latest	Contig	Major	Full	2024-07-22	ASM4080431v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/315/GCA_040804315.1_ASM4080431v1/	na	na	na	haploid	fungi	50660583	50660583	46.000000	0	5439	5439	na	na		0	0	0	na
genbank_fungi	GCA_040804335.1	PRJNA977418	SAMN35523913	JASNKB000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=POZ16-3	na	latest	Contig	Major	Full	2024-07-22	ASM4080433v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/335/GCA_040804335.1_ASM4080433v1/	na	na	na	haploid	fungi	49302025	49302025	46.500000	0	3922	3922	na	na		0	0	0	na
genbank_fungi	GCA_040804355.1	PRJNA977418	SAMN35523917	JASNJY000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=POZ19-1	na	latest	Contig	Major	Full	2024-07-22	ASM4080435v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/355/GCA_040804355.1_ASM4080435v1/	na	na	na	haploid	fungi	48956514	48956514	46.000000	0	3844	3844	na	na		0	0	0	na
genbank_fungi	GCA_040804375.1	PRJNA977418	SAMN35523920	JASNJX000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=POZ20-3	na	latest	Contig	Major	Full	2024-07-22	ASM4080437v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/375/GCA_040804375.1_ASM4080437v1/	na	na	na	haploid	fungi	48725188	48725188	46.000000	0	3425	3425	na	na		0	0	0	na
genbank_fungi	GCA_040804395.1	PRJNA977418	SAMN35523912	JASNKC000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=POZ16-1	na	latest	Contig	Major	Full	2024-07-22	ASM4080439v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/395/GCA_040804395.1_ASM4080439v1/	na	na	na	haploid	fungi	49385818	49385818	46.000000	0	3830	3830	na	na		0	0	0	na
genbank_fungi	GCA_040804415.1	PRJNA977418	SAMN35523909	JASNKF000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=POZ14-1	na	latest	Contig	Major	Full	2024-07-22	ASM4080441v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/415/GCA_040804415.1_ASM4080441v1/	na	na	na	haploid	fungi	48925967	48925967	46.500000	0	3671	3671	na	na		0	0	0	na
genbank_fungi	GCA_040804435.1	PRJNA977418	SAMN35523904	JASNKI000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP75404	na	latest	Contig	Major	Full	2024-07-22	ASM4080443v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/435/GCA_040804435.1_ASM4080443v1/	na	na	na	haploid	fungi	52566198	52566198	46.000000	0	7495	7495	na	na		0	0	0	na
genbank_fungi	GCA_040804455.1	PRJNA977418	SAMN35523905	JASNKH000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP75405	na	latest	Contig	Major	Full	2024-07-22	ASM4080445v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/455/GCA_040804455.1_ASM4080445v1/	na	na	na	haploid	fungi	51549479	51549479	46.000000	0	6319	6319	na	na		0	0	0	na
genbank_fungi	GCA_040804475.1	PRJNA977418	SAMN35523902	JASNKJ000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP75402	na	latest	Contig	Major	Full	2024-07-22	ASM4080447v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/475/GCA_040804475.1_ASM4080447v1/	na	na	na	haploid	fungi	48549513	48549513	46.000000	0	3413	3413	na	na		0	0	0	na
genbank_fungi	GCA_040804485.1	PRJNA977418	SAMN35523908	JASNKG000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=POZ13-2	na	latest	Contig	Major	Full	2024-07-22	ASM4080448v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/485/GCA_040804485.1_ASM4080448v1/	na	na	na	haploid	fungi	48843926	48843926	46.000000	0	3675	3675	na	na		0	0	0	na
genbank_fungi	GCA_040804495.1	PRJNA977418	SAMN35523901	JASNKK000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP75401	na	latest	Contig	Major	Full	2024-07-22	ASM4080449v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/495/GCA_040804495.1_ASM4080449v1/	na	na	na	haploid	fungi	48833698	48833698	46.000000	0	3590	3590	na	na		0	0	0	na
genbank_fungi	GCA_040804545.1	PRJNA977418	SAMN35523900	JASNKL000000000.1	na	181776	181776	Psilocybe subaeruginosa	strain=BRIP75399	na	latest	Contig	Major	Full	2024-07-22	ASM4080454v1	University of Queensland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/804/545/GCA_040804545.1_ASM4080454v1/	na	na	na	haploid	fungi	49657286	49657286	46.500000	0	3916	3916	na	na		0	0	0	na
