marker	block_length	split_taxa	fit	point_estimate	planned_draws	valid_draws	interval_status	percentile_2_5	median	percentile_97_5	fraction_le_1e_minus5	sampling_sd	paired_sampling_covariance
5005215at2759	30	F148304	aa	0.0398256961	200	200	conditional_percentile_sensitivity	2.3351e-06	0.036630726749999995	0.085929526825	0.045	0.022652982243883013	0.00011481661453368264
5005215at2759	30	F148304	3di	0.0258639421	200	200	conditional_percentile_sensitivity	0.0038306349950000024	0.02549480625	0.05622377672750001	0.025	0.012876057330222287	0.00011481661453368264
5005215at2759	30	F42068	aa	0.3095054763	200	200	conditional_percentile_sensitivity	0.13341745115	0.31369541295000003	0.5944974911900001	0.0	0.11189566127870348	4.9813318830814376e-05
5005215at2759	30	F42068	3di	0.06500912	200	200	conditional_percentile_sensitivity	0.0192658236675	0.06324443604999999	0.109099946175	0.0	0.022819230847526798	4.9813318830814376e-05
5005215at2759	30	F42068,F4918	aa	0.201503594	200	200	conditional_percentile_sensitivity	0.1059154735775	0.20766368554999998	0.315701380345	0.0	0.05357485010132911	7.870281581665714e-05
5005215at2759	30	F42068,F4918	3di	0.0364898491	200	200	conditional_percentile_sensitivity	0.01084211672	0.03491913445	0.06869886252500002	0.0	0.016283949334935415	7.870281581665714e-05
5005215at2759	30	F470096	aa	0.1260210637	200	200	conditional_percentile_sensitivity	0.06440159691500001	0.12777908515	0.2158936235875	0.0	0.04160571048904313	0.0004480921901106396
5005215at2759	30	F470096	3di	0.1007443509	200	200	conditional_percentile_sensitivity	0.0398591539375	0.1027773471	0.1848604109525	0.0	0.03746298291760371	0.0004480921901106396
5005215at2759	30	F4918	aa	0.3734250957	200	200	conditional_percentile_sensitivity	0.1126781991475	0.3640864043	0.748462069245	0.0	0.17756261249834113	0.0025719974216410154
5005215at2759	30	F4918	3di	0.0617578724	200	200	conditional_percentile_sensitivity	0.017630005285000003	0.06237649840000001	0.099396025575	0.0	0.021595786279482304	0.0025719974216410154
5005697at2759	1	F101201	aa	0.0456507969	200	200	conditional_percentile_sensitivity	0.010221521842500001	0.043265678	0.09344450920000001	0.005	0.020188707571924966	-5.4191716139390715e-06
5005697at2759	1	F101201	3di	0.0401510108	200	200	conditional_percentile_sensitivity	0.0154649568225	0.03836010325	0.0709159453075	0.0	0.014483490602287784	-5.4191716139390715e-06
5005697at2759	1	F101201,F1095194	aa	0.1504411137	200	200	conditional_percentile_sensitivity	0.0798228709325	0.14718983665000002	0.23208413569250003	0.0	0.0385937529815285	0.00013632046286756182
5005697at2759	1	F101201,F1095194	3di	0.0419173181	200	200	conditional_percentile_sensitivity	0.0100633979075	0.0399901185	0.08001328263	0.01	0.018027475026795803	0.00013632046286756182
5005697at2759	1	F1095194	aa	0.0288502751	200	200	conditional_percentile_sensitivity	2.7592775e-06	0.02726808	0.062000653777500005	0.035	0.016015879478446682	1.831778408190826e-05
5005697at2759	1	F1095194	3di	0.0914831278	200	200	conditional_percentile_sensitivity	0.0559700237825	0.0925957623	0.14455213227	0.0	0.02274354396881144	1.831778408190826e-05
5005697at2759	1	F1220207	aa	0.0306378071	200	200	conditional_percentile_sensitivity	2.2074425e-06	0.03223872205	0.0900608122	0.25	0.029972858963533286	-3.1660360012492364e-06
5005697at2759	1	F1220207	3di	0.0224573957	200	200	conditional_percentile_sensitivity	2.865795e-06	0.02132995535	0.0506027511025	0.06	0.013826997930093902	-3.1660360012492364e-06
5005697at2759	1	F1220207,F4918	aa	0.1035931265	200	200	conditional_percentile_sensitivity	0.0280699138175	0.1000027679	0.17749096523500002	0.005	0.04044754409526934	5.294995704386997e-06
5005697at2759	1	F1220207,F4918	3di	0.0159946083	200	200	conditional_percentile_sensitivity	2.481105e-06	0.014300057000000001	0.04498075656250001	0.115	0.012124656908003281	5.294995704386997e-06
5005697at2759	1	F2082308	aa	0.2327704304	200	200	conditional_percentile_sensitivity	0.15258059837	0.23115258584999998	0.33084744602000005	0.0	0.0471250090707607	0.0002994468700033037
5005697at2759	1	F2082308	3di	0.1299900458	200	200	conditional_percentile_sensitivity	0.0714815959525	0.13136327274999998	0.18955672383250005	0.0	0.03144595017858019	0.0002994468700033037
5005697at2759	1	F4918	aa	0.7492535687	200	200	conditional_percentile_sensitivity	0.5233338294425	0.7346763146499999	0.9994633032825	0.0	0.1236307658287474	0.0007624270516544948
5005697at2759	1	F4918	3di	0.13958805	200	200	conditional_percentile_sensitivity	0.0934742376525	0.13877970265	0.21062531095	0.0	0.03220519361565782	0.0007624270516544948
5005697at2759	10	F101201	aa	0.0456507969	200	200	conditional_percentile_sensitivity	0.0113838762625	0.0457159261	0.09079111644	0.005	0.01923561774506805	1.5719639085160612e-05
5005697at2759	10	F101201	3di	0.0401510108	200	200	conditional_percentile_sensitivity	0.0168702967975	0.03980308365	0.06951589071750001	0.0	0.013455080867934734	1.5719639085160612e-05
5005697at2759	10	F101201,F1095194	aa	0.1504411137	200	200	conditional_percentile_sensitivity	0.06251251629	0.1490807418	0.269427753835	0.0	0.05099574456450488	0.00038755512436890714
5005697at2759	10	F101201,F1095194	3di	0.0419173181	200	200	conditional_percentile_sensitivity	0.010321818065000002	0.036157851899999996	0.10475129210750005	0.005	0.026470419855383565	0.00038755512436890714
5005697at2759	10	F1095194	aa	0.0288502751	200	200	conditional_percentile_sensitivity	2.7608e-06	0.0290426558	0.0560549319775	0.03	0.01466914162422206	-5.9113422534908986e-05
5005697at2759	10	F1095194	3di	0.0914831278	200	200	conditional_percentile_sensitivity	0.0487993002925	0.0972553302	0.149872353235	0.0	0.0272450054373197	-5.9113422534908986e-05
5005697at2759	10	F1220207	aa	0.0306378071	200	200	conditional_percentile_sensitivity	2.1970725e-06	0.0256125252	0.08841399007750006	0.21	0.027785953427543652	3.077015095649177e-05
5005697at2759	10	F1220207	3di	0.0224573957	200	200	conditional_percentile_sensitivity	2.8699e-06	0.02040964995	0.04589915836750001	0.055	0.01176337198120813	3.077015095649177e-05
5005697at2759	10	F1220207,F4918	aa	0.1035931265	200	200	conditional_percentile_sensitivity	0.0294404448275	0.09926886585	0.20833729580500002	0.0	0.04527874195849044	0.00017223458878718655
5005697at2759	10	F1220207,F4918	3di	0.0159946083	200	200	conditional_percentile_sensitivity	2.58005e-06	0.015874788600000002	0.05253561400250003	0.115	0.01438175229230038	0.00017223458878718655
5005697at2759	10	F2082308	aa	0.2327704304	200	200	conditional_percentile_sensitivity	0.116179283325	0.2281830319	0.37869470992500004	0.0	0.06652634330076025	0.0016031284195209632
5005697at2759	10	F2082308	3di	0.1299900458	200	200	conditional_percentile_sensitivity	0.06415898478250001	0.131082508	0.2148308499725	0.0	0.03869873648463564	0.0016031284195209632
5005697at2759	10	F4918	aa	0.7492535687	200	200	conditional_percentile_sensitivity	0.5368590322675	0.75233210175	1.0254073400575001	0.0	0.12645590753145342	0.000877286285454222
5005697at2759	10	F4918	3di	0.13958805	200	200	conditional_percentile_sensitivity	0.07508386815	0.13594526715	0.23049817179750007	0.0	0.04151759299867993	0.000877286285454222
5005697at2759	30	F101201	aa	0.0456507969	200	200	conditional_percentile_sensitivity	0.00956407553	0.0446663426	0.08380334056500001	0.005	0.019130673500164345	-2.4134244400035145e-05
5005697at2759	30	F101201	3di	0.0401510108	200	200	conditional_percentile_sensitivity	0.019626877267500002	0.0386745925	0.0631477961675	0.0	0.01249844529746914	-2.4134244400035145e-05
5005697at2759	30	F101201,F1095194	aa	0.1504411137	200	200	conditional_percentile_sensitivity	0.059655690615	0.14383006415	0.22872296318500004	0.0	0.042810899870643314	-0.00010802760692213335
5005697at2759	30	F101201,F1095194	3di	0.0419173181	200	200	conditional_percentile_sensitivity	0.0130753295875	0.04308840805	0.08723493312250001	0.005	0.020162376781666366	-0.00010802760692213335
5005697at2759	30	F1095194	aa	0.0288502751	200	200	conditional_percentile_sensitivity	0.0059849208699999995	0.02828028375	0.05960214952500003	0.015	0.015100345958151327	-0.00011447989372083479
5005697at2759	30	F1095194	3di	0.0914831278	200	200	conditional_percentile_sensitivity	0.044185394235	0.0907981075	0.1483829938575	0.0	0.027798777557612408	-0.00011447989372083479
5005697at2759	30	F1220207	aa	0.0306378071	200	200	conditional_percentile_sensitivity	2.4673925e-06	0.03171442465	0.09231585567	0.145	0.026783103283722742	-1.7177284078012133e-05
5005697at2759	30	F1220207	3di	0.0224573957	200	200	conditional_percentile_sensitivity	2.8699e-06	0.02066639555	0.04012719744000001	0.055	0.01065224529424297	-1.7177284078012133e-05
5005697at2759	30	F1220207,F4918	aa	0.1035931265	200	200	conditional_percentile_sensitivity	0.0373397718525	0.1001095308	0.18146328286250005	0.0	0.04047925688386433	0.0002807047562444922
5005697at2759	30	F1220207,F4918	3di	0.0159946083	200	200	conditional_percentile_sensitivity	2.5807e-06	0.0147939241	0.056653133527499996	0.105	0.01469418104205031	0.0002807047562444922
5005697at2759	30	F2082308	aa	0.2327704304	200	200	conditional_percentile_sensitivity	0.127239104385	0.23088914665	0.3408158270425	0.0	0.05309668194880684	0.0011819710138055914
5005697at2759	30	F2082308	3di	0.1299900458	200	200	conditional_percentile_sensitivity	0.05894733841	0.12833677455	0.205391958165	0.0	0.0371050454762398	0.0011819710138055914
5005697at2759	30	F4918	aa	0.7492535687	200	200	conditional_percentile_sensitivity	0.5532879204	0.7566758639	1.03001468386	0.0	0.12420060871477595	-0.0011599272541328123
5005697at2759	30	F4918	3di	0.13958805	200	200	conditional_percentile_sensitivity	0.0795547207225	0.1393838185	0.2044515117425	0.0	0.031957818813284807	-0.0011599272541328123
5005750at2759	1	F177199	aa	0.0513810687	200	200	conditional_percentile_sensitivity	2.4410475000000004e-06	0.0436306614	0.14444803588000002	0.095	0.03798165891187316	-6.749808046799138e-05
5005750at2759	1	F177199	3di	0.0675481119	200	200	conditional_percentile_sensitivity	0.0156208047375	0.0662240479	0.13955259481249999	0.0	0.03191973631828219	-6.749808046799138e-05
5005750at2759	1	F177199,F474922	aa	0.1125148168	200	200	conditional_percentile_sensitivity	2.933835e-06	0.11156832929999999	0.2902739473375	0.035	0.0676011621123245	-5.270776019582659e-05
5005750at2759	1	F177199,F474922	3di	0.0218932239	200	200	conditional_percentile_sensitivity	2.19131e-06	0.01888331235	0.09116938534750003	0.3	0.026707436647133962	-5.270776019582659e-05
5005750at2759	1	F470096	aa	0.0860615927	200	200	conditional_percentile_sensitivity	2.3132e-06	0.0807434676	0.20247483435500002	0.05	0.0539462300516135	-3.3761981715538916e-06
5005750at2759	1	F470096	3di	0.1137490702	200	200	conditional_percentile_sensitivity	0.0434911473475	0.11445254005	0.22088650829750006	0.0	0.0446977153893307	-3.3761981715538916e-06
5005750at2759	1	F474922	aa	0.1095966777	200	200	conditional_percentile_sensitivity	0.03375726261	0.10855009539999999	0.2021871531875	0.0	0.04308747636263732	3.2340862164583035e-39
5005750at2759	1	F474922	3di	2.6723e-06	200	200	conditional_percentile_sensitivity	2.6723e-06	2.6723e-06	2.6723e-06	1.0	4.245792518944761e-22	3.2340862164583035e-39
5005750at2759	1	F4918	aa	0.2474677674	200	200	conditional_percentile_sensitivity	0.1337089069875	0.2476366933	0.46654365227000005	0.0	0.08300357736922757	0.0001658081983373899
5005750at2759	1	F4918	3di	0.0173086633	200	200	conditional_percentile_sensitivity	2.888e-06	0.01165430915	0.06494624019250003	0.385	0.01853022545169799	0.0001658081983373899
5005750at2759	10	F177199	aa	0.0513810687	200	200	conditional_percentile_sensitivity	2.338885e-06	0.0489225529	0.107132664175	0.07	0.0291657795068363	0.0003240958142665997
5005750at2759	10	F177199	3di	0.0675481119	200	200	conditional_percentile_sensitivity	0.012164708065	0.06398149875	0.15733948584750004	0.005	0.03573369376282851	0.0003240958142665997
5005750at2759	10	F177199,F474922	aa	0.1125148168	200	200	conditional_percentile_sensitivity	0.0180190999125	0.10698052805	0.20497158157000003	0.01	0.04743111054090537	0.0002617512086037895
5005750at2759	10	F177199,F474922	3di	0.0218932239	200	200	conditional_percentile_sensitivity	2.284065e-06	0.021299782150000002	0.07395140780000001	0.29	0.021029290097134355	0.0002617512086037895
5005750at2759	10	F470096	aa	0.0860615927	200	200	conditional_percentile_sensitivity	0.007333610217500003	0.08272112949999999	0.182389258965	0.02	0.043724857846228	3.286887639174579e-06
5005750at2759	10	F470096	3di	0.1137490702	200	200	conditional_percentile_sensitivity	0.02817793399	0.1078161145	0.20318204984250002	0.0	0.04422133398819417	3.286887639174579e-06
5005750at2759	10	F474922	aa	0.1095966777	200	200	conditional_percentile_sensitivity	0.033504212510000006	0.1076873953	0.2172603069075	0.0	0.04617995576405598	-1.7302976854746277e-11
5005750at2759	10	F474922	3di	2.6723e-06	200	200	conditional_percentile_sensitivity	2.6723e-06	2.6723e-06	2.6723e-06	1.0	1.1101576464628822e-08	-1.7302976854746277e-11
5005750at2759	10	F4918	aa	0.2474677674	200	200	conditional_percentile_sensitivity	0.1263982172325	0.24992098899999998	0.39430835255249996	0.0	0.06547604655270928	-0.00026989503481652133
5005750at2759	10	F4918	3di	0.0173086633	200	200	conditional_percentile_sensitivity	2.888e-06	0.01251565105	0.05609384274250002	0.37	0.01801826966855821	-0.00026989503481652133
5005750at2759	30	F177199	aa	0.0513810687	200	200	conditional_percentile_sensitivity	0.018193234117500002	0.0499591999	0.084905765655	0.005	0.017170005472171974	7.451124023587394e-05
5005750at2759	30	F177199	3di	0.0675481119	200	200	conditional_percentile_sensitivity	0.023649659362500002	0.06835416329999999	0.14827338949000002	0.0	0.03327071930633255	7.451124023587394e-05
5005750at2759	30	F177199,F474922	aa	0.1125148168	200	200	conditional_percentile_sensitivity	0.0459692785325	0.12121363445	0.1849391045475	0.0	0.0324220096625219	0.0002093455996097074
5005750at2759	30	F177199,F474922	3di	0.0218932239	200	200	conditional_percentile_sensitivity	2.167505e-06	0.021480141799999998	0.054524224785000006	0.295	0.016898632167116987	0.0002093455996097074
5005750at2759	30	F470096	aa	0.0860615927	200	200	conditional_percentile_sensitivity	0.0347983281375	0.0869208924	0.151656247485	0.005	0.02952205218889724	-0.00010530527022150963
5005750at2759	30	F470096	3di	0.1137490702	200	200	conditional_percentile_sensitivity	0.0529589574425	0.11007096025	0.17052955275000004	0.0	0.031309198224900074	-0.00010530527022150963
5005750at2759	30	F474922	aa	0.1095966777	200	200	conditional_percentile_sensitivity	0.052013927557500006	0.10760182125000001	0.17179285267750002	0.0	0.03425791774184212	-6.763522772319192e-39
5005750at2759	30	F474922	3di	2.6723e-06	200	200	conditional_percentile_sensitivity	2.6723e-06	2.6723e-06	2.6723e-06	1.0	4.245792518944761e-22	-6.763522772319192e-39
5005750at2759	30	F4918	aa	0.2474677674	200	200	conditional_percentile_sensitivity	0.153898497735	0.2534003282	0.3426373746175	0.0	0.048846272095762325	-0.0004914830362560721
5005750at2759	30	F4918	3di	0.0173086633	200	200	conditional_percentile_sensitivity	2.888e-06	0.0182164746	0.0651158979875	0.24	0.019129747272773372	-0.0004914830362560721
5005892at2759	1	F41990	aa	0.2368338743	200	200	conditional_percentile_sensitivity	0.15373082569500002	0.2368661325	0.3456044508375	0.0	0.04959693311676694	9.086300276744384e-05
5005892at2759	1	F41990	3di	0.0767997605	200	200	conditional_percentile_sensitivity	0.044417402025000004	0.07741012295	0.1244020147625	0.0	0.020785851086579973	9.086300276744384e-05
5005892at2759	1	F41990,F703506	aa	0.0913843376	200	200	conditional_percentile_sensitivity	0.027211793795	0.09349321025	0.171739662645	0.005	0.037836695641703805	2.4847351730837186e-05
5005892at2759	1	F41990,F703506	3di	0.0101440324	200	200	conditional_percentile_sensitivity	2.3944e-06	0.00977700135	0.0380667938225	0.195	0.009876295913552196	2.4847351730837186e-05
5005892at2759	1	F470096	aa	0.080745615	200	200	conditional_percentile_sensitivity	0.015091534402500004	0.0775011171	0.14545788792	0.015	0.03604633546141271	3.995529526408646e-05
5005892at2759	1	F470096	3di	0.0200779355	200	200	conditional_percentile_sensitivity	2.2321e-06	0.01809340395	0.04262737745500001	0.05	0.011327186064726675	3.995529526408646e-05
5005892at2759	1	F4918	aa	0.2776632761	200	200	conditional_percentile_sensitivity	0.1665190912075	0.2841689091	0.4243603747225001	0.0	0.07295733071781356	1.22465863709851e-05
5005892at2759	1	F4918	3di	0.0698289311	200	200	conditional_percentile_sensitivity	0.028567775022500002	0.0697234138	0.11168901141000001	0.0	0.022574436146664517	1.22465863709851e-05
5005892at2759	1	F4918,F599730	aa	0.635855945	200	200	conditional_percentile_sensitivity	0.447547405995	0.6494368456999999	0.8753523603500001	0.0	0.1096050206589351	0.0005049453927955004
5005892at2759	1	F4918,F599730	3di	0.1470393037	200	200	conditional_percentile_sensitivity	0.0795873305175	0.1466991632	0.23513074624500002	0.0	0.04202288900570324	0.0005049453927955004
5005892at2759	1	F599730	aa	0.2311922906	200	200	conditional_percentile_sensitivity	0.118379776865	0.22956346365000002	0.36231643386750007	0.0	0.06182577979572293	7.136674223264016e-05
5005892at2759	1	F599730	3di	0.0544722659	200	200	conditional_percentile_sensitivity	0.0163846880525	0.0531431198	0.10063942088500001	0.0	0.022221083728730585	7.136674223264016e-05
5005892at2759	1	F703506	aa	0.0714359889	200	200	conditional_percentile_sensitivity	0.02317981456	0.0678540817	0.128482522725	0.0	0.0261952445461163	7.781754220047078e-07
5005892at2759	1	F703506	3di	0.0553559094	200	200	conditional_percentile_sensitivity	0.025702186607500004	0.05379165295	0.09030237421250001	0.0	0.017264960150283032	7.781754220047078e-07
5005892at2759	10	F41990	aa	0.2368338743	200	200	conditional_percentile_sensitivity	0.14822786993	0.22986266155	0.36181382898750003	0.0	0.0568035134841024	8.380322374593623e-05
5005892at2759	10	F41990	3di	0.0767997605	200	200	conditional_percentile_sensitivity	0.04025915226	0.07641222555	0.12570382539000005	0.0	0.022585144418596537	8.380322374593623e-05
