case_id	marker	genus_label	translation_table	source_strict_taxa	excluded_curated_hybrids	retained_taxa	source_codon_columns	retained_codon_columns	minimum_observed_codons	maximum_observed_codons	marker_copy_caveat	status	selection_status
Naganishia__5005010at2759__code1	5005010at2759	Naganishia	1	4	0	4	115	110	110	110	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Malassezia__5005010at2759__code1	5005010at2759	Malassezia	1	5	0	5	115	103	94	103	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Microbotryum__5005010at2759__code1	5005010at2759	Microbotryum	1	4	0	4	115	99	99	99	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Serendipita__5005010at2759__code1	5005010at2759	Serendipita	1	1	0	1	115	97	97	97	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Tilletia__5005010at2759__code1	5005010at2759	Tilletia	1	5	0	5	115	113	112	113	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Cryptococcus__5005010at2759__code1	5005010at2759	Cryptococcus	1	10	0	10	115	112	110	112	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Wallemia__5005010at2759__code1	5005010at2759	Wallemia	1	3	0	3	115	107	107	107	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Umbelopsis__5005010at2759__code1	5005010at2759	Umbelopsis	1	4	0	4	115	113	113	113	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Aspergillus__5005174at2759__code1	5005174at2759	Aspergillus	1	10	0	10	223	177	174	177	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Colletotrichum__5005174at2759__code1	5005174at2759	Colletotrichum	1	10	0	10	223	174	174	174	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Fusarium__5005174at2759__code1	5005174at2759	Fusarium	1	10	0	10	223	172	172	172	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Trichoderma__5005174at2759__code1	5005174at2759	Trichoderma	1	10	0	10	223	176	175	176	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Saccharomyces__5005174at2759__code1	5005174at2759	Saccharomyces	1	7	0	7	223	172	172	172	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Candida__5005174at2759__code1	5005174at2759	Candida	1	0	0	0	223	0	0	0	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Candida__5005174at2759__code12	5005174at2759	Candida	12	4	0	4	223	172	172	172	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Amanita__5005174at2759__code1	5005174at2759	Amanita	1	6	0	6	223	223	222	223	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Suillus__5005174at2759__code1	5005174at2759	Suillus	1	10	0	10	223	223	223	223	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Naganishia__5005174at2759__code1	5005174at2759	Naganishia	1	4	0	4	223	221	221	221	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Malassezia__5005174at2759__code1	5005174at2759	Malassezia	1	5	0	5	223	215	214	215	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Microbotryum__5005174at2759__code1	5005174at2759	Microbotryum	1	4	0	4	223	223	223	223	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Serendipita__5005174at2759__code1	5005174at2759	Serendipita	1	1	0	1	223	222	222	222	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Tilletia__5005174at2759__code1	5005174at2759	Tilletia	1	5	0	5	223	184	183	184	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Cryptococcus__5005174at2759__code1	5005174at2759	Cryptococcus	1	10	0	10	223	218	210	218	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Wallemia__5005174at2759__code1	5005174at2759	Wallemia	1	4	0	4	223	217	217	217	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Umbelopsis__5005174at2759__code1	5005174at2759	Umbelopsis	1	4	0	4	223	188	188	188	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Aspergillus__5005196at2759__code1	5005196at2759	Aspergillus	1	10	0	10	444	442	382	442	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Colletotrichum__5005196at2759__code1	5005196at2759	Colletotrichum	1	10	0	10	444	440	439	440	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Fusarium__5005196at2759__code1	5005196at2759	Fusarium	1	10	0	10	444	440	440	440	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Trichoderma__5005196at2759__code1	5005196at2759	Trichoderma	1	10	0	10	444	440	389	440	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Saccharomyces__5005196at2759__code1	5005196at2759	Saccharomyces	1	7	1	6	444	439	439	439	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Candida__5005196at2759__code1	5005196at2759	Candida	1	0	0	0	444	0	0	0	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Candida__5005196at2759__code12	5005196at2759	Candida	12	2	0	2	444	409	409	409	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Amanita__5005196at2759__code1	5005196at2759	Amanita	1	6	0	6	444	424	390	424	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Suillus__5005196at2759__code1	5005196at2759	Suillus	1	10	0	10	444	439	439	439	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Naganishia__5005196at2759__code1	5005196at2759	Naganishia	1	3	0	3	444	440	440	440	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Malassezia__5005196at2759__code1	5005196at2759	Malassezia	1	5	0	5	444	441	410	441	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Microbotryum__5005196at2759__code1	5005196at2759	Microbotryum	1	4	0	4	444	438	438	438	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Serendipita__5005196at2759__code1	5005196at2759	Serendipita	1	1	0	1	444	440	440	440	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Tilletia__5005196at2759__code1	5005196at2759	Tilletia	1	4	0	4	444	430	430	430	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Cryptococcus__5005196at2759__code1	5005196at2759	Cryptococcus	1	10	0	10	444	443	394	443	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Wallemia__5005196at2759__code1	5005196at2759	Wallemia	1	3	0	3	444	404	404	404	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Umbelopsis__5005196at2759__code1	5005196at2759	Umbelopsis	1	4	0	4	444	437	437	437	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Aspergillus__5005215at2759__code1	5005215at2759	Aspergillus	1	10	0	10	618	590	587	590	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Colletotrichum__5005215at2759__code1	5005215at2759	Colletotrichum	1	10	0	10	618	598	591	598	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Fusarium__5005215at2759__code1	5005215at2759	Fusarium	1	10	0	10	618	595	594	595	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Trichoderma__5005215at2759__code1	5005215at2759	Trichoderma	1	10	0	10	618	594	586	594	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Saccharomyces__5005215at2759__code1	5005215at2759	Saccharomyces	1	7	0	7	618	562	559	562	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Candida__5005215at2759__code1	5005215at2759	Candida	1	0	0	0	618	0	0	0	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Candida__5005215at2759__code12	5005215at2759	Candida	12	4	0	4	618	555	555	555	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Amanita__5005215at2759__code1	5005215at2759	Amanita	1	7	0	7	618	552	545	552	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Suillus__5005215at2759__code1	5005215at2759	Suillus	1	9	0	9	618	569	550	569	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Naganishia__5005215at2759__code1	5005215at2759	Naganishia	1	3	0	3	618	532	532	532	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Malassezia__5005215at2759__code1	5005215at2759	Malassezia	1	5	0	5	618	578	576	578	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Microbotryum__5005215at2759__code1	5005215at2759	Microbotryum	1	4	0	4	618	578	578	578	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Serendipita__5005215at2759__code1	5005215at2759	Serendipita	1	2	0	2	618	550	550	550	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Tilletia__5005215at2759__code1	5005215at2759	Tilletia	1	5	0	5	618	577	576	577	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Cryptococcus__5005215at2759__code1	5005215at2759	Cryptococcus	1	10	0	10	618	564	559	564	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Wallemia__5005215at2759__code1	5005215at2759	Wallemia	1	4	0	4	618	567	567	567	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Umbelopsis__5005215at2759__code1	5005215at2759	Umbelopsis	1	4	0	4	618	564	564	564	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Aspergillus__5005217at2759__code1	5005217at2759	Aspergillus	1	10	0	10	492	472	469	472	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Colletotrichum__5005217at2759__code1	5005217at2759	Colletotrichum	1	10	0	10	492	476	476	476	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Fusarium__5005217at2759__code1	5005217at2759	Fusarium	1	10	0	10	492	474	474	474	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Trichoderma__5005217at2759__code1	5005217at2759	Trichoderma	1	9	0	9	492	475	473	475	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Saccharomyces__5005217at2759__code1	5005217at2759	Saccharomyces	1	7	0	7	492	444	444	444	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Candida__5005217at2759__code1	5005217at2759	Candida	1	1	0	1	492	398	398	398	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Candida__5005217at2759__code12	5005217at2759	Candida	12	3	0	3	492	457	457	457	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Amanita__5005217at2759__code1	5005217at2759	Amanita	1	7	0	7	492	460	386	460	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Suillus__5005217at2759__code1	5005217at2759	Suillus	1	10	0	10	492	474	474	474	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Naganishia__5005217at2759__code1	5005217at2759	Naganishia	1	4	0	4	492	460	460	460	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Malassezia__5005217at2759__code1	5005217at2759	Malassezia	1	5	0	5	492	467	467	467	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Microbotryum__5005217at2759__code1	5005217at2759	Microbotryum	1	4	0	4	492	474	474	474	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Serendipita__5005217at2759__code1	5005217at2759	Serendipita	1	2	0	2	492	423	423	423	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Tilletia__5005217at2759__code1	5005217at2759	Tilletia	1	5	0	5	492	479	478	479	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Cryptococcus__5005217at2759__code1	5005217at2759	Cryptococcus	1	9	0	9	492	473	471	473	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Wallemia__5005217at2759__code1	5005217at2759	Wallemia	1	4	0	4	492	421	421	421	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Umbelopsis__5005217at2759__code1	5005217at2759	Umbelopsis	1	4	0	4	492	440	440	440	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Aspergillus__5005274at2759__code1	5005274at2759	Aspergillus	1	10	0	10	369	337	333	337	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Colletotrichum__5005274at2759__code1	5005274at2759	Colletotrichum	1	10	0	10	369	347	200	347	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Fusarium__5005274at2759__code1	5005274at2759	Fusarium	1	10	0	10	369	341	333	341	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Trichoderma__5005274at2759__code1	5005274at2759	Trichoderma	1	10	0	10	369	337	333	337	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Saccharomyces__5005274at2759__code1	5005274at2759	Saccharomyces	1	7	0	7	369	336	334	336	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Candida__5005274at2759__code12	5005274at2759	Candida	12	4	0	4	369	320	320	320	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Amanita__5005274at2759__code1	5005274at2759	Amanita	1	7	0	7	369	293	259	293	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Suillus__5005274at2759__code1	5005274at2759	Suillus	1	9	0	9	369	289	288	289	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Naganishia__5005274at2759__code1	5005274at2759	Naganishia	1	4	0	4	369	274	274	274	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Malassezia__5005274at2759__code1	5005274at2759	Malassezia	1	5	0	5	369	330	321	330	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Microbotryum__5005274at2759__code1	5005274at2759	Microbotryum	1	4	0	4	369	321	321	321	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Serendipita__5005274at2759__code1	5005274at2759	Serendipita	1	1	0	1	369	319	319	319	none_recorded	insufficient_coverage_after_taxon_policy	not_validated_for_selection_testing
Tilletia__5005274at2759__code1	5005274at2759	Tilletia	1	5	0	5	369	349	340	349	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Cryptococcus__5005274at2759__code1	5005274at2759	Cryptococcus	1	10	0	10	369	321	315	321	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Wallemia__5005274at2759__code1	5005274at2759	Wallemia	1	4	0	4	369	298	298	298	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Umbelopsis__5005274at2759__code1	5005274at2759	Umbelopsis	1	4	0	4	369	273	273	273	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Aspergillus__5005697at2759__code1	5005697at2759	Aspergillus	1	10	0	10	602	576	549	576	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Colletotrichum__5005697at2759__code1	5005697at2759	Colletotrichum	1	8	0	8	602	581	575	581	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Fusarium__5005697at2759__code1	5005697at2759	Fusarium	1	10	0	10	602	584	563	584	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
Trichoderma__5005697at2759__code1	5005697at2759	Trichoderma	1	10	0	10	602	578	274	578	none_recorded	ready_for_tree_and_divergence_diagnostics	not_validated_for_selection_testing
