case_id	taxa	nucleotide_columns	log_likelihood	gamma_alpha	total_tree_length	internal_edges	bootstrap_trees	maximum_ufb_rounding_difference	near_zero_edges_le1e_5	long_edges_ge10	warning_lines	translation_table	marker_copy_caveat	memory_adjustment_warning_lines	saturated_pairwise_distance_warning_lines	parameter_boundary_warning_lines	nni_convergence_warning_lines	other_warning_lines	review_required_before_codon_interpretation	selection_eligibility
Saccharomyces__115730at2759__code1	7	918	-2838.5472	0.2186	0.5457449827	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__129234at2759__code1	6	345	-1000.0408	0.2127	0.617680415	3	1000	0.5	1	0	3	1	none_recorded	0	0	0	3	0	True	not_established
Saccharomyces__160487at2759__code1	7	2574	-8220.4334	0.2901	0.5654861828	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__201273at2759__code1	7	771	-2196.3734	0.1336	0.4735067983	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__207567at2759__code1	7	540	-1624.3921	0.267	0.4816609224	4	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__260326at2759__code1	7	507	-1479.1063	0.1619	0.4756286799	4	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__2852757at2759__code1	7	1377	-4437.1554	0.3637	0.5677037302999999	4	1000	0.09999999999999432	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__288615at2759__code1	7	1821	-6310.9033	0.2925	0.6997809713	4	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__319730at2759__code1	7	1350	-4128.2608	0.2895	0.5526333091	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__340246at2759__code1	7	1965	-6708.9833	0.3039	0.6541890044	4	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__345792at2759__code1	7	894	-2425.0313	0.2127	0.3682963597	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__352891at2759__code1	7	756	-2523.8416	0.2327	0.6268854453	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__3643464at2759__code1	7	1992	-7309.2871	0.4613	0.7839570933	4	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4613677at2759__code1	7	342	-1137.8113	0.5548	0.5349286153	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4695236at2759__code1	7	3192	-10493.0734	0.3161	0.6003606081999999	4	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4747214at2759__code1	7	414	-1266.0444	0.2589	0.4858690877	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4764044at2759__code1	7	1434	-4593.4026	0.393	0.5490080984	4	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4803900at2759__code1	6	360	-1007.0898	0.2305	0.4846898482	3	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4810093at2759__code1	7	2250	-8127.8566	0.3687	0.7195875025	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4813267at2759__code1	7	2439	-7837.3337	0.2657	0.5919106204000001	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4823929at2759__code1	7	1143	-4238.636	0.4183	0.7632305238999999	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4837017at2759__code1	7	684	-2006.8254	0.2359	0.4967483421	4	1000	0.4000000000000057	0	0	5	1	none_recorded	0	0	5	0	0	True	not_established
Saccharomyces__4838864at2759__code1	7	1887	-6261.4152	0.3215	0.6191371735000001	4	1000	0.09999999999999432	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4843240at2759__code1	6	1767	-6270.8435	0.4839	0.7806688824	3	1000	0	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4843824at2759__code1	7	582	-1848.1065	0.211	0.6140296636999999	4	1000	0.3000000000000007	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4867008at2759__code1	5	543	-1461.0112	0.2421	0.5071554339	2	1000	0.20000000000000284	0	0	2	1	none_recorded	0	0	2	0	0	True	not_established
Saccharomyces__4888252at2759__code1	7	2631	-9863.9605	0.409	0.8131272528000001	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4896098at2759__code1	7	615	-2045.3919	0.2054	0.7285972727000001	4	1000	0.4000000000000057	0	0	5	1	none_recorded	0	0	5	0	0	True	not_established
Saccharomyces__4900375at2759__code1	7	606	-2105.0013	0.3597	0.6593710233	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4908955at2759__code1	7	852	-3424.8059	0.5231	0.9151523116	4	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4911644at2759__code1	7	2676	-9000.7137	0.2689	0.6850810184999998	4	1000	0.09999999999999432	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4969018at2759__code1	7	1371	-3771.7081	0.2232	0.37492684620000005	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4969636at2759__code1	6	1218	-3737.3953	0.3098	0.5779567910000001	3	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4969990at2759__code1	7	1029	-3587.5642	0.2586	0.8205878926999998	4	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4970387at2759__code1	6	456	-1388.4872	0.3602	0.5190815423999999	3	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4970538at2759__code1	7	2820	-9384.1206	0.2977	0.6669755758000001	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4971272at2759__code1	7	1323	-4482.8989	0.3495	0.6884365175999999	4	1000	0.09999999999999432	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4974767at2759__code1	7	441	-1521.4747	0.2936	0.6037481415000001	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4975094at2759__code1	7	2919	-9582.9443	0.2518	0.6946362583	4	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4976279at2759__code1	7	1062	-4290.8191	0.4907	0.93175555	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4977163at2759__code1	7	549	-1779.1716	0.2229	0.6812880322	4	1000	0.3999999999999986	0	0	2	1	none_recorded	0	0	2	0	0	True	not_established
Saccharomyces__4977863at2759__code1	7	1752	-6237.7869	0.354	0.7296301177	4	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4983000at2759__code1	7	1416	-4634.9713	0.2295	0.6380848411999999	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4985971at2759__code1	7	1032	-3365.3234	0.2263	0.6091361543999999	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4986044at2759__code1	7	1365	-5457.7596	0.4583	10.5766325519	4	1000	0.4000000000000057	0	0	5	1	requires_gene_copy_reconciliation_before_confirmatory_single_ortholog_analysis	0	1	0	4	0	True	not_established
Saccharomyces__4987397at2759__code1	7	2520	-8171.8708	0.2885	0.5811919642000001	4	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4988239at2759__code1	7	3099	-10497.4183	0.2414	0.7109520142000001	4	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__4999134at2759__code1	6	6945	-21477.0459	0.2646	0.5786360985999999	3	1000	0	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5000045at2759__code1	7	1122	-3841.0731	0.5112	0.6317339799	4	1000	0.4000000000000057	0	0	3	1	none_recorded	0	0	3	0	0	True	not_established
Saccharomyces__5000152at2759__code1	7	3159	-15130.1334	0.6988	10.7311883388	4	1000	0.5	1	0	2	1	none_recorded	0	1	0	1	0	True	not_established
Saccharomyces__5000362at2759__code1	6	2433	-9183.1944	0.731	0.8246150247000001	3	1000	0	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5000371at2759__code1	7	1227	-4352.0469	0.3312	0.7105897619000001	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5000452at2759__code1	6	774	-2484.4571	0.5248	0.5771632971	3	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5000476at2759__code1	7	1158	-3948.0872	0.3128	0.6613833494999999	4	1000	0	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5000743at2759__code1	7	510	-1646.2718	0.1733	0.7158153052000001	4	1000	0.3999999999999986	0	0	5	1	none_recorded	0	0	5	0	0	True	not_established
Saccharomyces__5000823at2759__code1	7	2607	-8722.076	0.3298	0.6296760741	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5000870at2759__code1	7	2244	-7598.036	0.2753	0.6627216869	4	1000	0.10000000000000142	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5000986at2759__code1	7	1467	-5247.1593	0.3806	0.7108545607000001	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5001156at2759__code1	7	927	-3154.077	0.2955	0.6833805241	4	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5001273at2759__code1	7	654	-2232.7183	0.2631	0.714397492	4	1000	0.10000000000000142	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5001280at2759__code1	7	2088	-7511.8632	0.3584	0.7332752350999999	4	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5001318at2759__code1	7	915	-2368.6501	0.1826	0.33497586999999995	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5001413at2759__code1	7	846	-2934.9181	0.2939	0.6977469349	4	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5001473at2759__code1	6	366	-954.9025	0.277	0.33583663639999994	3	1000	0.4000000000000057	0	0	4	1	none_recorded	0	0	4	0	0	True	not_established
Saccharomyces__5001660at2759__code1	7	1893	-5571.7175	0.2483	0.4648477815000001	4	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5001734at2759__code1	7	597	-2222.8703	0.4394	0.7308243888	4	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5002334at2759__code1	7	1038	-3795.7291	0.3153	0.7533763562999999	4	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5002573at2759__code1	4	1098	-2990.5675	0.4081	0.5576737353	1	1000	0	0	0	1001	1	none_recorded	1001	0	0	0	0	False	not_established
Saccharomyces__5003022at2759__code1	7	2319	-8059.4257	0.3232	0.6973259834000001	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5003192at2759__code1	7	1287	-5066.5323	0.411	0.8290119821999999	4	1000	0.10000000000000142	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5003205at2759__code1	7	3876	-13816.4747	0.4013	0.7145453740000001	4	1000	0.09999999999999432	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5003856at2759__code1	6	909	-2847.2221	0.2731	0.6065774902	3	1000	0.09999999999999432	0	0	4	1	none_recorded	0	0	4	0	0	True	not_established
Saccharomyces__5003972at2759__code1	7	762	-2578.9981	0.3253	0.6600798619000001	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5004118at2759__code1	6	690	-2103.0149	0.4611	0.5079583304	3	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5004265at2759__code1	7	849	-2632.2446	0.3371	0.5175795839	4	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5004327at2759__code1	7	2244	-8386.5821	0.3976	0.7657548957	4	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5004391at2759__code1	7	2799	-9188.6992	0.2858	0.5721389257000001	4	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5004478at2759__code1	7	1218	-4072.2545	0.2923	0.6362951780999999	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5004599at2759__code1	7	2160	-7086.5204	0.3051	0.6016085716	4	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5005010at2759__code1	6	330	-933.4472	0.4625	0.4867458478	3	1000	0.5	0	0	2	1	none_recorded	0	0	2	0	0	True	not_established
Saccharomyces__5005174at2759__code1	7	516	-1571.7421	0.3788	0.4697577825	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5005196at2759__code1	6	1317	-3710.3857	0.2375	0.5276053325	3	1000	0.09999999999999432	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5005215at2759__code1	7	1686	-5403.6906	0.3194	0.564091721	4	1000	0.09999999999999432	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5005217at2759__code1	7	1332	-4838.4366	0.4149	0.7330946445000001	4	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5005274at2759__code1	7	1008	-3692.0248	0.4778	0.7328755056	4	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5005697at2759__code1	7	1569	-5537.6298	0.31	0.710715692	4	1000	0.09999999999999432	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5005750at2759__code1	7	534	-1574.158	0.2836	0.4513909984000001	4	1000	0.5	0	0	5	1	none_recorded	0	0	5	0	0	True	not_established
Saccharomyces__5005892at2759__code1	7	1080	-3752.8508	0.3278	0.6939334322999999	4	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5006326at2759__code1	7	1749	-5636.1564	0.2558	0.6041466826	4	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5006412at2759__code1	7	1554	-6060.2429	0.545	0.8029889313999999	4	1000	0.09999999999999432	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5011777at2759__code1	7	1761	-7126.3737	0.5484	0.9005449279	4	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5013067at2759__code1	7	990	-2941.1614	0.1971	0.46336289899999994	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5013259at2759__code1	7	492	-1256.1108	0.2387	0.3497425374	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5013539at2759__code1	7	849	-2596.4134	0.2945	0.4790344326	4	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5013726at2759__code1	7	549	-1707.8534	0.2553	0.5253351109000001	4	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5013738at2759__code1	7	738	-2530.863	0.3111	0.656435398	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5013992at2759__code1	6	2175	-8225.7175	0.6444	0.8170800555	3	1000	0	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5014007at2759__code1	7	1680	-6160.5779	0.3638	0.7441245461	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5015403at2759__code1	7	1272	-4708.2377	0.3935	0.7605443785	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5015647at2759__code1	7	2532	-8647.6968	0.2206	0.7615391348	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5015712at2759__code1	7	1269	-5158.7966	0.698	0.8747090919	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5015742at2759__code1	7	1305	-5248.2988	0.4994	0.8347128142	4	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5015876at2759__code1	7	1515	-5162.5328	0.3387	0.6063396400000001	4	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5017019at2759__code1	7	1161	-4066.2789	0.287	0.810566325	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__5018803at2759__code1	7	2550	-9373.0148	0.3789	0.8078675760000001	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__529759at2759__code1	7	732	-1979.7797	0.1868	0.3747151736999999	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__530014at2759__code1	7	2562	-8795.9725	0.3267	0.6149889887000001	4	1000	0.09999999999999432	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__530740at2759__code1	7	648	-3063.9324	1.586	6.0846709852	4	1000	0.4000000000000057	1	0	4	1	none_recorded	0	0	0	4	0	True	not_established
Saccharomyces__538728at2759__code1	7	993	-4249.4913	0.5619	0.9905890977	4	1000	0.20000000000000284	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__538952at2759__code1	7	1257	-4388.11	0.2913	0.7266128448000001	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__539632at2759__code1	7	909	-2474.2109	0.3115	0.36118482080000003	4	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__540946at2759__code1	6	1182	-3637.3065	0.3331	0.5371252221	3	1000	0.09999999999999432	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__541070at2759__code1	7	684	-2640.2458	0.5417	0.821516613	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__554735at2759__code1	7	765	-2629.202	0.3673	0.6276935971000001	4	1000	0.3999999999999986	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__649304at2759__code1	6	909	-2524.7163	0.3012	0.42639752450000007	3	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__707076at2759__code1	7	786	-2724.9247	0.2462	0.6738251813999999	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__707202at2759__code1	7	1068	-3296.7603	0.2277	0.5153369711	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__727964at2759__code1	7	1284	-4528.8164	0.3237	0.6987133280000001	4	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__730114at2759__code1	7	1545	-5894.3379	0.4394	0.7737407281999998	4	1000	0.09999999999999432	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__760428at2759__code1	7	873	-4316.9235	0.4528	10.763917317699997	4	1000	0.20000000000000284	0	0	2	1	none_recorded	0	1	0	1	0	True	not_established
Saccharomyces__776280at2759__code1	6	1308	-4567.8746	0.5735	0.6676352007000002	3	1000	0	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Saccharomyces__801816at2759__code1	7	561	-1867.5141	0.2793	0.6788618573	4	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__115730at2759__code1	9	993	-3384.3641	0.412	0.5729050597999998	6	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__129234at2759__code1	9	573	-1458.3958	0.2924	0.245791737	6	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__160487at2759__code1	8	2613	-7454.5817	0.1902	0.36920943800000006	5	1000	0.29999999999999716	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__201273at2759__code1	7	780	-1771.0674	0.1375	0.2015033207	4	1000	0.5	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__207567at2759__code1	10	540	-1400.6705	0.216	0.27674723980000004	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__260326at2759__code1	10	510	-1576.5967	0.2274	0.4039059505	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__2852757at2759__code1	10	1440	-4752.2939	0.3383	0.4709079302	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__288615at2759__code1	10	1914	-6086.0942	0.3514	0.4086379289	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
Suillus__319730at2759__code1	10	1341	-4093.9953	0.4284	0.4050350051	7	1000	0.4000000000000057	0	0	0	1	none_recorded	0	0	0	0	0	False	not_established
