representative_input_id	models	unique_sequences	taxa	ingroup_taxa	outgroup_taxa	sources	markers	marker_ids_json	major_lineages_json	minimum_length	maximum_length	model_weighted_median_mean_CA_plddt	models_mean_CA_plddt_below70	edges_not_passing_both_approximate_directions	edge_qualification	orthology_status
M013743	13	13	13	13	0	AlphaFold;ESMFold	1	"[""4976279at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	406	498	82.94017582417592	0	0	pending_exact_score_review	not_established_by_structural_clustering
M013748	2	2	2	2	0	ESMFold	1	"[""4896098at2759""]"	"[""Basidiomycota""]"	213	227	86.8951416015625	0	0	pending_exact_score_review	not_established_by_structural_clustering
M013752	1	1	1	1	0	ESMFold	1	"[""4974767at2759""]"	"[""Ascomycota""]"	116	116	46.69184494018555	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M013760	2	2	2	2	0	ESMFold	1	"[""4974767at2759""]"	"[""Basidiomycota""]"	148	148	58.1363468170166	2	0	pending_exact_score_review	not_established_by_structural_clustering
M013763	1	1	1	1	0	ESMFold	1	"[""5005010at2759""]"	"[""Basidiomycota""]"	125	125	81.48139190673828	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M013764	2	2	2	2	0	ESMFold	1	"[""4803900at2759""]"	"[""Ascomycota""]"	130	130	80.50448989868164	0	0	pending_exact_score_review	not_established_by_structural_clustering
M013767	2	2	2	2	0	ESMFold	1	"[""5013259at2759""]"	"[""Basidiomycota""]"	149	163	69.58932876586914	2	0	pending_exact_score_review	not_established_by_structural_clustering
M013768	1	1	1	1	0	ESMFold	1	"[""5004118at2759""]"	"[""Basidiomycota""]"	341	341	66.4338150024414	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M013774	1	1	1	1	0	ESMFold	1	"[""4613677at2759""]"	"[""Ascomycota""]"	123	123	53.21272277832031	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M013775	6	6	6	6	0	ESMFold	1	"[""5013259at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	193	241	76.36806106567383	0	1	pending_exact_score_review	not_established_by_structural_clustering
M013778	3	3	3	3	0	ESMFold	1	"[""5005174at2759""]"	"[""Ascomycota""]"	215	227	72.11034393310547	0	1	pending_exact_score_review	not_established_by_structural_clustering
M013786	2	2	2	2	0	AlphaFold;ESMFold	1	"[""5015876at2759""]"	"[""Basidiomycota""]"	475	501	80.04823014879727	0	0	pending_exact_score_review	not_established_by_structural_clustering
M013789	1	1	1	1	0	ESMFold	1	"[""5005750at2759""]"	"[""Ascomycota""]"	129	129	72.23994445800781	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M013796	3	3	3	3	0	ESMFold	1	"[""5013259at2759""]"	"[""Ascomycota""]"	146	173	59.07136154174805	3	1	pending_exact_score_review	not_established_by_structural_clustering
M013799	4	4	4	4	0	ESMFold	1	"[""5005010at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	150	180	67.40629577636719	3	0	pending_exact_score_review	not_established_by_structural_clustering
M013802	2	2	2	2	0	ESMFold	1	"[""5004118at2759""]"	"[""Ascomycota""]"	273	295	67.60917663574219	2	0	pending_exact_score_review	not_established_by_structural_clustering
M013804	1	1	1	1	0	ESMFold	1	"[""5013726at2759""]"	"[""Basidiomycota""]"	169	169	61.76795196533203	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M013806	1	1	1	1	0	ESMFold	1	"[""4613677at2759""]"	"[""Basidiomycota""]"	112	112	78.81822204589844	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M013809	31	31	31	31	0	AlphaFold;ESMFold	1	"[""129234at2759""]"	"[""Ascomycota""]"	189	234	90.36079406738281	0	0	pending_exact_score_review	not_established_by_structural_clustering
M013810	1	1	1	1	0	ESMFold	1	"[""4613677at2759""]"	"[""Basidiomycota""]"	116	116	77.80392456054688	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M013814	1	1	1	1	0	ESMFold	1	"[""5005274at2759""]"	"[""Ascomycota""]"	389	389	61.89811706542969	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M013824	8	8	10	10	0	AlphaFold;ESMFold	1	"[""5003972at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	216	256	89.27795028686523	0	0	pending_exact_score_review	not_established_by_structural_clustering
M013825	42	42	46	45	1	AlphaFold;ESMFold	1	"[""5013726at2759""]"	"[""Ascomycota"", ""Basidiomycota"", ""Choanoflagellatea""]"	178	231	79.62067413330078	1	24	pending_exact_score_review	not_established_by_structural_clustering
M013826	1	1	1	1	0	ESMFold	1	"[""5013259at2759""]"	"[""Ascomycota""]"	155	155	59.08273696899414	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M013832	1	1	1	1	0	ESMFold	1	"[""5000452at2759""]"	"[""Ascomycota""]"	244	244	92.94261932373047	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M013833	1	1	1	1	0	ESMFold	1	"[""129234at2759""]"	"[""Basidiomycota""]"	146	146	84.09048461914062	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M013834	2	2	2	2	0	ESMFold	1	"[""5004265at2759""]"	"[""Basidiomycota""]"	276	303	49.77808952331543	2	0	pending_exact_score_review	not_established_by_structural_clustering
M013846	4	4	4	4	0	AlphaFold;ESMFold	1	"[""5001473at2759""]"	"[""Ascomycota""]"	156	189	60.80349922180176	3	1	pending_exact_score_review	not_established_by_structural_clustering
M013848	1	1	1	1	0	ESMFold	1	"[""4974767at2759""]"	"[""Ascomycota""]"	111	111	43.3387336730957	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M013849	1	1	1	1	0	ESMFold	1	"[""4613677at2759""]"	"[""Ascomycota""]"	101	101	78.15217590332031	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M013850	1	1	1	1	0	ESMFold	1	"[""5001473at2759""]"	"[""Ascomycota""]"	142	142	52.92327117919922	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M013851	1	1	1	1	0	ESMFold	1	"[""5005750at2759""]"	"[""Ascomycota""]"	129	129	61.64985275268555	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M013860	15	15	15	15	0	AlphaFold;ESMFold	1	"[""4803900at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	119	142	78.74732208251953	0	0	pending_exact_score_review	not_established_by_structural_clustering
M013870	2	2	2	2	0	ESMFold	1	"[""5004118at2759""]"	"[""Basidiomycota""]"	269	308	65.27941513061523	2	0	pending_exact_score_review	not_established_by_structural_clustering
M013879	1	1	3	3	0	ESMFold	1	"[""4803900at2759""]"	"[""Basidiomycota""]"	138	138	73.7151107788086	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M013880	1	1	1	1	0	ESMFold	1	"[""5005010at2759""]"	"[""Basidiomycota""]"	120	120	83.74433135986328	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M013881	1	1	1	1	0	ESMFold	1	"[""5005010at2759""]"	"[""Basidiomycota""]"	131	131	80.0073471069336	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M013886	1	1	1	1	0	ESMFold	1	"[""5005750at2759""]"	"[""Ascomycota""]"	190	190	56.91159439086914	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M013888	45	45	45	44	1	AlphaFold;ESMFold	1	"[""4977163at2759""]"	"[""Ascomycota"", ""Basidiobolomycota"", ""Basidiomycota"", ""Chytridiomycota"", ""Filasterea"", ""Mucoromycota""]"	183	235	87.68567657470703	0	4	pending_exact_score_review	not_established_by_structural_clustering
M013891	3	3	3	3	0	ESMFold	1	"[""5015712at2759""]"	"[""Ascomycota""]"	500	503	83.45335388183594	0	0	pending_exact_score_review	not_established_by_structural_clustering
M013913	1	1	1	1	0	ESMFold	1	"[""4974767at2759""]"	"[""Ascomycota""]"	163	163	39.08626174926758	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M013919	1	1	1	1	0	ESMFold	1	"[""5001473at2759""]"	"[""Basidiomycota""]"	132	132	65.43360900878906	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M013921	1	1	1	1	0	ESMFold	1	"[""5013259at2759""]"	"[""Basidiomycota""]"	245	245	66.29499053955078	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M013928	2	2	2	2	0	ESMFold	1	"[""115730at2759""]"	"[""Basidiomycota""]"	276	276	80.50519943237305	0	0	pending_exact_score_review	not_established_by_structural_clustering
M013933	2	2	2	2	0	ESMFold	1	"[""5001318at2759""]"	"[""Ascomycota""]"	277	277	71.9571533203125	0	0	pending_exact_score_review	not_established_by_structural_clustering
M013935	3	3	3	3	0	ESMFold	1	"[""5001318at2759""]"	"[""Ascomycota""]"	269	301	72.53438568115234	0	1	pending_exact_score_review	not_established_by_structural_clustering
M013941	8	8	8	8	0	AlphaFold;ESMFold	1	"[""5001156at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	351	444	88.10793944898579	0	0	pending_exact_score_review	not_established_by_structural_clustering
M013943	1	1	1	1	0	ESMFold	1	"[""5001273at2759""]"	"[""Aphelidiomycota""]"	242	242	91.03388214111328	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M013944	5	5	5	5	0	AlphaFold;ESMFold	1	"[""4803900at2759""]"	"[""Ascomycota""]"	174	263	72.61053466796875	2	3	pending_exact_score_review	not_established_by_structural_clustering
M013945	4	4	4	4	0	AlphaFold;ESMFold	1	"[""4969636at2759""]"	"[""Ascomycota""]"	307	345	86.58721273615916	0	0	pending_exact_score_review	not_established_by_structural_clustering
M013955	1	1	1	1	0	ESMFold	1	"[""5005010at2759""]"	"[""Ascomycota""]"	107	107	90.07086944580078	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M013957	1	1	1	1	0	ESMFold	1	"[""5001318at2759""]"	"[""Ascomycota""]"	502	502	71.14656829833984	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M013958	1	1	1	1	0	ESMFold	1	"[""5005174at2759""]"	"[""Ascomycota""]"	238	238	70.36383819580078	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M013969	2	2	2	2	0	ESMFold	1	"[""5001273at2759""]"	"[""Ascomycota""]"	233	276	82.91083526611328	0	0	pending_exact_score_review	not_established_by_structural_clustering
M013970	4	4	4	4	0	ESMFold	1	"[""4803900at2759""]"	"[""Ascomycota""]"	176	212	80.72981643676758	0	0	pending_exact_score_review	not_established_by_structural_clustering
M013971	1	1	1	1	0	ESMFold	1	"[""4970387at2759""]"	"[""Basidiomycota""]"	150	150	86.72343444824219	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M013976	1	1	1	1	0	ESMFold	1	"[""4969636at2759""]"	"[""Ascomycota""]"	241	241	91.95207214355469	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M013981	6	6	7	7	0	AlphaFold;ESMFold	1	"[""4970387at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	149	168	85.2311019897461	1	0	pending_exact_score_review	not_established_by_structural_clustering
M013984	2	2	2	2	0	AlphaFold;ESMFold	1	"[""4970387at2759""]"	"[""Ascomycota"", ""Glomeromycota""]"	138	153	82.6372674936488	0	0	pending_exact_score_review	not_established_by_structural_clustering
M013985	1	1	1	1	0	ESMFold	1	"[""4613677at2759""]"	"[""Ascomycota""]"	135	135	70.50303649902344	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M013995	1	1	1	1	0	ESMFold	1	"[""530740at2759""]"	"[""Ascomycota""]"	314	314	64.9954833984375	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014001	2	2	2	2	0	ESMFold	1	"[""5005174at2759""]"	"[""Basidiomycota""]"	306	306	71.5909423828125	0	0	pending_exact_score_review	not_established_by_structural_clustering
M014002	2	2	2	2	0	ESMFold	1	"[""5000452at2759""]"	"[""Basidiomycota""]"	277	294	87.15359878540039	0	0	pending_exact_score_review	not_established_by_structural_clustering
M014011	1	1	1	1	0	ESMFold	1	"[""5003856at2759""]"	"[""Basidiomycota""]"	294	294	70.83841705322266	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M014018	1	1	1	1	0	ESMFold	1	"[""4613677at2759""]"	"[""Basidiomycota""]"	126	126	70.67353057861328	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M014025	1	1	1	1	0	ESMFold	1	"[""5013259at2759""]"	"[""Basidiomycota""]"	175	175	72.59117126464844	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M014030	25	25	28	28	0	AlphaFold;ESMFold	1	"[""801816at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	189	215	89.2914047241211	0	0	pending_exact_score_review	not_established_by_structural_clustering
M014032	1	1	1	1	0	ESMFold	1	"[""5015403at2759""]"	"[""Basidiomycota""]"	276	276	86.94639587402344	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M014034	1	1	1	1	0	ESMFold	1	"[""115730at2759""]"	"[""Ascomycota""]"	267	267	79.12211608886719	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M014036	18	18	18	18	0	ESMFold	1	"[""5005010at2759""]"	"[""Ascomycota""]"	115	141	90.20112609863281	0	0	pending_exact_score_review	not_established_by_structural_clustering
M014045	1	1	1	1	0	ESMFold	1	"[""4613677at2759""]"	"[""Ascomycota""]"	137	137	68.49696350097656	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014050	77	77	78	78	0	AlphaFold;ESMFold	1	"[""4837017at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	228	315	90.07815551757812	0	42	pending_exact_score_review	not_established_by_structural_clustering
M014065	1	1	1	1	0	ESMFold	1	"[""4843240at2759""]"	"[""Basidiomycota""]"	273	273	92.11295318603516	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M014072	1	1	1	1	0	ESMFold	1	"[""5005274at2759""]"	"[""Ascomycota""]"	376	376	64.52452087402344	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014074	1	1	1	1	0	ESMFold	1	"[""5005174at2759""]"	"[""Basidiomycota""]"	191	191	50.88592529296875	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014077	11	11	11	11	0	AlphaFold;ESMFold	1	"[""129234at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	260	324	76.114609929078	1	0	pending_exact_score_review	not_established_by_structural_clustering
M014085	1	1	1	1	0	ESMFold	1	"[""4613677at2759""]"	"[""Basidiomycota""]"	122	122	44.68056106567383	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014086	1	1	1	1	0	ESMFold	1	"[""5001473at2759""]"	"[""Basidiomycota""]"	158	158	60.009254455566406	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014094	2	2	2	2	0	ESMFold	1	"[""207567at2759""]"	"[""Basidiomycota""]"	153	161	75.38232040405273	0	0	pending_exact_score_review	not_established_by_structural_clustering
M014099	1	1	1	1	0	ESMFold	1	"[""5005010at2759""]"	"[""Basidiomycota""]"	129	129	81.8843994140625	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M014100	74	74	76	76	0	AlphaFold;ESMFold	1	"[""4970387at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	143	200	82.96942458558226	0	2	pending_exact_score_review	not_established_by_structural_clustering
M014104	1	1	1	1	0	ESMFold	1	"[""5004118at2759""]"	"[""Ascomycota""]"	249	249	66.71431732177734	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014105	1	1	1	1	0	ESMFold	1	"[""4974767at2759""]"	"[""Ascomycota""]"	147	147	44.59535598754883	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014107	1	1	1	1	0	ESMFold	1	"[""5005010at2759""]"	"[""Basidiomycota""]"	134	134	79.56707763671875	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M014110	1	1	1	1	0	ESMFold	1	"[""5005010at2759""]"	"[""Basidiomycota""]"	130	130	83.12586975097656	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M014112	1	1	1	1	0	ESMFold	1	"[""4843824at2759""]"	"[""Ascomycota""]"	195	195	92.91668701171875	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M014116	1	1	1	1	0	ESMFold	1	"[""5005174at2759""]"	"[""Ascomycota""]"	210	210	73.211669921875	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M014122	1	1	1	1	0	ESMFold	1	"[""530740at2759""]"	"[""Ascomycota""]"	345	345	61.61009979248047	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014127	137	137	149	149	0	AlphaFold;ESMFold	1	"[""539632at2759""]"	"[""Ascomycota"", ""Basidiobolomycota"", ""Basidiomycota"", ""Chytridiomycota"", ""Microsporidia"", ""Mucoromycota""]"	281	356	80.45125806451611	0	0	pending_exact_score_review	not_established_by_structural_clustering
M014128	4	4	5	5	0	ESMFold	1	"[""4747214at2759""]"	"[""Basidiomycota""]"	116	126	57.76666831970215	4	0	pending_exact_score_review	not_established_by_structural_clustering
M014132	1	1	1	1	0	ESMFold	1	"[""5013259at2759""]"	"[""Basidiomycota""]"	174	174	59.89934539794922	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014141	3	3	3	3	0	ESMFold	1	"[""5005750at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	140	175	62.32448196411133	3	0	pending_exact_score_review	not_established_by_structural_clustering
M014144	1	1	1	1	0	ESMFold	1	"[""4974767at2759""]"	"[""Ascomycota""]"	151	151	42.47319412231445	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014153	4	4	4	4	0	AlphaFold;ESMFold	1	"[""4867008at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	181	199	93.12938690185547	0	0	pending_exact_score_review	not_established_by_structural_clustering
M014154	1	1	1	1	0	ESMFold	1	"[""4974767at2759""]"	"[""Ascomycota""]"	250	250	47.245975494384766	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014158	1	1	1	1	0	ESMFold	1	"[""201273at2759""]"	"[""Ascomycota""]"	260	260	62.7078857421875	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014159	1	1	1	1	0	ESMFold	1	"[""5004118at2759""]"	"[""Ascomycota""]"	257	257	63.92844772338867	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014164	1	1	1	1	0	ESMFold	1	"[""4803900at2759""]"	"[""Ascomycota""]"	161	161	69.29449462890625	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014165	1	1	1	1	0	ESMFold	1	"[""5001318at2759""]"	"[""Ascomycota""]"	274	274	67.22200775146484	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014168	1	1	1	1	0	ESMFold	1	"[""4613677at2759""]"	"[""Basidiomycota""]"	112	112	73.98011779785156	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M014170	1	1	1	1	0	ESMFold	1	"[""5001734at2759""]"	"[""Ascomycota""]"	247	247	71.02909851074219	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M014179	2	2	2	2	0	ESMFold	1	"[""4896098at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	209	216	86.48562622070312	0	0	pending_exact_score_review	not_established_by_structural_clustering
M014182	1	1	1	1	0	ESMFold	1	"[""4970387at2759""]"	"[""Ascomycota""]"	150	150	83.66439819335938	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M014197	1	1	1	1	0	ESMFold	1	"[""4974767at2759""]"	"[""Ascomycota""]"	148	148	40.571327209472656	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014198	25	25	25	25	0	AlphaFold;ESMFold	1	"[""801816at2759""]"	"[""Aphelidiomycota"", ""Ascomycota"", ""Basidiomycota""]"	187	220	87.30341339111328	0	0	pending_exact_score_review	not_established_by_structural_clustering
M014203	1	1	1	1	0	ESMFold	1	"[""5001734at2759""]"	"[""Ascomycota""]"	234	234	72.57610321044922	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M014216	1	1	1	1	0	ESMFold	1	"[""4974767at2759""]"	"[""Basidiomycota""]"	147	147	42.66444778442383	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014231	2	2	2	2	0	ESMFold	1	"[""5005010at2759""]"	"[""Basidiomycota""]"	120	120	87.20365142822266	0	0	pending_exact_score_review	not_established_by_structural_clustering
M014232	1	1	1	1	0	ESMFold	1	"[""5013726at2759""]"	"[""Basidiomycota""]"	141	141	49.589481353759766	1	0	singleton_no_edge_test	not_established_by_structural_clustering
M014252	1	1	1	1	0	ESMFold	1	"[""5000452at2759""]"	"[""Basidiomycota""]"	276	276	89.70330810546875	0	0	singleton_no_edge_test	not_established_by_structural_clustering
M014253	2	2	2	2	0	AlphaFold;ESMFold	1	"[""5013738at2759""]"	"[""Ascomycota"", ""Basidiomycota""]"	237	258	82.50966800737986	0	0	pending_exact_score_review	not_established_by_structural_clustering
