entry_id	taxon_id	protein_id	sequence_id	query_source	protein_length	gene_ids_json	gene_mapping_status	representative_decision	TFIIB_hits	BRF1_hits	Zn_Ribbon_TF_hits	selected_busco_markers_json	pair_status	species_name	study_role	lineage_group	BRF1_evidence_class	selected_focal_marker	curated_hybrid_taxon	interpretation	best_split_side	class_disagrees_with_split
G0000761	F29898	XP_018271232.1	Scc2ff0339bf6112fea5418c5fabc4cb6e3d5b2820a7ae1babe98129ed1b8d87e	marker-inputs-v1	484	"[""gene-RHOBADRAFT_26487""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Rhodotorula graminis	ingroup	Basidiomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0000764	F29899	XP_066824177.1	S5723b1db8487a413ea80f0916cf747279af078725a28e0e7e48172527cf47df0	marker-inputs-v1	888	"[""gene-P389DRAFT_187798""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	1	"[""4986044at2759""]"	eligible_ordered_pair	Cystobasidium minutum	ingroup	Basidiomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0000765	F29899	XP_066825902.1	S8baca6b1e308882ea45b2eb1caa0585d7b4341cda178284d45843ab4d9f1406e	additional_full_proteome	362	"[""gene-P389DRAFT_5297""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Cystobasidium minutum	ingroup	Basidiomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0000766	F29902	XP_076499787.1	S40e373ba8a34c4aa7aac2319b41ddf43ca322f4456cf864dd448bab068c2e8f0	marker-inputs-v1	769	"[""gene-BDY24DRAFT_377678""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Mrakia frigida	ingroup	Basidiomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0000767	F29902	XP_076500291.1	S0c88f43eb5e2d4b20b948fa3ea30d1e11844d0961f0860574e06ae8774b6bcc4	additional_full_proteome	358	"[""gene-BDY24DRAFT_405796""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Mrakia frigida	ingroup	Basidiomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0000768	F29908	XP_016590861.1	S66cce2f664716858fe0f6d8e2616701e0ff4893a41f2b73c6823c8b82d6e52bf	marker-inputs-v1	826	"[""gene-SPSK_07073""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Sporothrix schenckii	ingroup	Ascomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0000769	F29908	XP_016592670.1	Sb60df56ca110bc92019e5eb3e52a506de7377e30d60b4cf72d780f6638cacbdf	additional_full_proteome	348	"[""gene-SPSK_06440""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Sporothrix schenckii	ingroup	Ascomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0000770	F3038894	KAK4704857.1	S2a399c9ddc024afd95524f5e64d8817b4a7c98303024f4e69dfec785e78c8a61	marker-inputs-v1	682	"[""gene-P7C70_g1346""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Phenoliferia sp. Uapishka_3	ingroup	Basidiomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0000771	F3038894	KAK4705913.1	Sab800c534de4634a71df9ce776057d82b168825bb0d8118bd0da88a82faf5ae1	additional_full_proteome	345	"[""gene-P7C70_g282""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Phenoliferia sp. Uapishka_3	ingroup	Basidiomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0000772	F3039483	XP_060276678.1	Sff2388a9b1a805bdc50e63ec460562727cb7f3173abb396135a0548bd1553893	additional_full_proteome	312	"[""gene-HK407_07g12140""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Ordospora pajunii	ingroup	Microsporidia	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0000773	F3039483	XP_060277763.1	S16ae84c97abcebaec26aa3e3d77a16726a9dbfe9f525fdfae8ab1d9308478257	marker-inputs-v1	395	"[""gene-HK407_01g02010""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	1	"[""4986044at2759""]"	eligible_ordered_pair	Ordospora pajunii	ingroup	Microsporidia	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0000774	F304332	KAI8869272.1	Sefc82887842affe7e9257ac68fb0a8743a65a8105753660dab717607d3b9d105	additional_full_proteome	307	"[""gene-GQ42DRAFT_167397""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Ramicandelaber brevisporus	ingroup	Kickxellomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0000775	F304332	KAI8872424.1	S6d7360a8742d8605eb83e4b4f5d95799693e6e0e0af88f492ae7ed490f14862c	marker-inputs-v1	519	"[""gene-GQ42DRAFT_107242""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	1	"[""4986044at2759""]"	eligible_ordered_pair	Ramicandelaber brevisporus	ingroup	Kickxellomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0000776	F3058885	KAL8829090.1	S12dbe49f8b5571c528e5d76cd4027cfd1aff914b3bb5647f7fc78ced275eb74d	additional_full_proteome	375	"[""gene-Q9191_002215""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Dirinaria sp. TL-2023a	ingroup	Ascomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0000777	F3058885	KAL8830131.1	S3bd57b7e8b89310f22a1a9546bbd7960ee8b8d5f6f3402c95a17a4804f7a35ee	marker-inputs-v1	787	"[""gene-Q9191_001612""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Dirinaria sp. TL-2023a	ingroup	Ascomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0000778	F3060298	KAL9619435.1	S4b98694571b7e230b1d18654840674696899cbdca15576f14406e652baa3316c	additional_full_proteome	348	"[""gene-Q9160_005946""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Pyrenula sp. 1 TL-2023	ingroup	Ascomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0000779	F3060298	KAL9622435.1	S993fd267532d5cc756b1fb6b3eff499c8f9b6ac84a87504c246d4331d49b6de3	marker-inputs-v1	908	"[""gene-Q9160_003280""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Pyrenula sp. 1 TL-2023	ingroup	Ascomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0000780	F3075319	KAL7752292.1	S39cf974f6207e069b57f98cebb0fcad66bfb9616519166bcf46b8d02644f9b72	additional_full_proteome	325	"[""gene-RI367_002338""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Sorochytrium milnesiophthora	ingroup	Blastocladiomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0000781	F3075319	KAL7752794.1	Sb564c6b41059f54d3579d3fda9018f785d53d050a8f774c9355d9215f53c6109	marker-inputs-v1	699	"[""gene-RI367_001796""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Sorochytrium milnesiophthora	ingroup	Blastocladiomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0000783	F3108450	KAL6592578.1	Sa319d51cc78015dd5010badd82aab75351eb40c54c140cceb5a0a9fbc66de8a5	marker-inputs-v1	459	"[""gene-U3516DRAFT_818501""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Neocallimastix sp. 'constans'	ingroup	Neocallimastigomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0000788	F3108450	KAL6618208.1	Se843bf8d6f9212e1da1ef92bb0a5a3cfd53e62380362b7dbd523a5915b021b9b	additional_full_proteome	338	"[""gene-U3516DRAFT_628606""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Neocallimastix sp. 'constans'	ingroup	Neocallimastigomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0000790	F315204	KAI9783560.1	S843797a7b34062586f78c04a6c8d107220c611d54276f70d6bebd0b4147d427f	marker-inputs-v1	669	"[""gene-M1839_003730""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Geoglossum umbratile	ingroup	Ascomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0000791	F315204	KAI9786604.1	Sb7a34077f2782b0dd6be6033fb6b91a6aefa1ed159b956551917d8161cda5374	additional_full_proteome	364	"[""gene-M1839_006155""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Geoglossum umbratile	ingroup	Ascomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0000792	F318760	MCJ1301626.1	S4f58af87e49fb87f33964c95ca84a92b31867e2da30d09ecebcb5130624f7556	additional_full_proteome	365	"[""gene-MMC08_004427""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Hypocenomyce scalaris	ingroup	Ascomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0000793	F318760	MCJ1302900.1	Se350bebd314f107ebde5ef4b97d8c075b1f20c717b4abb1f57835f91f0082441	marker-inputs-v1	735	"[""gene-MMC08_005705""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Hypocenomyce scalaris	ingroup	Ascomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0000794	F318763	KAI9862585.1	Se8eefdaf094d09d2fb8ee5d75a1bca65fbf8c51db66cada44a908f4ee22943d6	additional_full_proteome	365	"[""gene-M1830_006172""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Pleopsidium flavum	ingroup	Ascomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0000795	F318763	KAI9879379.1	S7d89ae2355ac67ac6199b7e7bf0d655df53713ec70439bafc5bac297bd1d49e5	marker-inputs-v1	742	"[""gene-M1830_008677""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Pleopsidium flavum	ingroup	Ascomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0000797	F318774	KAI9824293.1	S6918c32a75ca14f4d771df865936197cb6dae28183ec61b876dd00b2e1df0105	additional_full_proteome	1080	"[""gene-M1826_007390""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	[]	eligible_ordered_pair	Phylliscum demangeonii	ingroup	Ascomycota	BRF1_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0000798	F318774	KAI9830406.1	S3a59389930c28e61493b7bb22a708584767909ddbdeb72e015d4f7c820b624f6	marker-inputs-v1	501	"[""gene-M1826_004829""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	"[""4986044at2759""]"	eligible_ordered_pair	Phylliscum demangeonii	ingroup	Ascomycota	BRF1_not_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0000799	F326681	XP_051308741.1	Sabe55b0411103e817dff6f45867ceb54c9703ae0a2f125647341024434c2f397	marker-inputs-v1	785	"[""gene-F4822DRAFT_421722""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Hypoxylon trugodes	ingroup	Ascomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0000800	F326681	XP_051308785.1	Sccae058f4fb99daa78af2e79cd770373dc723cc5a67fef689362f3e6cefb2d1f	additional_full_proteome	359	"[""gene-F4822DRAFT_89469""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Hypoxylon trugodes	ingroup	Ascomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0000801	F326684	XP_047825679.1	S04a2c5536f2d45a030cbd75a033fae645549488ca8dd55ddbcec43e2ce45ab7f	additional_full_proteome	372	"[""gene-F5B22DRAFT_524861""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Xylaria bambusicola	ingroup	Ascomycota	BRF1_not_detected	False	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0000802	F326684	XP_047828283.1	S77b23b76c2bb52f69dde97b142f399801712771544e3bebdb3bd133cb7d50655	marker-inputs-v1	788	"[""gene-F5B22DRAFT_360447""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	1	0	"[""4986044at2759""]"	eligible_ordered_pair	Xylaria bambusicola	ingroup	Ascomycota	BRF1_detected	True	False	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_enriched	False
G0000803	F332112	EHM99760.1	S111272d6ae817443d1c4d4fd8dd646058167c8749a310d94197e1d0e742a9e0b	additional_full_proteome	352	"[""gene-VIN7_10519""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Saccharomyces cerevisiae x Saccharomyces kudriavzevii	ingroup	Ascomycota	BRF1_not_detected	False	True	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
G0000805	F332112	EHN04094.1	Sa373fc7000c387edd8c0880d5ea182b60f8defc11fdbf5bcd98f3c64967a4c16	additional_full_proteome	345	"[""gene-VIN7_5101""]"	unique_gene	longest_per_gene_lexical_tiebreak	2	0	1	[]	eligible_ordered_pair	Saccharomyces cerevisiae x Saccharomyces kudriavzevii	ingroup	Ascomycota	BRF1_not_detected	False	True	GA-profile detection class, not validated function or resolved orthology. Non-detection is not proven domain loss; distinct entries need gene/subgenome reconciliation.	BRF1_undetected_enriched	False
