taxon_id	species_name	study_role	assembly_accession	statistics_status	reported_organism	reported_assembly_type	genome_representation	assembly_method	sequencing_technology	reported_coverage	biosample	bioproject	all_total-length	all_ungapped-length	all_total-gap-length	all_contig-count	all_contig-N50	all_contig-L50	all_scaffold-count	all_scaffold-N50	all_scaffold-L50	all_gc-perc	all_gap_fraction	primary_total-length	primary_ungapped-length	primary_total-gap-length	primary_contig-count	primary_contig-N50	primary_contig-L50	primary_scaffold-count	primary_scaffold-N50	primary_scaffold-L50	primary_gc-perc	primary_gap_fraction
F1123529	Gonapodya prolifera	ingroup	GCA_001574975.1	verified	Gonapodya prolifera JEL478 (monoblepharidomycetes)	haploid	full	Allpaths-LG v. R36892	Illumina	157x	SAMN02746072	PRJNA207863	48794828.0		607202.0	4013.0	63757.0	202.0	352.0	347324.0	42.0	52.5	0.012443982792602528	48794828.0	48187626.0					352.0	347324.0		52.5	
F2725673	Gonapodya sp. JEL0774	ingroup	GCA_027604505.1	verified	Gonapodya sp. JEL0774 (monoblepharidomycetes)	haploid	full	SPAdes v. 3.11.0; AAFTF v. 0.2.3; Pilon v. 1.22	Illumina NovaSeq	25.2x	SAMN14569673	PRJNA619740	35595249.0		12035.0	4613.0	44421.0	189.0	4236.0	71677.0	113.0	51.0	0.0003381069198307898	35595249.0	35583214.0					4236.0	71677.0		51.0	
F1343610	Actinomortierella ambigua	ingroup	GCA_016098155.1	verified	Actinomortierella ambigua (mucoromycotan fungi)	haploid	full	SPAdes v. 3.13.1; AAFTF v. 0.2.3	Illumina HiSeq	25.0x	SAMN09074672	PRJNA463334	37923144.0		16009.0	2842.0	33511.0	345.0	2284.0	48912.0	243.0	51.0	0.0004221432695559208	37923144.0	37907135.0					2284.0	48912.0		51.0	
F979620	Dissophora ornata	ingroup	GCA_025201705.1	verified	Dissophora ornata (mucoromycotan fungi)	haploid	full	AllPathsLG v. R49403	Illumina	144.3x	SAMN10363105	PRJNA500539	38942631.0		269026.0	3200.0	25489.0	435.0	2577.0	32751.0	344.0	49.0	0.006908264621360585	38942631.0	38673605.0					2577.0	32751.0		49.0	
F101097	Entomortierella chlamydospora	ingroup	GCA_015849335.1	verified	Entomortierella chlamydospora (mucoromycotan fungi)	haploid	full	SPAdes v. 3.13.1; AAFTF v. 0.2.3	Illumina HiSeq	17.0x	SAMN05720793	PRJNA340826	39048271.0		53149.0	5190.0	15316.0	759.0	3653.0	24358.0	479.0	44.5	0.0013611102012685786	39048271.0	38995122.0					3653.0	24358.0		44.5	
F101098	Gamsiella multidivaricata	ingroup	GCF_025024155.1	verified	Gamsiella multidivaricata (mucoromycotan fungi)	haploid	full	Falcon v. 0.4.2	PacBio	184.76x	SAMN05444556	PRJNA331667	37665308.0		0.0	217.0	369630.0	35.0				49.0	0.0	37665308.0	37665308.0								49.0	
F979690	Gryganskiella cystojenkinii	ingroup	GCA_015852425.1	verified	Gryganskiella cystojenkinii (mucoromycotan fungi)	haploid	full	SPAdes v. 3.13.1; AAFTF v. 0.2.3	Illumina HiSeq	14.0x	SAMN05720522	PRJNA340830	42943035.0		41271.0	4489.0	20816.0	614.0	3044.0	37152.0	346.0	47.5	0.0009610638838172476	42943035.0	42901764.0					3044.0	37152.0		47.5	
F1897645	Haplosporangium bisporale	ingroup	GCA_015500155.1	verified	Haplosporangium bisporale (fungi)	haploid	full	SPAdes v. 3.13.1; AAFTF v. 0.2.3	Illumina HiSeq	13.0x	SAMN05727890	PRJNA340799	38988710.0		353020.0	15687.0	3928.0	2559.0	11106.0	8506.0	1162.0	49.0	0.009054416009147264	38988710.0	38635690.0					11106.0	8506.0		49.0	
F604196	Linnemannia exigua	ingroup	GCA_016097895.1	verified	Linnemannia exigua (fungi)	haploid	full	SPAdes v. 3.13.1; AAFTF v. 0.2.3	Illumina HiSeq	9.0x	SAMN05720535	PRJNA340842	48115323.0		107946.0	8745.0	10641.0	1413.0	5084.0	19879.0	732.0	47.5	0.002243484887340359	48115323.0	48007377.0					5084.0	19879.0		47.5	
F64571	Lobosporangium transversale	ingroup	GCF_002105155.1	verified	Lobosporangium transversale (mucoromycotan fungi)	haploid	full	Falcon v. 0.3.0	PacBio	195.5x	SAMN05421885	PRJNA330701	42768949.0		0.0	138.0	672590.0	22.0				41.5	0.0	42768949.0	42768949.0								41.5	
F979761	Lunasporangiospora selenospora	ingroup	GCA_015680635.1	verified	Lunasporangiospora selenospora (fungi)	haploid	full	SPAdes v. 3.13.1; AAFTF v. 0.2.3	Illumina HiSeq	9.5x	SAMN05720454	PRJNA340476	40535554.0		269804.0	15122.0	4823.0	2416.0	8632.0	8341.0	1396.0	48.0	0.006655984028243453	40535554.0	40265750.0					8632.0	8341.0		48.0	
F1440133	Modicella reniformis	ingroup	GCA_015849295.1	verified	Modicella reniformis (fungi)	haploid	full	SPAdes v. 3.13.1; AAFTF v. 0.2.3	Illumina HiSeq	17.0x	SAMN05720516	PRJNA340812	43601575.0		90338.0	18134.0	3826.0	3267.0	12478.0	5999.0	2102.0	46.5	0.0020718976321382884	43601575.0	43511237.0					12478.0	5999.0		46.5	
F1343614	Mortierella claussenii	ingroup	GCA_022750515.1	verified	Mortierella claussenii (mucoromycotan fungi)	haploid	full	SPAdes v. 3.13.1; AAFTF v. 0.2.3	Illumina NovaSeq	30.0x	SAMN10363166	PRJNA500529	37458562.0		9725.0	2169.0	41604.0	268.0	1499.0	82387.0	140.0	49.0	0.00025962021713487026	37458562.0	37448837.0					1499.0	82387.0		49.0	
F64525	Podila minutissima	ingroup	GCA_016098005.1	verified	Podila minutissima (mucoromycotan fungi)	haploid	full	SPAdes v. 3.13.1; AAFTF v. 0.2.3	Illumina HiSeq	14.0x	SAMN05720476	PRJNA340852	39396580.0		46197.0	4789.0	16953.0	704.0	3215.0	30349.0	389.0	49.5	0.0011726144756727614	39396580.0	39350383.0					3215.0	30349.0		49.5	
F1938954	Bifiguratus adelaidae	ingroup	GCA_002261195.1	verified	Bifiguratus adelaidae (mucoromycotan fungi)	haploid	full	Velvet v. JULY-2015	Illumina MiSeq	28.0x	SAMN06270744	PRJNA368732	19478880.0		251288.0	636.0	71160.0	77.0	563.0	102371.0	44.0	48.5	0.012900536375808055	19438372.0	19187084.0					560.0	102371.0		48.5	
F2340872	Endogone sp. FLAS-F59071	ingroup	GCA_003990785.1	verified	Endogone sp. FLAS-F59071 (mucoromycotan fungi)	haploid	full	Spades v. 3.12.0	Illumina	22.99x	SAMN05444560	PRJNA331665	95552741.0		0.0	15409.0	11261.0	2370.0				39.0	0.0	95552741.0	95552741.0								39.0	
F994334	Jimgerdemannia flammicorona	ingroup	GCA_003990745.1	verified	Jimgerdemannia flammicorona (mucoromycotan fungi)	haploid	full	Spades v. 3.12.0	Illumina	16.09x	SAMN05444478	PRJNA331664	239574967.0		0.0	33875.0	11439.0	6348.0				42.5	0.0	239574967.0	239574967.0								42.5	
F708070	Mucor velutinosus	ingroup	GCF_035048745.1	verified	Mucor velutinosus (mucoromycotan fungi)	haploid	full	CANU v. 1.6	PacBio RSII	92.0x	SAMN04287070	PRJNA302998	40235064.0		0.0	43.0	2652932.0	5.0				40.5	0.0	40195241.0	40195241.0								40.5	
F64632	Mycotypha africana	ingroup	GCF_025528875.1	verified	Mycotypha africana (mucoromycotan fungi)	haploid	full	Falcon v. 0.4.2	PacBio	610.54x	SAMN05445191	PRJNA332250	29202882.0		0.0	40.0	1963265.0	6.0				38.0	0.0	29202882.0	29202882.0								38.0	
F4837	Phycomyces blakesleeanus	ingroup	GCF_001638985.1	verified	Phycomyces blakesleeanus NRRL 1555(-) (mucoromycotan fungi)	haploid	full	JGI Jazz v. July-2009	Sanger dideoxy sequencing	7.49x	SAMN00189023	PRJNA61391	53939167.0		570571.0	350.0	370394.0	41.0	80.0	1515579.0	11.0	36.0	0.010578046190442652	53939167.0	53368596.0					80.0	1515579.0		36.0	
F4840	Rhizomucor pusillus	ingroup	GCF_041956525.1	verified	Rhizomucor pusillus (mucoromycotan fungi)	haploid	full	SOAPdenovo v. Unknown	454	30x	SAMN39447127	PRJNA1064975	25384556.0		405532.0	437.0	127237.0	57.0	48.0	1214085.0	7.0	45.0	0.01597554040338543	25384556.0	24979024.0					48.0	1214085.0		45.0	
F58291	Rhizopus microsporus	ingroup	GCF_002708625.1	verified	Rhizopus microsporus ATCC 52813 (mucoromycotan fungi)	haploid	full	AllPathsLG v. R41043	Illumina	143.6x	SAMN02745869	PRJNA205957	25972395.0		624675.0	823.0	69381.0	111.0	131.0	1118338.0	8.0	37.5	0.0240514977536727	25972395.0	25347720.0					131.0	1118338.0		37.5	
F91625	Umbelopsis isabellina	ingroup	GCA_016758905.1	verified	Umbelopsis isabellina (mucoromycotan fungi)	haploid	full	SPAdes v. 3.10.6	Illumina MiSeq; Illumina HiSeq; PacBio RSII	60x	SAMN16393839	PRJNA668042	22055682.0		1650.0	64.0	1312213.0	7.0	60.0	1335078.0	7.0	42.0	7.48106542341334e-05	22055682.0	22054032.0					60.0	1335078.0		42.0	
F64526	Umbelopsis nana	ingroup	GCA_054906655.1	verified	Umbelopsis nana (mucoromycotan fungi)	haploid	full	hifiasm v. 0.25.0-r726	PacBio Sequel IIe system	30x	SAMD00919913	PRJDB25744	27230748.0		0.0	19.0	1769083.0	7.0				44.0	0.0	27191137.0	27191137.0								44.0	
F41833	Umbelopsis ramanniana	ingroup	GCF_025399195.1	verified	Umbelopsis ramanniana AG (mucoromycotan fungi)	haploid	full	AllPathsLG v. R42137	Illumina	112x	SAMN02745731	PRJNA196032	23077072.0		16950.0	239.0	245013.0	31.0	198.0	294116.0	26.0	43.0	0.0007344952600572551	23077072.0	23060122.0					198.0	294116.0		43.0	
F44442	Umbelopsis vinacea	ingroup	GCA_977110975.1	verified	Umbelopsis vinacea (mucoromycotan fungi)	haploid	full	canu v2.2	PromethION	263x	SAMEA118965663	PRJEB96041	26980624.0		0.0	22.0	1877217.0	6.0				43.0	0.0	26980624.0	26980624.0								43.0	
F1754192	Anaeromyces robustus	ingroup	GCA_002104895.1	verified	Anaeromyces robustus (chytrids & allies)	haploid	full	Falcon v. 20150310	PacBio	20x	SAMN05421914	PRJNA330692	71685009.0		0.0	1035.0	141798.0	158.0				16.5	0.0	71685009.0	71685009.0								16.5	
F1754190	Neocallimastix californiae	ingroup	GCA_002104975.1	verified	Neocallimastix californiae (chytrids & allies)	haploid	full	Falcon v. 20150218	PacBio	20x	SAMN05428678	PRJNA262392	193032486.0		0.0	1819.0	443414.0	134.0				18.0	0.0	193032486.0	193032486.0								18.0	
F2767002	Neocallimastix lanati (nom. inval.)	ingroup	GCA_016946835.1	verified	Neocallimastix sp. JGI-2020a (chytrids & allies)	haploid	full	MECAT v. 1.8	PacBio	62.05x	SAMN15902602	PRJNA658393	200969634.0		0.0	969.0	1031807.0	61.0				18.5	0.0	200969634.0	200969634.0								18.5	
F3108450	Neocallimastix sp. 'constans'	ingroup	GCA_050613775.1	verified	Neocallimastix sp. 'constans' (chytrids & allies)	haploid	full	Flye v. 2.9-b1768	PacBio	61.03x	SAMN38882285	PRJNA1052201	187118973.0		0.0	558.0	703164.0	83.0				18.0	0.0	187118973.0	187118973.0								18.0	
F1754191	Piromyces finnis	ingroup	GCA_002104945.1	verified	Piromyces finnis (chytrids & allies)	haploid	full	Falcon v. 20150218	PacBio	20x	SAMN05421903	PRJNA330696	56455805.0		0.0	232.0	749539.0	25.0				21.0	0.0	56455805.0	56455805.0								21.0	
F73868	Piromyces sp. E2	ingroup	GCA_002157105.1	verified	Piromyces sp. E2 (chytrids & allies)	haploid	full	Newbler v. 2.5	Sanger dideoxy sequencing; Illumina	18-19x	SAMN00788684	PRJNA82799	71019055.0		28232896.0	17855.0	2723.0	4771.0	1656.0	144455.0	143.0	22.0	0.3975397307103002	71019055.0	42786159.0					1656.0	144455.0		22.0	
F278681	Olpidium bornovanus	ingroup	GCA_017911155.1	verified	Olpidium bornovanus (fungi)	haploid	full	MEGAHIT v. 1.0.6	Illumina	848.4x	SAMN05920846	PRJNA346684	28244625.0		0.0	13525.0	2257.0	4329.0				58.5	0.0	28244625.0	28244625.0								58.5	
F1246581	Paramicrosporidium saccamoebae	ingroup	GCA_002794465.1	verified	Paramicrosporidium saccamoebae (fungi)	haploid	full	Velvet v. 1.2.10	Illumina HiSeq	60.0x	SAMN05861576	PRJNA331101	7191472.0		27280.0	421.0	35016.0	61.0	222.0	69936.0	29.0	47.5	0.0037933819390522554	7166071.0	7138791.0					221.0	69936.0		47.5	
F281847	Rozella allomycis	ingroup	GCA_000442015.1	verified	Rozella allomycis CSF55 (fungi)	haploid	full	Velvet v. 1.2.03; Celera Assembler v. 7.0	Illumina HiSeq; PacBio	400.0x	SAMN01940551	PRJNA81749	11859274.0		121259.0	1150.0	48693.0	67.0	1059.0	58027.0	52.0	35.0	0.010224824892316343	11859274.0	11738015.0					1059.0	58027.0		35.0	
F1907219	Piptocephalis cylindrospora	ingroup	GCA_003614145.1	verified	Piptocephalis cylindrospora (zoopagomycotan fungi)	haploid	full	SPAdes v 3.6.0	Illumina	100x	SAMN05920701	PRJNA346814	10748482.0		826.0	1428.0	10824.0	291.0	1381.0	11086.0	282.0	51.0	7.68480609633993e-05	10748482.0	10747656.0					1381.0	11086.0		51.0	
F1286916	Piptocephalis tieghemiana	ingroup	GCA_025603285.1	verified	Piptocephalis tieghemiana (zoopagomycotan fungi)	haploid	full	AllPathsLG v. R49403	Illumina	145.4x	SAMN27763651	PRJNA470435	18550337.0		24267.0	395.0	76473.0	80.0	214.0	131529.0	48.0	52.0	0.0013081703043993217	18550337.0	18526070.0					214.0	131529.0		52.0	
F1851187	Syncephalis fuscata	ingroup	GCA_025786725.1	verified	Syncephalis fuscata (zoopagomycotan fungi)	haploid	full	Falcon v. 0.4.2	PacBio	276.18x	SAMN05445131	PRJNA332249	29358178.0		0.0	371.0	474633.0	20.0				36.5	0.0	29358178.0	29358178.0								36.5	
F1851185	Syncephalis plumigaleata	ingroup	GCA_025201365.1	verified	Syncephalis plumigaleata (zoopagomycotan fungi)	haploid	full	Falcon v. 0.4.2	PacBio	143.79x	SAMN05445192	PRJNA332252	32907727.0		0.0	438.0	741312.0	12.0				40.5	0.0	32907727.0	32907727.0								40.5	
F1712513	Syncephalis pseudoplumigaleata	ingroup	GCA_003614755.1	verified	Syncephalis pseudoplumigaleata (zoopagomycotan fungi)	haploid	full	SPAdes v. 3.6.0	Illumina	100x	SAMN09741936	PRJNA421590	16263107.0		66841.0	3670.0	5411.0	819.0	3315.0	5891.0	756.0	56.0	0.00410997726326218	16263107.0	16196266.0					3315.0	5891.0		56.0	
F78915	Thamnocephalis sphaerospora	ingroup	GCA_003614735.1	verified	Thamnocephalis sphaerospora (zoopagomycotan fungi)	haploid	full	SPAdes v. 3.6.0	Illumina	100x	SAMN09741940	PRJNA421763	18203817.0		8141.0	1448.0	22678.0	242.0	1385.0	23189.0	237.0	56.0	0.0004472139002496015	18203817.0	18195676.0					1385.0	23189.0		56.0	
F2109901	Amoeboradix gromovi	ingroup	GCA_018985225.1	external_source_see_separate_metrics																														
F2020955	Sanchytrium tribonematis	ingroup	GCA_018985235.1	external_source_see_separate_metrics																														
O691883	Fonticula alba	outgroup	GCF_000388065.1	verified	Fonticula alba (eukaryotes)	haploid	full	ALLPATHS v. R44024; Mito ALLPATHS v. R43919	Illumina	317.0x; Mito 63.0x	SAMN02741864	PRJNA189482	31296464.0		5891808.0	5698.0	7591.0	997.0	214.0	2529562.0	5.0	68.0	0.18825794505091695	31216622.0	25327058.0					210.0	2529562.0		68.0	
O81824	Monosiga brevicollis	outgroup	GCF_000002865.3	verified	Monosiga brevicollis MX1 (choanoflagellates)	haploid	full				SAMN02953695	PRJNA19045	41709928.0		2984422.0	2144.0	49874.0	235.0	219.0	1073601.0	13.0	55.0	0.07155183773033605	41633360.0	38648938.0					218.0	1073601.0		55.0	
O946362	Salpingoeca rosetta	outgroup	GCF_000188695.1	verified	Salpingoeca rosetta (choanoflagellates)	haploid	full	Arachne HybridAssemble module	Sanger; 454	33.07x	SAMN00013333	PRJNA37927	55440309.0		3736737.0	3086.0	34760.0	444.0	154.0	1519553.0	14.0	56.0	0.06740108537273845	55440309.0	51703572.0					154.0	1519553.0		56.0	
O192875	Capsaspora owczarzaki	outgroup	GCF_000151315.2	verified	Capsaspora owczarzaki ATCC 30864 (eukaryotes)	haploid	full	Arachne v. April 2007	Sanger	10.6x	SAMN02953747	PRJNA20341	27967784.0		533271.0	625.0	128922.0	69.0	84.0	1617775.0	6.0	54.0	0.01906733118362184	27967784.0	27434513.0					84.0	1617775.0		54.0	
O72019	Sphaeroforma arctica	outgroup	GCF_001186125.1	verified	Sphaeroforma arctica JP610 (eukaryotes)	haploid	full	Newbler v. 04/19/2010-patch-08/17/2010	454	37.0x	SAMN02953786	PRJNA20463	121631465.0		24092271.0	25774.0	7125.0	3775.0	15619.0	64598.0	516.0	42.0	0.19807597483101927	121588341.0	97509081.0					15618.0	64598.0		42.0	
O529818	Thecamonas trahens	outgroup	GCF_000142905.1	verified	Thecamonas trahens ATCC 50062 (eukaryotes)	haploid	full	Arachne v. April 2007	454; ABI	32.87x	SAMN02953775	PRJNA37929	28680627.0		817692.0	1650.0	29076.0	276.0	131.0	436284.0	26.0	64.0	0.02851025537203214	28680627.0	27862935.0					131.0	436284.0		64.0	
O5755	Acanthamoeba castellanii	outgroup	GCF_000313135.1	verified	Acanthamoeba castellanii str. Neff (eukaryotes)	haploid	full	Velvet v. 1.0.19; Newbler v. 2.3	Illumina GA IIx; 454 GS FLX Titanium; Sanger	109.9x Illumina; 50.1x 454; 0.42x Sanger	SAMN02953809	PRJNA66753	42019824.0		2576247.0	3192.0	44970.0	220.0	384.0	344205.0	26.0	58.5	0.06131027583551992	42019824.0	39443577.0					384.0	344205.0		58.5	
O44689	Dictyostelium discoideum	outgroup	GCF_000004695.1	verified	Dictyostelium discoideum AX4 (cellular slime molds)	haploid	full			8.3x	SAMN02953606	PRJNA201	34204973.0		23000.0	261.0	341816.0	20.0	41.0	5450249.0	3.0	22.5	0.0006724168441822773	34149409.0	34126409.0					40.0	5450249.0		22.5	
O5786	Dictyostelium purpureum	outgroup	GCF_000190715.1	verified	Dictyostelium purpureum (cellular slime molds)	haploid	full	Arachne v. 2007101641HA	Sanger	8.4x	SAMN02744064	PRJNA30991	32967225.0		115248.0	1212.0	45210.0	237.0	799.0	66881.0	156.0	24.5	0.003495835636757416	32967225.0	32851977.0					799.0	66881.0		24.5	
O133409	Polysphondylium violaceum	outgroup	GCA_000277445.1	verified	Polysphondylium violaceum (cellular slime molds)	haploid	full	Newbler v. 2.5.3	454	77.3x	SAMN00009515	PRJNA45881	25723383.0		0.0	1228.0	38101.0	207.0				32.0	0.0	25723383.0	25723383.0								32.0	
O1890364	Planoprotostelium fungivorum	outgroup	GCA_003024175.1	verified	Planoprotostelium fungivorum (eukaryotes)	haploid	full	ABySS v. September 2015	Illumina HiSeq	35.0x	SAMN05554249	PRJNA338377	38288105.0		0.0	821.0	115214.0	94.0				48.0	0.0	38288105.0	38288105.0								48.0	
O400682	Amphimedon queenslandica	outgroup	GCF_000090795.2	verified	Amphimedon queenslandica (sponges)	haploid	full	PHRAPATTACK v. Feb 2007	Sanger	8x	SAMN02743868	PRJNA39517	164262607.0		21125924.0	27270.0	12199.0	2442.0	13133.0	123180.0	299.0	35.5	0.12861067035177398	164242647.0	143116723.0					13132.0	123180.0		35.5	
O45351	Nematostella vectensis	outgroup	GCF_932526225.1	verified	Nematostella vectensis (starlet sea anemone)	haploid (principal pseudohaplotype of diploid)	full	various	PacBio,Arima2	53x	SAMEA8534429	PRJEB51373	269418438.0		35200.0	223.0	2927189.0	25.0	47.0	17865913.0	7.0	40.5	0.00013065178560644762	269418438.0	269383238.0					47.0	17865913.0		40.5	
O10228	Trichoplax adhaerens	outgroup	GCF_000150275.1	verified	Trichoplax adhaerens (placozoans)	haploid	full				SAMN02953699	PRJNA12874	105631681.0		10882265.0	3217.0	204191.0	132.0	1414.0	5978658.0	6.0	32.5	0.10302084466496372	105631681.0	94749416.0					1414.0	5978658.0		32.5	
O27923	Mnemiopsis leidyi	outgroup	GCA_048537945.1	verified	Mnemiopsis leidyi (sea walnut)	haploid	full	Flye v. 2.9-b1768; 3dDNA v. 180922	Oxford Nanopore PromethION; Illumina NextSeq	450.0x	SAMN44331733	PRJNA1174117	208176570.0		45000.0	273.0	3726882.0	16.0	183.0	15865815.0	6.0	39.0	0.0002161626546157428	208176570.0	208131570.0					183.0	15865815.0		39.0	
O7227	Drosophila melanogaster	outgroup	GCF_000001215.4	verified	Drosophila melanogaster (fruit fly)	haploid	full				SAMN02803731	PRJNA13812	143726002.0		1152978.0	2442.0	21485538.0	3.0	1870.0	25286936.0	3.0	42.0	0.008022055744652245	143706478.0	142553500.0					1869.0	25286936.0		42.0	
O6239	Caenorhabditis elegans	outgroup	GCF_000002985.6	verified	Caenorhabditis elegans (nematodes)	haploid	full					PRJNA13758	100286401.0		0.0	7.0	17493829.0	3.0	7.0	17493829.0	3.0	35.5	0.0	100272607.0	100272607.0					6.0	17493829.0		35.5	
O283909	Capitella teleta	outgroup	GCA_000328365.1	verified	Capitella teleta (segmented worms)	haploid	full	JGI Jazz Assembler v. 10/16/2006	Sanger	7.9x	SAMN02769627	PRJNA175705	333283208.0		56619537.0	49393.0	21930.0	3222.0	20803.0	188402.0	453.0	40.5	0.16988415750006822	333283208.0	276663671.0					20803.0	188402.0		40.5	
O225164	Lottia gigantea	outgroup	GCF_000327385.1	verified	Lottia gigantea (owl limpet)	haploid	full	JGI Jazz v. 08/24/2006	Sanger	8.87x	SAMN02769626	PRJNA175706	359505668.0		60608843.0	18335.0	96027.0	871.0	4469.0	1870055.0	51.0	33.5	0.1685893948131021	359505668.0	298896825.0					4469.0	1870055.0		33.5	
O2700040	Branchiostoma floridae	outgroup	GCF_019207075.1	verified	Branchiostoma floridae x Branchiostoma belcheri (lancelets)	haploid (principal pseudohaplotype of diploid)	full	Canu v. 1.7.1	PacBio Sequel	43x	SAMN13907882	PRJNA706157	405532174.0		492029.0	187.0	8162029.0	17.0	79.0	19726665.0	9.0	41.5	0.0012132921418955035	405532174.0	405040145.0					79.0	19726665.0		41.5	
OFS5426470	Corallochytrium limacisporum	outgroup	figshare:5426470.v1	external_source_see_separate_metrics																														
OFS5426494	Chromosphaera perkinsii	outgroup	figshare:5426494.v1	external_source_see_separate_metrics																														
OFS5426506	Pirum gemmata	outgroup	figshare:5426506.v2	external_source_see_separate_metrics																														
OFS5426458	Abeoforma whisleri	outgroup	figshare:5426458.v1	external_source_see_separate_metrics																														
OFS1403592	Creolimax fragrantissima	outgroup	figshare:1403592.v1	external_source_see_separate_metrics																														
