taxon_id	marker	protein_id	annotation_status	translation_table	code_provenance	annotation_issues	initial_phase	genomic_cds_span_bases	cds_parts	five_prime_partial	three_prime_partial	internal_partial_boundary	annotation_flags	translation_status	terminal_stop	indexed_cds_length
F348617	319730at2759	KAI0218898.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1329	9	False	True	False	end_range;partial	exact_translation	False	1329
F348617	345792at2759	KAI0222465.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1070	5	True	False	False	end_range;partial	exact_translation	True	1068
F348617	4986044at2759	KAI0243919.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	996	2	True	False	False	end_range;partial	exact_translation	True	996
F348617	4999134at2759	KAI0224358.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	7107	1	False	True	False	end_range;partial	exact_translation	False	7107
F348617	5004327at2759	KAI0220908.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2619	1	True	False	False	end_range;partial	exact_translation	True	2619
F348617	5004391at2759	KAI0216205.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3330	5	False	True	False	end_range;partial	exact_translation	False	3330
F348617	5005217at2759	KAI0217551.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	950	7	False	True	False	partial;start_range	non_triplet_length	False	950
F348617	5005892at2759	KAI0237044.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	958	6	True	False	False	end_range;partial	exact_translation	True	957
F348617	5006412at2759	KAI0244758.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1236	2	True	False	False	partial;start_range	exact_translation	True	1236
F348617	5015712at2759	KAI0220274.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	1342	5	True	False	False	partial;start_range	exact_translation	True	1341
F348617	5015876at2759	KAI0244435.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1607	14	False	True	False	end_range;partial	non_triplet_length	False	1607
F348617	530740at2759	KAI0225065.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1270	2	False	True	False	partial;start_range	non_triplet_length	False	1270
F348617	760428at2759	KAI0220903.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1142	7	True	True	False	end_range;partial;start_range	non_triplet_length	False	1142
F348617	776280at2759	KAI0223842.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1833	8	True	False	False	end_range;partial	exact_translation	True	1833
F76012	4837017at2759	KAI9296258.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	642	3	True	False	False	partial;start_range	exact_translation	True	642
F76012	4986044at2759	KAI9291530.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1212	8	False	True	False	partial;start_range	exact_translation	False	1212
F76012	5003192at2759	KAI9292716.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1302	6	True	False	False	end_range;partial	exact_translation	True	1302
F76012	5004265at2759	KAI9291412.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	939	7	False	True	False	end_range;partial	exact_translation	False	939
F76012	5004327at2759	KAI9295879.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2289	1	True	True	False	end_range;partial;start_range	exact_translation	False	2289
F76012	5015742at2759	KAI9297964.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1401	12	True	False	False	partial;start_range	exact_translation	True	1401
F76012	801816at2759	KAI9298190.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	563	5	True	False	False	partial;start_range	exact_translation	True	561
F144530	201273at2759	CAG8453810.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1821	8	True	False	False	end_range;partial	exact_translation	True	1821
F144530	260326at2759	CAG8565776.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	447	4	True	False	False	end_range;partial	exact_translation	True	447
F144530	4613677at2759	CAG8612541.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	215	2	True	False	False	end_range;partial	exact_translation	True	213
F144530	4888252at2759	CAG8604564.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	2882	17	True	False	False	end_range;partial	exact_translation	True	2880
F144530	4908955at2759	CAG8538792.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1107	6	False	True	False	end_range;partial	exact_translation	False	1107
F144530	5001413at2759	CAG8606916.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	833	6	True	False	False	end_range;partial	exact_translation	True	831
F144530	5003205at2759	CAG8497514.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3231	19	False	True	False	end_range;partial	exact_translation	False	3231
F144530	5013992at2759	CAG8523295.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2469	14	True	False	False	partial;start_range	exact_translation	True	2469
F144530	5014007at2759	CAG8615384.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1316	6	True	False	False	end_range;partial	exact_translation	True	1314
F144530	649304at2759	CAG8631315.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	941	4	True	False	False	end_range;partial	exact_translation	True	939
F144679	352891at2759	CAG8723433.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	721	5	True	False	False	partial;start_range	exact_translation	True	720
F144679	4823929at2759	CAG8489886.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1208	10	False	True	False	partial;start_range	non_triplet_length	False	1208
F144679	4838864at2759	CAG8615502.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1797	12	False	True	False	end_range;partial	exact_translation	False	1797
F144679	4896098at2759	CAG8627896.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	586	2	True	False	False	end_range;partial	exact_translation	True	585
F144679	4970387at2759	CAG8704894.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	418	5	False	True	False	end_range;partial	non_triplet_length	False	418
F144679	4970538at2759	CAG8633479.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	4252	18	False	True	False	partial;start_range	non_triplet_length	False	4252
F144679	5001280at2759	CAG8517905.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	2318	16	True	False	False	partial;start_range	exact_translation	True	2316
F144679	5001318at2759	CAG8514273.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1265	2	True	False	False	end_range;partial	exact_translation	True	1263
F144679	5001734at2759	CAG8531024.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	536	5	True	False	False	partial;start_range	exact_translation	True	534
F144679	5005892at2759	CAG8528317.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3913	19	False	True	False	end_range;partial	non_triplet_length	False	3913
F144679	5006412at2759	CAG8507476.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1176	8	True	False	False	end_range;partial	exact_translation	True	1176
F144679	5015742at2759	CAG8632257.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1590	12	False	True	False	partial;start_range	exact_translation	False	1590
F144679	5015876at2759	CAG8724574.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	1103	9	True	True	False	end_range;partial;start_range	non_triplet_length	False	1102
F144679	530014at2759	CAG8653350.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2348	6	False	True	False	end_range;partial	non_triplet_length	False	2348
F144679	649304at2759	CAG8610116.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	944	4	True	False	False	end_range;partial	exact_translation	True	942
F144679	727964at2759	CAG8692954.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1180	6	False	True	False	partial;start_range	non_triplet_length	False	1180
F50956	5001660at2759	KAG9305260.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2506	13	False	True	False	end_range;partial	non_triplet_length	False	2506
F27376	115730at2759	CAG8671862.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	831	8	False	True	False	end_range;partial	exact_translation	False	831
F27376	260326at2759	CAG8619474.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	410	5	True	False	False	end_range;partial	exact_translation	True	408
F27376	2852757at2759	CAG8597150.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1344	6	True	False	False	partial;start_range	exact_translation	True	1344
F27376	288615at2759	CAG8555920.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1764	7	False	True	False	partial;start_range	exact_translation	False	1764
F27376	340246at2759	CAG8563639.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2448	9	False	True	False	partial;start_range	exact_translation	False	2448
F27376	4764044at2759	CAG8520264.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1484	15	False	True	False	partial;start_range	non_triplet_length	False	1484
F27376	4803900at2759	CAG8464024.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	453	4	True	False	False	end_range;partial	exact_translation	True	453
F27376	4813267at2759	CAG8686416.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1999	6	True	True	False	end_range;partial;start_range	non_triplet_length	False	1997
F27376	4900375at2759	CAG8660933.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	862	5	True	True	False	end_range;partial;start_range	non_triplet_length	False	862
F27376	4908955at2759	CAG8661118.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1059	8	True	False	False	end_range;partial	exact_translation	True	1059
F27376	4911644at2759	CAG8556740.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	2569	19	True	False	False	end_range;partial	exact_translation	True	2568
F27376	4976279at2759	CAG8600678.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	1891	10	True	False	False	partial;start_range	exact_translation	True	1890
F27376	4977163at2759	CAG8708653.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	609	3	True	False	False	end_range;partial	exact_translation	True	609
F27376	5000045at2759	CAG8704177.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1233	7	True	False	False	partial;start_range	exact_translation	True	1233
F27376	5000152at2759	CAG8532674.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3099	14	True	False	False	end_range;partial	exact_translation	True	3099
F27376	5000362at2759	CAG8543648.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1763	6	True	False	False	end_range;partial	exact_translation	True	1761
F27376	5000452at2759	CAG8608240.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1193	8	False	True	False	end_range;partial	non_triplet_length	False	1193
F27376	5000743at2759	CAG8719195.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	450	3	True	False	False	end_range;partial	exact_translation	True	450
F27376	5003205at2759	CAG8512731.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	3573	17	True	False	False	partial;start_range	exact_translation	True	3573
F27376	5003972at2759	CAG8762643.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	519	4	True	True	False	end_range;partial;start_range	exact_translation	False	519
F27376	5004118at2759	CAG8592622.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	711	5	False	True	False	partial;start_range	exact_translation	False	711
F27376	5004599at2759	CAG8620139.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2025	11	True	False	False	end_range;partial	exact_translation	True	2025
F27376	5005174at2759	CAG8600407.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	738	5	False	True	False	end_range;partial	exact_translation	False	738
F27376	5005697at2759	CAG8472385.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2304	14	False	True	False	partial;start_range	exact_translation	False	2304
F27376	5014007at2759	CAG8491149.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1422	8	True	False	False	partial;start_range	exact_translation	True	1422
F27376	5015403at2759	CAG8637550.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	1219	4	True	False	False	partial;start_range	exact_translation	True	1218
F27376	5015742at2759	CAG8681694.1	consistent_ordered_cds_features	1	ncbi_documented_default		1	2132	3	True	True	False	end_range;partial;start_range	non_triplet_length	False	2131
F27376	5015876at2759	CAG8569866.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1400	13	True	True	False	end_range;partial;start_range	non_triplet_length	False	1400
F27376	5018803at2759	CAG8664767.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1651	5	True	True	False	end_range;partial;start_range	non_triplet_length	False	1651
F27376	529759at2759	CAG8627470.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	852	5	True	False	False	partial;start_range	exact_translation	True	852
F27376	538728at2759	CAG8709482.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1144	4	True	True	False	end_range;partial;start_range	non_triplet_length	False	1142
F27376	539632at2759	CAG8532595.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	809	7	True	False	False	partial;start_range	exact_translation	True	807
F27376	649304at2759	CAG8487310.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	938	4	False	True	False	end_range;partial	non_triplet_length	False	938
F27376	707202at2759	CAG8628850.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	1115	4	True	False	False	end_range;partial	exact_translation	True	1113
F27376	727964at2759	CAG8451701.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1914	9	False	True	False	end_range;partial	exact_translation	False	1914
F27376	776280at2759	CAG8632941.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	1036	7	False	True	False	end_range;partial	non_triplet_length	False	1036
F2562287	260326at2759	CAJ0845673.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	423	5	False	True	False	partial;start_range	exact_translation	False	423
F2562287	4813267at2759	CAJ0871647.1	consistent_ordered_cds_features	1	ncbi_documented_default		2	3032	12	True	False	False	partial;start_range	exact_translation	True	3030
F2562287	4867008at2759	CAJ0843922.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	2153	13	False	True	False	end_range;partial	non_triplet_length	False	2153
F2562287	4999134at2759	CAJ0887405.1	consistent_ordered_cds_features	1	ncbi_documented_default		0	12321	27	True	False	False	partial;start_range	exact_translation	True	12321
