entry_id	experimental_method	starting_model_review	starting_models_json	target_chain_attribution	training_independence	initial_release_date
6S05	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""4V88"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2019-06-26T00:00:00.000+00:00
6SKL	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5U8S"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""5MQI"", ""id"": 2, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""4C8H"", ""id"": 3, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-05-06T00:00:00.000+00:00
6SKO	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5U8S"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-05-06T00:00:00.000+00:00
6TPS	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-03-18T00:00:00.000+00:00
6TUT	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-02-19T00:00:00.000+00:00
6UPX	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""2E2J"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-06-10T00:00:00.000+00:00
6UPY	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""6BLO"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-06-10T00:00:00.000+00:00
6UPZ	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""6BLO"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-06-10T00:00:00.000+00:00
6UQ0	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""6BLO"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-06-10T00:00:00.000+00:00
6UQ1	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""6BLO"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-06-10T00:00:00.000+00:00
6UQ2	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""6BLO"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-06-10T00:00:00.000+00:00
6UQ3	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""6BLO"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-06-10T00:00:00.000+00:00
6WDR	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-09-30T00:00:00.000+00:00
6WGC	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-07-15T00:00:00.000+00:00
6WGF	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-07-15T00:00:00.000+00:00
6WGG	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-07-15T00:00:00.000+00:00
6WGI	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-07-15T00:00:00.000+00:00
6Y7C	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""6FAI"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-03-18T00:00:00.000+00:00
6YLG	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""3JCT"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""6N8J"", ""id"": 2, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-07-29T00:00:00.000+00:00
6YLH	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""6HYP"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""6HYD"", ""id"": 2, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""6OR5"", ""id"": 3, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""6QTA"", ""id"": 4, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""3JCT"", ""id"": 5, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""6N8J"", ""id"": 6, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-07-29T00:00:00.000+00:00
6YLX	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""3JCT"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""6ELZ"", ""id"": 2, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""6N8J"", ""id"": 3, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-07-29T00:00:00.000+00:00
6YLY	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""3JCT"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""6N8J"", ""id"": 2, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-07-29T00:00:00.000+00:00
6ZCE	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-10-07T00:00:00.000+00:00
6ZOU	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-05-19T00:00:00.000+00:00
6ZP6	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-05-19T00:00:00.000+00:00
6ZP8	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5CZ4"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-05-19T00:00:00.000+00:00
6ZQA	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-09-23T00:00:00.000+00:00
6ZQB	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-09-23T00:00:00.000+00:00
6ZQC	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-09-23T00:00:00.000+00:00
6ZQD	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-09-23T00:00:00.000+00:00
6ZQE	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-09-23T00:00:00.000+00:00
6ZQF	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-09-23T00:00:00.000+00:00
6ZQG	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-09-23T00:00:00.000+00:00
6ZU9	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-10-28T00:00:00.000+00:00
7AJT	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-12-30T00:00:00.000+00:00
7AJU	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""6ZQD"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-12-30T00:00:00.000+00:00
7B9V	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-03-10T00:00:00.000+00:00
7BT6	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-10-28T00:00:00.000+00:00
7BTB	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2020-10-28T00:00:00.000+00:00
7D4I	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""6LQS"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-10-06T00:00:00.000+00:00
7D5S	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""6LQU"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-10-06T00:00:00.000+00:00
7D5T	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""7D4I"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-10-06T00:00:00.000+00:00
7D63	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""6LQR"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-10-06T00:00:00.000+00:00
7E2C	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2022-02-09T00:00:00.000+00:00
7E8S	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2022-02-09T00:00:00.000+00:00
7E8T	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2022-02-09T00:00:00.000+00:00
7E93	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2022-02-09T00:00:00.000+00:00
7E94	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2022-02-09T00:00:00.000+00:00
7EA3	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2022-02-09T00:00:00.000+00:00
7KED	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""2E2J"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-06-23T00:00:00.000+00:00
7KEE	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""2E2J"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-06-23T00:00:00.000+00:00
7KEF	X-RAY DIFFRACTION	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""2E2J"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-06-23T00:00:00.000+00:00
7KMT	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""3CUE"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""2C0J"", ""id"": 2, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""2J3W"", ""id"": 3, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-06-02T00:00:00.000+00:00
7LS5	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""4G4S"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-04-14T00:00:00.000+00:00
7LS6	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""4G4S"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-04-14T00:00:00.000+00:00
7LSX	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""7LS6"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-04-14T00:00:00.000+00:00
7M2W	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-05-12T00:00:00.000+00:00
7M2X	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-05-12T00:00:00.000+00:00
7M2Y	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-05-12T00:00:00.000+00:00
7M2Z	ELECTRON MICROSCOPY	starting_model_annotation_missing	[]	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2021-05-12T00:00:00.000+00:00
7MEI	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5C4J"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""3PO2"", ""id"": 2, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""5FMF"", ""id"": 3, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2022-03-02T00:00:00.000+00:00
7MK9	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5C4J"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""3PO2"", ""id"": 2, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2022-04-27T00:00:00.000+00:00
7MKA	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5C4J"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""6GML"", ""id"": 2, ""source_name"": ""PDB"", ""type"": ""experimental model""}, {""accession_code"": ""3PO2"", ""id"": 3, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2022-04-27T00:00:00.000+00:00
7ML0	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5OQJ"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2022-02-02T00:00:00.000+00:00
7ML1	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5OQJ"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2022-02-02T00:00:00.000+00:00
7ML2	ELECTRON MICROSCOPY	only_experimental_starting_models_reported_not_independence_proof	"[{""accession_code"": ""5OQJ"", ""id"": 1, ""source_name"": ""PDB"", ""type"": ""experimental model""}]"	unknown_requires_methods_or_coordinate_annotation_review	unresolved	2022-02-02T00:00:00.000+00:00
