marker	pfam_accession	pfam_name	pfam_type	policy	tree_taxa	detected	undetected	unknown	eligible	minimum_detection_changes	edges_with_change_in_some_optimum	edges_with_change_in_every_optimum
4977163at2759	PF12330.15	Haspin_kinase	Family	overlap_partial_unknown	469	2	464	3	False		0	0
4977163at2759	PF14749.12	Acyl-CoA_ox_N	Domain	all_GA_hits	469	1	468	0	False		0	0
4977163at2759	PF14749.12	Acyl-CoA_ox_N	Domain	overlap_partial_unknown	469	1	465	3	False		0	0
4977163at2759	PF22924.2	ACOX_C_alpha1	Domain	all_GA_hits	469	1	468	0	False		0	0
4977163at2759	PF22924.2	ACOX_C_alpha1	Domain	overlap_partial_unknown	469	1	465	3	False		0	0
4977163at2759	PF25005.2	PSF2_N	Domain	all_GA_hits	469	452	17	0	True	16	16	16
4977163at2759	PF25005.2	PSF2_N	Domain	overlap_partial_unknown	469	424	17	28	True	16	16	16
4977863at2759	PF00069.32	Pkinase	Domain	all_GA_hits	482	1	481	0	False		0	0
4977863at2759	PF00069.32	Pkinase	Domain	overlap_partial_unknown	482	0	475	7	False		0	0
4977863at2759	PF00149.34	Metallophos	Domain	all_GA_hits	482	1	481	0	False		0	0
4977863at2759	PF00149.34	Metallophos	Domain	overlap_partial_unknown	482	0	475	7	False		0	0
4977863at2759	PF00169.36	PH	Domain	all_GA_hits	482	1	481	0	False		0	0
4977863at2759	PF00169.36	PH	Domain	overlap_partial_unknown	482	0	475	7	False		0	0
4977863at2759	PF00270.36	DEAD	Domain	all_GA_hits	482	1	481	0	False		0	0
4977863at2759	PF00270.36	DEAD	Domain	overlap_partial_unknown	482	0	475	7	False		0	0
4977863at2759	PF00400.39	WD40	Repeat	all_GA_hits	482	1	481	0	False		0	0
4977863at2759	PF00400.39	WD40	Repeat	overlap_partial_unknown	482	0	475	7	False		0	0
4977863at2759	PF00677.24	Lum_binding	Domain	all_GA_hits	482	1	481	0	False		0	0
4977863at2759	PF00677.24	Lum_binding	Domain	overlap_partial_unknown	482	1	474	7	False		0	0
4977863at2759	PF00786.34	PBD	Domain	all_GA_hits	482	1	481	0	False		0	0
4977863at2759	PF00786.34	PBD	Domain	overlap_partial_unknown	482	0	475	7	False		0	0
4977863at2759	PF00795.28	CN_hydrolase	Family	all_GA_hits	482	1	481	0	False		0	0
4977863at2759	PF00795.28	CN_hydrolase	Family	overlap_partial_unknown	482	0	474	8	False		0	0
4977863at2759	PF01652.25	IF4E	Domain	all_GA_hits	482	1	481	0	False		0	0
4977863at2759	PF01652.25	IF4E	Domain	overlap_partial_unknown	482	1	474	7	False		0	0
4977863at2759	PF03109.23	ABC1	Domain	all_GA_hits	482	1	481	0	False		0	0
4977863at2759	PF03109.23	ABC1	Domain	overlap_partial_unknown	482	0	475	7	False		0	0
4977863at2759	PF04152.20	Mre11_DNA_bind	Domain	all_GA_hits	482	1	481	0	False		0	0
4977863at2759	PF04152.20	Mre11_DNA_bind	Domain	overlap_partial_unknown	482	0	475	7	False		0	0
4977863at2759	PF04699.20	P16-Arc	Domain	all_GA_hits	482	1	481	0	False		0	0
4977863at2759	PF04699.20	P16-Arc	Domain	overlap_partial_unknown	482	1	474	7	False		0	0
4977863at2759	PF05175.21	MTS	Domain	all_GA_hits	482	1	481	0	False		0	0
4977863at2759	PF05175.21	MTS	Domain	overlap_partial_unknown	482	0	474	8	False		0	0
4977863at2759	PF06862.18	Utp25_C	Domain	all_GA_hits	482	481	1	0	False		0	0
4977863at2759	PF06862.18	Utp25_C	Domain	overlap_partial_unknown	482	462	1	19	False		0	0
4977863at2759	PF07714.24	PK_Tyr_Ser-Thr	Domain	all_GA_hits	482	1	481	0	False		0	0
4977863at2759	PF07714.24	PK_Tyr_Ser-Thr	Domain	overlap_partial_unknown	482	0	475	7	False		0	0
4977863at2759	PF12237.14	PCIF1_WW	Family	all_GA_hits	482	1	481	0	False		0	0
4977863at2759	PF12237.14	PCIF1_WW	Family	overlap_partial_unknown	482	1	474	7	False		0	0
4977863at2759	PF22916.3	UTP25_NTPase-like	Domain	all_GA_hits	482	482	0	0	False		0	0
4977863at2759	PF22916.3	UTP25_NTPase-like	Domain	overlap_partial_unknown	482	465	0	17	False		0	0
4977863at2759	PF23769.2	Beta-prop_WDR75_2nd	Repeat	all_GA_hits	482	1	481	0	False		0	0
4977863at2759	PF23769.2	Beta-prop_WDR75_2nd	Repeat	overlap_partial_unknown	482	0	475	7	False		0	0
4977863at2759	PF23869.2	Beta-prop_WDR75_1st	Repeat	all_GA_hits	482	1	481	0	False		0	0
4977863at2759	PF23869.2	Beta-prop_WDR75_1st	Repeat	overlap_partial_unknown	482	0	475	7	False		0	0
4983000at2759	PF00023.37	Ank	Repeat	all_GA_hits	486	1	485	0	False		0	0
4983000at2759	PF00023.37	Ank	Repeat	overlap_partial_unknown	486	0	419	67	False		0	0
4983000at2759	PF00400.39	WD40	Repeat	all_GA_hits	486	486	0	0	False		0	0
4983000at2759	PF00400.39	WD40	Repeat	overlap_partial_unknown	486	419	0	67	False		0	0
4983000at2759	PF00566.26	RabGAP-TBC	Family	all_GA_hits	486	1	485	0	False		0	0
4983000at2759	PF00566.26	RabGAP-TBC	Family	overlap_partial_unknown	486	0	419	67	False		0	0
4983000at2759	PF00646.39	F-box	Domain	all_GA_hits	486	5	481	0	True	2	2	2
4983000at2759	PF00646.39	F-box	Domain	overlap_partial_unknown	486	0	419	67	False		0	0
4983000at2759	PF03162.19	Y_phosphatase2	Domain	all_GA_hits	486	1	485	0	False		0	0
4983000at2759	PF03162.19	Y_phosphatase2	Domain	overlap_partial_unknown	486	1	418	67	False		0	0
4983000at2759	PF06807.20	Clp1	Family	all_GA_hits	486	2	484	0	False		0	0
4983000at2759	PF06807.20	Clp1	Family	overlap_partial_unknown	486	1	418	67	False		0	0
4983000at2759	PF06985.18	HET	Domain	all_GA_hits	486	1	485	0	False		0	0
4983000at2759	PF06985.18	HET	Domain	overlap_partial_unknown	486	0	419	67	False		0	0
4983000at2759	PF09384.16	UTP15_C	Family	all_GA_hits	486	472	14	0	True	3	3	3
4983000at2759	PF09384.16	UTP15_C	Family	overlap_partial_unknown	486	403	7	76	True	3	8	2
4983000at2759	PF12796.14	Ank_2	Repeat	all_GA_hits	486	1	485	0	False		0	0
4983000at2759	PF12796.14	Ank_2	Repeat	overlap_partial_unknown	486	0	419	67	False		0	0
4983000at2759	PF12894.14	ANAPC4_WD40	Repeat	all_GA_hits	486	14	472	0	True	11	15	7
4983000at2759	PF12894.14	ANAPC4_WD40	Repeat	overlap_partial_unknown	486	0	419	67	False		0	0
4983000at2759	PF12937.13	F-box-like	Domain	all_GA_hits	486	6	480	0	True	1	1	1
4983000at2759	PF12937.13	F-box-like	Domain	overlap_partial_unknown	486	1	418	67	False		0	0
4983000at2759	PF13606.13	Ank_3	Repeat	all_GA_hits	486	1	485	0	False		0	0
4983000at2759	PF13606.13	Ank_3	Repeat	overlap_partial_unknown	486	0	419	67	False		0	0
4983000at2759	PF13637.13	Ank_4	Repeat	all_GA_hits	486	1	485	0	False		0	0
4983000at2759	PF13637.13	Ank_4	Repeat	overlap_partial_unknown	486	0	419	67	False		0	0
4983000at2759	PF16573.11	CLP1_N	Family	all_GA_hits	486	1	485	0	False		0	0
4983000at2759	PF16573.11	CLP1_N	Family	overlap_partial_unknown	486	0	419	67	False		0	0
4983000at2759	PF16575.12	CLP1_P	Domain	all_GA_hits	486	2	484	0	False		0	0
4983000at2759	PF16575.12	CLP1_P	Domain	overlap_partial_unknown	486	0	418	68	False		0	0
4983000at2759	PF23098.2	Beta-prop_NOL10_N	Repeat	all_GA_hits	486	48	438	0	True	39	51	28
4983000at2759	PF23098.2	Beta-prop_NOL10_N	Repeat	overlap_partial_unknown	486	0	419	67	False		0	0
4983000at2759	PF23381.2	Beta-prop_IFT122_1st	Repeat	all_GA_hits	486	1	485	0	False		0	0
4983000at2759	PF23381.2	Beta-prop_IFT122_1st	Repeat	overlap_partial_unknown	486	0	419	67	False		0	0
4983000at2759	PF23436.2	RabGap-TBC_2	Domain	all_GA_hits	486	1	485	0	False		0	0
4983000at2759	PF23436.2	RabGap-TBC_2	Domain	overlap_partial_unknown	486	0	419	67	False		0	0
4983000at2759	PF24951.4	LisH_PAC1	Domain	all_GA_hits	486	1	485	0	False		0	0
4983000at2759	PF24951.4	LisH_PAC1	Domain	overlap_partial_unknown	486	0	419	67	False		0	0
4983000at2759	PF25172.2	Beta-prop_WDR3_2nd	Repeat	all_GA_hits	486	1	485	0	False		0	0
4983000at2759	PF25172.2	Beta-prop_WDR3_2nd	Repeat	overlap_partial_unknown	486	0	419	67	False		0	0
4983000at2759	PF25173.2	Beta-prop_WDR3_1st	Repeat	all_GA_hits	486	2	484	0	False		0	0
4983000at2759	PF25173.2	Beta-prop_WDR3_1st	Repeat	overlap_partial_unknown	486	0	419	67	False		0	0
4985971at2759	PF00009.34	GTP_EFTU	Domain	all_GA_hits	492	75	417	0	True	47	55	40
4985971at2759	PF00009.34	GTP_EFTU	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF00025.28	Arf	Domain	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF00025.28	Arf	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF00069.32	Pkinase	Domain	all_GA_hits	492	2	490	0	False		0	0
4985971at2759	PF00069.32	Pkinase	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF00071.29	Ras	Domain	all_GA_hits	492	2	490	0	False		0	0
4985971at2759	PF00071.29	Ras	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF00096.33	zf-C2H2	Domain	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF00096.33	zf-C2H2	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF00347.29	Ribosomal_L6	Domain	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF00347.29	Ribosomal_L6	Domain	overlap_partial_unknown	492	1	407	84	False		0	0
4985971at2759	PF00387.26	PI-PLC-Y	Family	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF00387.26	PI-PLC-Y	Family	overlap_partial_unknown	492	1	407	84	False		0	0
4985971at2759	PF00388.26	PI-PLC-X	Family	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF00388.26	PI-PLC-X	Family	overlap_partial_unknown	492	1	407	84	False		0	0
4985971at2759	PF00448.29	SRP54	Domain	all_GA_hits	492	2	490	0	False		0	0
4985971at2759	PF00448.29	SRP54	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF00733.28	Asn_synthase	Domain	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF00733.28	Asn_synthase	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF01423.29	LSM	Domain	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF01423.29	LSM	Domain	overlap_partial_unknown	492	1	407	84	False		0	0
4985971at2759	PF01599.27	Ribosomal_S27	Domain	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF01599.27	Ribosomal_S27	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF01926.30	MMR_HSR1	Family	all_GA_hits	492	3	489	0	False		0	0
4985971at2759	PF01926.30	MMR_HSR1	Family	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF02421.25	FeoB_N	Domain	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF02421.25	FeoB_N	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF02492.26	cobW	Domain	all_GA_hits	492	3	489	0	False		0	0
4985971at2759	PF02492.26	cobW	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF03029.24	ATP_bind_1	Domain	all_GA_hits	492	492	0	0	False		0	0
4985971at2759	PF03029.24	ATP_bind_1	Domain	overlap_partial_unknown	492	394	0	98	False		0	0
4985971at2759	PF04670.19	Gtr1_RagA	Domain	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF04670.19	Gtr1_RagA	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF06414.19	Zeta_toxin	Domain	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF06414.19	Zeta_toxin	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF07714.24	PK_Tyr_Ser-Thr	Domain	all_GA_hits	492	2	490	0	False		0	0
4985971at2759	PF07714.24	PK_Tyr_Ser-Thr	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF08477.20	Roc	Domain	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF08477.20	Roc	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF09140.18	MipZ	Domain	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF09140.18	MipZ	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF09295.17	ChAPs	Repeat	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF09295.17	ChAPs	Repeat	overlap_partial_unknown	492	1	407	84	False		0	0
4985971at2759	PF13522.13	GATase_6	Domain	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF13522.13	GATase_6	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF13537.12	GATase_7	Domain	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF13537.12	GATase_7	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4985971at2759	PF13896.13	Glyco_transf_49	Domain	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF13896.13	Glyco_transf_49	Domain	overlap_partial_unknown	492	0	407	85	False		0	0
4985971at2759	PF23561.2	zf-C2H2_15	Domain	all_GA_hits	492	1	491	0	False		0	0
4985971at2759	PF23561.2	zf-C2H2_15	Domain	overlap_partial_unknown	492	0	408	84	False		0	0
4986044at2759	PF00266.26	Aminotran_5	Domain	all_GA_hits	494	1	493	0	False		0	0
4986044at2759	PF00266.26	Aminotran_5	Domain	overlap_partial_unknown	494	0	491	3	False		0	0
4986044at2759	PF00382.25	TFIIB	Domain	all_GA_hits	494	493	1	0	False		0	0
4986044at2759	PF00382.25	TFIIB	Domain	overlap_partial_unknown	494	490	1	3	False		0	0
4986044at2759	PF00454.34	PI3_PI4_kinase	Family	all_GA_hits	494	1	493	0	False		0	0
4986044at2759	PF00454.34	PI3_PI4_kinase	Family	overlap_partial_unknown	494	0	492	2	False		0	0
4986044at2759	PF01125.23	BUD31	Domain	all_GA_hits	494	1	493	0	False		0	0
4986044at2759	PF01125.23	BUD31	Domain	overlap_partial_unknown	494	0	491	3	False		0	0
4986044at2759	PF01230.30	HIT	Domain	all_GA_hits	494	1	493	0	False		0	0
4986044at2759	PF01230.30	HIT	Domain	overlap_partial_unknown	494	1	491	2	False		0	0
4986044at2759	PF02259.30	FAT	Repeat	all_GA_hits	494	1	493	0	False		0	0
4986044at2759	PF02259.30	FAT	Repeat	overlap_partial_unknown	494	0	492	2	False		0	0
4986044at2759	PF03476.22	MOSC_N	Domain	all_GA_hits	494	1	493	0	False		0	0
4986044at2759	PF03476.22	MOSC_N	Domain	overlap_partial_unknown	494	0	491	3	False		0	0
4986044at2759	PF07690.22	MFS_1	Family	all_GA_hits	494	1	493	0	False		0	0
4986044at2759	PF07690.22	MFS_1	Family	overlap_partial_unknown	494	1	491	2	False		0	0
4986044at2759	PF07741.19	BRF1	Domain	all_GA_hits	494	456	38	0	True	9	9	9
4986044at2759	PF07741.19	BRF1	Domain	overlap_partial_unknown	494	447	37	10	True	9	9	9
4986044at2759	PF08271.18	Zn_Ribbon_TF	Domain	all_GA_hits	494	238	256	0	True	56	68	44
4986044at2759	PF08271.18	Zn_Ribbon_TF	Domain	overlap_partial_unknown	494	236	256	2	True	56	68	44
4986044at2759	PF08325.17	WLM	Domain	all_GA_hits	494	1	493	0	False		0	0
4986044at2759	PF08325.17	WLM	Domain	overlap_partial_unknown	494	1	491	2	False		0	0
4986044at2759	PF08771.17	FRB_dom	Domain	all_GA_hits	494	1	493	0	False		0	0
4986044at2759	PF08771.17	FRB_dom	Domain	overlap_partial_unknown	494	0	492	2	False		0	0
4986044at2759	PF11865.15	mTOR_dom	Repeat	all_GA_hits	494	1	493	0	False		0	0
4986044at2759	PF11865.15	mTOR_dom	Repeat	overlap_partial_unknown	494	0	492	2	False		0	0
4986044at2759	PF12265.15	CAF1C_H4-bd	Repeat	all_GA_hits	494	1	493	0	False		0	0
4986044at2759	PF12265.15	CAF1C_H4-bd	Repeat	overlap_partial_unknown	494	0	491	3	False		0	0
4986044at2759	PF21886.2	BRF2-like_C_cyclin_rpt	Domain	all_GA_hits	494	1	493	0	False		0	0
4986044at2759	PF21886.2	BRF2-like_C_cyclin_rpt	Domain	overlap_partial_unknown	494	1	491	2	False		0	0
4986044at2759	PF23593.2	HEAT_ATR	Repeat	all_GA_hits	494	1	493	0	False		0	0
4986044at2759	PF23593.2	HEAT_ATR	Repeat	overlap_partial_unknown	494	0	492	2	False		0	0
4986044at2759	PF25574.2	TPR_IMB1	Repeat	all_GA_hits	494	1	493	0	False		0	0
4986044at2759	PF25574.2	TPR_IMB1	Repeat	overlap_partial_unknown	494	0	492	2	False		0	0
4987397at2759	PF00069.32	Pkinase	Domain	all_GA_hits	480	1	479	0	False		0	0
4987397at2759	PF00069.32	Pkinase	Domain	overlap_partial_unknown	480	0	51	429	False		0	0
4987397at2759	PF00071.29	Ras	Domain	all_GA_hits	480	1	479	0	False		0	0
4987397at2759	PF00071.29	Ras	Domain	overlap_partial_unknown	480	0	51	429	False		0	0
4987397at2759	PF00300.28	His_Phos_1	Domain	all_GA_hits	480	1	479	0	False		0	0
4987397at2759	PF00300.28	His_Phos_1	Domain	overlap_partial_unknown	480	0	51	429	False		0	0
4987397at2759	PF00378.26	ECH_1	Domain	all_GA_hits	480	1	479	0	False		0	0
4987397at2759	PF00378.26	ECH_1	Domain	overlap_partial_unknown	480	0	51	429	False		0	0
4987397at2759	PF00493.30	MCM	Domain	all_GA_hits	480	480	0	0	False		0	0
4987397at2759	PF00493.30	MCM	Domain	overlap_partial_unknown	480	50	0	430	False		0	0
4987397at2759	PF00994.30	MoCF_biosynth	Domain	all_GA_hits	480	1	479	0	False		0	0
4987397at2759	PF00994.30	MoCF_biosynth	Domain	overlap_partial_unknown	480	0	51	429	False		0	0
4987397at2759	PF01078.28	Mg_chelatase	Domain	all_GA_hits	480	295	185	0	True	68	98	43
4987397at2759	PF01078.28	Mg_chelatase	Domain	overlap_partial_unknown	480	0	51	429	False		0	0
4987397at2759	PF02146.24	SIR2	Family	all_GA_hits	480	1	479	0	False		0	0
4987397at2759	PF02146.24	SIR2	Family	overlap_partial_unknown	480	0	51	429	False		0	0
4987397at2759	PF02656.21	DUF202	Family	all_GA_hits	480	11	469	0	True	8	8	8
4987397at2759	PF02656.21	DUF202	Family	overlap_partial_unknown	480	6	45	429	True	4	11	1
4987397at2759	PF04479.19	RTA1	Family	all_GA_hits	480	1	479	0	False		0	0
4987397at2759	PF04479.19	RTA1	Family	overlap_partial_unknown	480	0	51	429	False		0	0
4987397at2759	PF07714.24	PK_Tyr_Ser-Thr	Domain	all_GA_hits	480	1	479	0	False		0	0
4987397at2759	PF07714.24	PK_Tyr_Ser-Thr	Domain	overlap_partial_unknown	480	0	51	429	False		0	0
4987397at2759	PF07728.21	AAA_5	Domain	all_GA_hits	480	400	80	0	True	47	63	33
4987397at2759	PF07728.21	AAA_5	Domain	overlap_partial_unknown	480	0	51	429	False		0	0
4987397at2759	PF08202.17	MIS13	Family	all_GA_hits	480	1	479	0	False		0	0
4987397at2759	PF08202.17	MIS13	Family	overlap_partial_unknown	480	0	51	429	False		0	0
4987397at2759	PF08477.20	Roc	Domain	all_GA_hits	480	1	479	0	False		0	0
4987397at2759	PF08477.20	Roc	Domain	overlap_partial_unknown	480	0	51	429	False		0	0
4987397at2759	PF08603.17	CAP_C	Family	all_GA_hits	480	1	479	0	False		0	0
4987397at2759	PF08603.17	CAP_C	Family	overlap_partial_unknown	480	0	51	429	False		0	0
4987397at2759	PF09359.16	VTC	Domain	all_GA_hits	480	11	469	0	True	8	8	8
4987397at2759	PF09359.16	VTC	Domain	overlap_partial_unknown	480	6	45	429	True	4	11	1
4987397at2759	PF14551.12	MCM_N	Domain	all_GA_hits	480	471	9	0	True	8	11	5
4987397at2759	PF14551.12	MCM_N	Domain	overlap_partial_unknown	480	51	0	429	False		0	0
4987397at2759	PF16113.11	ECH_2	Domain	all_GA_hits	480	1	479	0	False		0	0
4987397at2759	PF16113.11	ECH_2	Domain	overlap_partial_unknown	480	0	51	429	False		0	0
4987397at2759	PF17207.10	MCM_OB	Domain	all_GA_hits	480	479	1	0	False		0	0
4987397at2759	PF17207.10	MCM_OB	Domain	overlap_partial_unknown	480	50	0	430	False		0	0
4987397at2759	PF17855.8	MCM_lid	Domain	all_GA_hits	480	477	3	0	False		0	0
4987397at2759	PF17855.8	MCM_lid	Domain	overlap_partial_unknown	480	51	0	429	False		0	0
4987397at2759	PF21128.6	WHD_MCM4	Domain	all_GA_hits	480	426	54	0	True	24	30	18
4987397at2759	PF21128.6	WHD_MCM4	Domain	overlap_partial_unknown	480	48	3	429	False		0	0
4987397at2759	PF24102.2	FLAD1_M	Domain	all_GA_hits	480	1	479	0	False		0	0
4987397at2759	PF24102.2	FLAD1_M	Domain	overlap_partial_unknown	480	0	51	429	False		0	0
4988239at2759	PF00400.39	WD40	Repeat	all_GA_hits	480	1	479	0	False		0	0
4988239at2759	PF00400.39	WD40	Repeat	overlap_partial_unknown	480	1	470	9	False		0	0
4988239at2759	PF00583.32	Acetyltransf_1	Family	all_GA_hits	480	3	477	0	False		0	0
4988239at2759	PF00583.32	Acetyltransf_1	Family	overlap_partial_unknown	480	0	471	9	False		0	0
4988239at2759	PF01156.25	IU_nuc_hydro	Domain	all_GA_hits	480	1	479	0	False		0	0
4988239at2759	PF01156.25	IU_nuc_hydro	Domain	overlap_partial_unknown	480	1	470	9	False		0	0
4988239at2759	PF01370.28	Epimerase	Family	all_GA_hits	480	1	479	0	False		0	0
4988239at2759	PF01370.28	Epimerase	Family	overlap_partial_unknown	480	1	470	9	False		0	0
4988239at2759	PF01411.25	tRNA-synt_2c	Family	all_GA_hits	480	1	479	0	False		0	0
4988239at2759	PF01411.25	tRNA-synt_2c	Family	overlap_partial_unknown	480	1	470	9	False		0	0
4988239at2759	PF02272.25	DHHA1	Domain	all_GA_hits	480	1	479	0	False		0	0
4988239at2759	PF02272.25	DHHA1	Domain	overlap_partial_unknown	480	1	470	9	False		0	0
4988239at2759	PF04825.19	Rad21_Rec8_N	Family	all_GA_hits	480	1	479	0	False		0	0
4988239at2759	PF04825.19	Rad21_Rec8_N	Family	overlap_partial_unknown	480	1	470	9	False		0	0
4988239at2759	PF05127.22	NAT10_TcmA_helicase	Domain	all_GA_hits	480	480	0	0	False		0	0
4988239at2759	PF05127.22	NAT10_TcmA_helicase	Domain	overlap_partial_unknown	480	470	0	10	False		0	0
4988239at2759	PF07973.20	tRNA_SAD	Domain	all_GA_hits	480	1	479	0	False		0	0
4988239at2759	PF07973.20	tRNA_SAD	Domain	overlap_partial_unknown	480	1	470	9	False		0	0
4988239at2759	PF08351.19	TmcA_N	Domain	all_GA_hits	480	477	3	0	False		0	0
4988239at2759	PF08351.19	TmcA_N	Domain	overlap_partial_unknown	480	454	3	23	False		0	0
4988239at2759	PF10300.16	Iml2-TPR_39	Repeat	all_GA_hits	480	1	479	0	False		0	0
4988239at2759	PF10300.16	Iml2-TPR_39	Repeat	overlap_partial_unknown	480	0	470	10	False		0	0
4988239at2759	PF11816.14	Ubl_WDR48-Bun107	Domain	all_GA_hits	480	1	479	0	False		0	0
4988239at2759	PF11816.14	Ubl_WDR48-Bun107	Domain	overlap_partial_unknown	480	1	470	9	False		0	0
4988239at2759	PF12697.14	Abhydrolase_6	Domain	all_GA_hits	480	1	479	0	False		0	0
4988239at2759	PF12697.14	Abhydrolase_6	Domain	overlap_partial_unknown	480	1	470	9	False		0	0
4988239at2759	PF12955.14	Vps3844_C	Domain	all_GA_hits	480	1	479	0	False		0	0
4988239at2759	PF12955.14	Vps3844_C	Domain	overlap_partial_unknown	480	1	470	9	False		0	0
4988239at2759	PF13718.13	GNAT_acetyltr_2	Family	all_GA_hits	480	480	0	0	False		0	0
4988239at2759	PF13718.13	GNAT_acetyltr_2	Family	overlap_partial_unknown	480	465	0	15	False		0	0
4988239at2759	PF13725.13	tRNA_bind_2	Family	all_GA_hits	480	479	1	0	False		0	0
4988239at2759	PF13725.13	tRNA_bind_2	Family	overlap_partial_unknown	480	445	1	34	False		0	0
4988239at2759	PF13920.13	zf-C3HC4_3	Domain	all_GA_hits	480	1	479	0	False		0	0
4988239at2759	PF13920.13	zf-C3HC4_3	Domain	overlap_partial_unknown	480	1	470	9	False		0	0
4988239at2759	PF26023.1	ALA1	Domain	all_GA_hits	480	1	479	0	False		0	0
4988239at2759	PF26023.1	ALA1	Domain	overlap_partial_unknown	480	1	470	9	False		0	0
4999134at2759	PF00638.25	Ran_BP1	Domain	all_GA_hits	475	1	474	0	False		0	0
4999134at2759	PF00638.25	Ran_BP1	Domain	overlap_partial_unknown	475	0	420	55	False		0	0
4999134at2759	PF00805.29	Pentapeptide	Repeat	all_GA_hits	475	1	474	0	False		0	0
4999134at2759	PF00805.29	Pentapeptide	Repeat	overlap_partial_unknown	475	1	419	55	False		0	0
4999134at2759	PF00883.27	Peptidase_M17	Domain	all_GA_hits	475	1	474	0	False		0	0
4999134at2759	PF00883.27	Peptidase_M17	Domain	overlap_partial_unknown	475	1	419	55	False		0	0
4999134at2759	PF01267.23	F-actin_cap_A	Family	all_GA_hits	475	2	473	0	False		0	0
4999134at2759	PF01267.23	F-actin_cap_A	Family	overlap_partial_unknown	475	2	418	55	False		0	0
4999134at2759	PF01398.27	JAB	Domain	all_GA_hits	475	156	319	0	True	47	70	29
4999134at2759	PF01398.27	JAB	Domain	overlap_partial_unknown	475	131	289	55	True	42	63	27
4999134at2759	PF04049.20	ANAPC8	Repeat	all_GA_hits	475	1	474	0	False		0	0
